Timestamps,Voltages
0.000000,65535
0.000008,65535
0.000016,26710
0.000025,15107
0.000033,65535
0.000041,19380
0.000049,3744
0.000057,65535
0.000066,38201
0.000074,1024
0.000082,65535
0.000090,55453
0.000098,1024
0.000106,65535
0.000115,65535
0.000123,29959
0.000131,65535
0.000139,1024
0.000147,65535
0.000156,39849
0.000164,1088
0.000172,65535
0.000180,38809
0.000188,1024
0.000197,65535
0.000205,50524
0.000213,1024
0.000221,65535
0.000229,53501
0.000238,1056
0.000246,65535
0.000254,48251
0.000262,1024
0.000270,65535
0.000279,32343
0.000287,960
0.000295,65535
0.000303,9906
0.000311,15683
0.000319,65535
0.000328,1056
0.000336,36969
0.000344,65535
0.000352,1040
0.000360,58302
0.000369,65535
0.000377,1040
0.000385,65535
0.000393,65535
0.000401,1040
0.000410,65535
0.000418,41610
0.000426,1024
0.000434,65535
0.000442,992
0.000451,49644
0.000459,65535
0.000467,1024
0.000475,65535
0.000483,49404
0.000492,1024
0.000500,65535
0.000508,29111
0.000516,3904
0.000524,65535
0.000532,1056
0.000541,26534
0.000549,65535
0.000557,1040
0.000565,39753
0.000573,65535
0.000582,1040
0.000590,46731
0.000598,65535
0.000606,1040
0.000614,46907
0.000623,65535
0.000631,1008
0.000639,42202
0.000647,62847
0.000655,992
0.000664,30471
0.000672,1056
0.000680,992
0.000688,18660
0.000696,1040
0.000705,992
0.000713,21157
0.000721,1024
0.000729,1008
0.000737,33096
0.000745,1056
0.000754,1040
0.000762,48331
0.000770,1056
0.000778,1184
0.000786,59886
0.000795,1104
0.000803,1456
0.000811,65535
0.000819,1200
0.000827,1808
0.000836,65535
0.000844,9650
0.000852,2272
0.000860,65519
0.000868,19220
0.000877,2720
0.000885,61983
0.000893,27766
0.000901,2944
0.000909,57149
0.000918,35448
0.000926,2944
0.000934,52076
0.000942,41594
0.000950,2800
0.000958,46747
0.000967,46395
0.000975,4048
0.000983,39945
0.000991,50588
0.000999,7745
0.001008,34120
0.001016,51708
0.001024,12258
0.001032,29655
0.001040,51292
0.001049,16788
0.001057,26726
0.001065,49596
0.001073,20597
0.001081,25046
0.001090,48091
0.001098,23317
0.001106,23765
0.001114,46171
0.001122,26934
0.001130,22661
0.001139,43498
0.001147,30055
0.001155,22693
0.001163,40873
0.001171,32087
0.001180,23509
0.001188,38089
0.001196,33720
0.001204,24469
0.001212,36312
0.001221,34312
0.001229,25478
0.001237,34520
0.001245,35512
0.001253,26038
0.001262,32936
0.001270,36200
0.001278,27318
0.001286,31623
0.001294,35784
0.001303,28598
0.001311,30791
0.001319,35576
0.001327,29335
0.001335,30647
0.001343,35176
0.001352,29559
0.001360,30439
0.001368,35656
0.001376,29735
0.001384,29831
0.001393,35288
0.001401,31031
0.001409,29015
0.001417,34872
0.001425,31511
0.001434,29191
0.001442,34840
0.001450,31319
0.001458,29383
0.001466,34472
0.001475,31911
0.001483,29287
0.001491,33880
0.001499,31911
0.001507,29751
0.001516,33064
0.001524,32647
0.001532,30167
0.001540,32407
0.001548,32808
0.001556,30407
0.001565,32279
0.001573,32519
0.001581,30999
0.001589,32087
0.001597,31911
0.001606,31383
0.001614,32327
0.001622,31751
0.001630,31495
0.001638,32792
0.001647,30983
0.001655,31079
0.001663,33256
0.001671,31927
0.001679,30503
0.001688,32279
0.001696,32679
0.001704,31351
0.001712,30871
0.001720,32615
0.001729,32647
0.001737,30711
0.001745,31367
0.001753,33000
0.001761,32007
0.001769,30807
0.001778,32359
0.001786,31911
0.001794,31287
0.001802,32711
0.001810,31607
0.001819,31271
0.001827,32567
0.001835,31239
0.001843,31751
0.001851,32920
0.001860,30999
0.001868,31799
0.001876,32599
0.001884,31287
0.001892,31895
0.001901,32151
0.001909,31319
0.001917,31767
0.001925,32663
0.001933,31559
0.001942,31351
0.001950,32215
0.001958,31623
0.001966,32391
0.001974,31783
0.001982,31191
0.001991,32327
0.001999,32183
0.002007,30919
0.002015,32471
0.002023,32391
0.002032,30999
0.002040,32055
0.002048,32487
0.002056,31543
0.002064,31495
0.002073,32711
0.002081,31271
0.002089,31735
0.002097,32599
0.002105,31399
0.002114,31895
0.002122,32231
0.002130,31799
0.002138,31911
0.002146,31735
0.002154,32071
0.002163,32023
0.002171,31671
0.002179,31959
0.002187,31895
0.002195,32183
0.002204,31639
0.002212,31431
0.002220,32439
