,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,-698.8911328336211,1077.8905202646201,290.0,512.0,18.525270387311025,51.14207174999999,17,2,40.0,40.0,56.568542494923804,45.0,tall,13.0,50.0
1,8e-06,65535,6053.692566565812,8558.598988883912,,,112.09812717467365,,,,,,,,,,
2,1.6e-05,65535,7971.055298512751,17974.766025430232,,,-158.50951244800194,,,,,,,,,,
3,2.5e-05,1056,-26050.98460239183,26051.388848040675,,,63.44662675695697,,,,,,,,,,
4,3.3e-05,65535,17035.702029502245,33154.244305999004,,,92.85497696484697,,,,,,,,,,
5,4.1e-05,65535,19083.12063074848,39142.043273760115,,,-179.91930229999633,,,,,,,,,,
6,4.9e-05,1072,-42936.40516091454,42936.59845534082,,,127.85868599357002,,,,,,,,,,
7,5.7e-05,65535,22679.729350725782,45380.564689449355,,,38.995702068373504,,,,,,,,,,
8,6.6e-05,65535,23673.051879333063,46932.1294327586,,,-209.83519224789742,,,,,,,,,,
9,7.4e-05,1104,-46853.467967360346,46853.623621131024,,,225.7884361832104,,,,,,,,,,
10,8.2e-05,65535,23485.45780066361,45333.410736413236,,,-10.681377379967682,,,,,,,,,,
11,9e-05,65535,19210.355890474395,42600.26129882307,,,-279.5086399053892,,,,,,,,,,
12,9.8e-05,1072,-38240.0537975809,38448.94163995662,,,330.661839513214,,,,,,,,,,
13,0.000107,63471,21857.37285140866,33658.05095433409,,,-13.883332363661735,,,,,,,,,,
14,0.000115,65535,6475.062657888652,28927.609375014352,,,-380.3966790374676,,,,,,,,,,
15,0.000123,1040,-21766.26380508014,24484.059385266602,,,399.5514031447252,,,,,,,,,,
16,0.000131,65535,20478.30652680492,21435.48849228422,,,34.97741825597948,,,,,,,,,,
17,0.000139,8322,-10764.250612888369,20566.325448555697,,,-471.13336034208334,,,,,,,,,,
18,0.000147,50380,-3899.467961311831,21890.508322241585,,,412.70739669738515,,,,,,,,,,
19,0.000156,65535,20918.038281363173,25072.02277951712,,,98.72298438965477,,,,,,,,,,
20,0.000164,1040,-27531.310716286152,28924.861407261513,,,-513.9515116247715,,,,,,,,,,
21,0.000172,65535,10007.974181215825,32892.291313601345,,,390.52839955032005,,,,,,,,,,
22,0.00018,65535,23155.070624555643,36819.66959135224,,,130.6098077923896,,,,,,,,,,
23,0.000188,1024,-39927.99597188815,40232.71248415706,,,-506.06110226548486,,,,,,,,,,
24,0.000197,65535,17668.3945510063,43044.172661136756,,,371.7077850555965,,,,,,,,,,
25,0.000205,65535,26068.879135787112,45288.15103389894,,,116.72332630762459,,,,,,,,,,
26,0.000213,1008,-46618.281796507676,46802.841054302,,,-477.3710812526821,,,,,,,,,,
27,0.000221,58286,20014.69296548487,47819.56112825233,,,372.43623759671334,,,,,,,,,,
28,0.000229,65535,28307.01783750475,48581.38506577075,,,88.9046903632061,,,,,,,,,,
29,0.000238,1024,-48695.18039323812,48966.87369505551,,,-456.8806028159512,,,,,,,,,,
30,0.000246,54413,19834.947594543853,49045.8112405009,,,365.2260412562788,,,,,,,,,,
31,0.000254,65535,28818.56024227737,48915.10781618829,,,94.49053181982922,,,,,,,,,,
32,0.000262,992,-48213.64872644018,48471.920999321715,,,-439.0039183674401,,,,,,,,,,
33,0.00027,60782,19936.444315667493,47885.90551346003,,,301.15561383660724,,,,,,,,,,
34,0.000279,65535,26852.560404182157,47315.08288142943,,,147.08590657329026,,,,,,,,,,
