,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,768.7446833329002,6950.942868318432,1191.0,1413.0,28.96383750121859,177.7997095,10,16,-30.0,180.0,182.4828759089466,-9.462322208025617,tall,13.0,50.0
1,8e-06,65535,8837.497739606535,14004.649279104158,,,88.59536476079107,,,,,,,,,,
2,1.6e-05,1024,-19996.689564849108,20057.40884353218,,,-104.37752388004608,,,,,,,,,,
3,2.5e-05,65535,19189.11039860959,26492.30394025152,,,45.651395952749084,,,,,,,,,,
4,3.3e-05,21749,4426.580542724828,32145.84101543342,,,19.012567213763035,,,,,,,,,,
5,4.1e-05,1632,-32739.99691710278,35769.42619397452,,,-49.29437129216308,,,,,,,,,,
6,4.9e-05,65535,30904.66551688318,38786.73440075447,,,46.245557371986,,,,,,,,,,
7,5.7e-05,33880,7378.460136731725,41883.82140930654,,,-26.863627103153195,,,,,,,,,,
8,6.6e-05,1024,-42601.63187618272,44511.990184207556,,,1.3846701027064787,,,,,,,,,,
9,7.4e-05,65535,32563.641421284334,46283.65443580752,,,25.771398513957745,,,,,,,,,,
10,8.2e-05,52636,13987.791265203417,46592.947884722234,,,-43.24896437901815,,,,,,,,,,
11,9e-05,1024,-44443.2868060988,45096.007812564756,,,35.302376335892376,,,,,,,,,,
12,9.8e-05,65535,25277.800937465883,42598.645944716205,,,-3.3796263555261024,,,,,,,,,,
13,0.000107,65279,18357.69254435923,39717.92654387611,,,-26.467834500697496,,,,,,,,,,
14,0.000115,1072,-36182.57653247204,36190.41530266996,,,32.69616545839237,,,,,,,,,,
15,0.000123,65535,14069.465961356576,31788.285286267073,,,-26.54543173347136,,,,,,,,,,
16,0.000131,65535,15335.575343668184,26404.798035979493,,,27.791194711012313,,,,,,,,,,
17,0.000139,1056,-19901.85884740216,20042.526395977937,,,-17.41562440294141,,,,,,,,,,
18,0.000148,65535,5374.734278155028,13330.351200368972,,,-42.13988820556906,,,,,,,,,,
19,0.000156,65535,3226.1885087776623,6926.430081668243,,,119.48756113980465,,,,,,,,,,
20,0.000164,65535,-896.7802491152697,3167.750311458561,,,-101.00686866712162,,,,,,,,,,
21,0.000172,1040,3681.2581096094987,8491.30175255642,,,-65.07753019178418,,,,,,,,,,
22,0.00018,1040,-15182.003466774755,15454.953779314983,,,233.3019882465205,,,,,,,,,,
23,0.000188,65535,15040.454701501241,22425.36607487251,,,-176.61831285392668,,,,,,,,,,
