,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,8514,-857.1117144338131,12145.838693225103,835.0,1057.0,-203.61050392905645,126.09408875000001,13,10,0.0,120.0,120.0,0.0,short,13.0,50.0
1,8e-06,960,-19973.706702739404,23390.046695285615,,,-27.737425837199837,,,,,,,,,,
2,1.6e-05,65535,24415.145123994196,27354.669225083453,,,301.2562747350995,,,,,,,,,,
3,2.5e-05,1168,-6306.4236065455025,28651.847445214426,,,-254.91882317104782,,,,,,,,,,
4,3.3e-05,27686,-20619.011121925614,30454.047241010234,,,-116.88087826773054,,,,,,,,,,
5,4.1e-05,65535,29382.574029650892,30301.281299435206,,,371.2825904579646,,,,,,,,,,
6,4.9e-05,11170,-7013.567515274701,30572.59165740313,,,-173.2048581569127,,,,,,,,,,
7,5.7e-05,16452,-25362.53949089269,32783.85589374368,,,-231.19166641252275,,,,,,,,,,
8,6.6e-05,65535,31342.206553682085,34460.60889786906,,,324.35071418681036,,,,,,,,,,
9,7.4e-05,29623,-2206.1374666144784,34808.88824037433,,,-12.097273842099991,,,,,,,,,,
10,8.2e-05,3008,-29417.785325702393,34411.969859042925,,,-270.2920953054075,,,,,,,,,,
11,9e-05,65535,27373.98921351742,32746.6332232657,,,175.4418947092494,,,,,,,,,,
12,9.8e-05,46299,4217.3972884484165,30628.54976884118,,,110.61904197327654,,,,,,,,,,
13,0.000107,1024,-27554.007569350102,28987.826354400026,,,-193.07118956833148,,,,,,,,,,
14,0.000115,65535,18789.469424280556,26603.540555829106,,,24.461725358352485,,,,,,,,,,
15,0.000123,65407,6135.121563029035,22825.148021764056,,,110.12580200477291,,,,,,,,,,
16,0.000131,1040,-17717.601529310057,18443.77387083176,,,-59.838801296023895,,,,,,,,,,
17,0.000139,65535,10311.006772197614,13519.472222871902,,,-24.17252191476481,,,,,,,,,,
18,0.000147,65535,-586.8357150875214,8856.128661546889,,,5.2656515801493144,,,,,,,,,,
19,0.000156,65535,-2397.0991235219,7029.3577136810945,,,20.60539593164502,,,,,,,,,,
20,0.000164,1088,6624.524420732583,9539.725768895312,,,52.32012619915831,,,,,,,,,,
21,0.000172,1024,-15088.822506248043,15101.741572660101,,,-104.80468528724822,,,,,,,,,,
22,0.00018,65535,13196.551480774902,21362.177952127753,,,-15.942319761806836,,,,,,,,,,
23,0.000188,64511,8849.0057137787,27141.72048902857,,,185.64950011445148,,,,,,,,,,
24,0.000197,1056,-31845.95023605931,32552.653438193614,,,-129.6443319307459,,,,,,,,,,
25,0.000205,65535,24615.8954595506,37250.70892845698,,,-145.06199591816022,,,,,,,,,,
26,0.000213,65343,13611.203515197045,41186.96199269759,,,283.5752065687433,,,,,,,,,,
27,0.000221,1040,-43923.63880033168,44663.01448905293,,,-54.63043809985808,,,,,,,,,,
28,0.000229,65535,30572.517995353934,47068.47739491414,,,-287.98788439200564,,,,,,,,,,
29,0.000238,63679,15326.37696825473,48000.34393595898,,,300.391564291688,,,,,,,,,,
30,0.000246,1024,-46650.62238154338,47844.15325096269,,,65.54026989184511,,,,,,,,,,
31,0.000254,65535,32690.613661223917,46608.78444162994,,,-375.09451103646796,,,,,,,,,,
32,0.000262,50044,9823.389435050249,44559.61284574731,,,250.79064966039857,,,,,,,,,,
33,0.00027,1024,-39407.382739533656,42318.288014071244,,,160.29999388830257,,,,,,,,,,
34,0.000279,65535,33368.716509802616,39783.79065093293,,,-379.10275931766915,,,,,,,,,,
35,0.000287,29335,-3153.753977242689,37161.50600523715,,,176.249155073005,,,,,,,,,,
36,0.000295,1040,-25053.51690640548,35128.43314664723,,,186.9200660762617,,,,,,,,,,
37,0.000303,65535,33651.15594801053,33775.12496918747,,,-309.1109707202352,,,,,,,,,,
38,0.000311,6369,-19813.016376324118,33514.19924930796,,,110.5882958910377,,,,,,,,,,
39,0.00032,20228,-8012.097493779255,34500.16647310563,,,140.89690868580388,,,,,,,,,,
40,0.000328,65535,32514.6988257596,36098.64467069803,,,-192.90944075878886,,,,,,,,,,
41,0.000336,1024,-34223.97205308199,38069.138874285396,,,69.31356535079186,,,,,,,,,,
42,0.000344,41226,7653.783626567875,39892.0252748756,,,44.82122293930826,,,,,,,,,,
43,0.000352,65535,27775.540315422226,40951.70343306822,,,-64.32722410282958,,,,,,,,,,
44,0.000361,1024,-41048.491552418156,41356.59177230489,,,56.06579957761872,,,,,,,,,,
45,0.000369,63791,19332.74003638415,41020.99678893684,,,-71.38255781135351,,,,,,,,,,
46,0.000377,65535,17871.0156395087,39882.87543904837,,,46.200283553823034,,,,,,,,,,
47,0.000385,1024,-37774.0213403516,38274.68707899299,,,76.6243444718741,,,,,,,,,,
48,0.000393,65535,25946.745926873165,36096.93185656139,,,-192.7460758879622,,,,,,,,,,
