Timestamps,Voltages
0.000000,65535
0.000008,65535
0.000016,1008
0.000025,46395
0.000033,65535
0.000041,1024
0.000049,34920
0.000057,65535
0.000066,9874
0.000074,21397
0.000082,65535
0.000090,26710
0.000098,7377
0.000107,65535
0.000115,42810
0.000123,58814
0.000131,54781
0.000139,896
0.000148,65535
0.000156,11794
0.000164,29271
0.000172,65535
0.000180,10290
0.000188,11106
0.000197,65535
0.000205,22261
0.000213,2592
0.000221,65535
0.000229,25254
0.000238,1104
0.000246,65535
0.000254,20052
0.000262,6529
0.000270,65535
0.000279,4737
0.000287,23189
0.000295,65535
0.000303,1072
0.000311,44202
0.000320,65535
0.000328,1104
0.000336,64959
0.000344,65535
0.000352,1008
0.000361,65535
0.000369,65535
0.000377,1008
0.000385,65535
0.000393,53661
0.000402,1024
0.000410,65535
0.000418,9986
0.000426,20244
0.000434,65535
0.000443,1088
0.000451,65535
0.000459,51868
0.000467,1024
0.000475,65535
0.000483,15347
0.000492,14883
0.000500,65535
0.000508,1040
0.000516,40745
0.000524,65535
0.000533,1040
0.000541,61999
0.000549,65535
0.000557,1040
0.000565,65535
0.000574,65535
0.000582,1040
0.000590,65535
0.000598,65535
0.000606,1024
0.000615,65535
0.000623,46299
0.000631,1024
0.000639,65535
0.000647,14339
0.000656,1024
0.000664,64655
0.000672,1040
0.000680,1040
0.000688,34072
0.000697,1040
0.000705,1040
0.000713,28326
0.000721,1024
0.000729,1072
0.000738,38089
0.000746,1024
0.000754,1296
0.000762,52332
0.000770,1040
0.000778,2000
0.000787,64255
0.000795,1056
0.000803,3488
0.000811,65535
0.000819,1040
0.000828,4705
0.000836,65535
0.000844,1280
0.000852,5185
0.000860,65535
0.000869,9810
0.000877,5297
0.000885,64559
0.000893,20853
0.000901,5153
0.000910,59726
0.000918,29671
0.000926,4705
0.000934,55645
0.000942,36136
0.000951,3936
0.000959,50892
0.000967,41466
0.000975,4369
0.000983,45595
0.000992,44378
0.001000,7681
0.001008,40761
0.001016,45723
0.001024,10562
0.001033,37529
0.001041,46219
0.001049,12835
0.001057,34856
0.001065,46715
0.001074,15171
0.001082,32007
0.001090,47291
0.001098,17748
0.001106,28999
0.001114,47147
0.001123,21237
0.001131,26566
0.001139,45067
0.001147,25110
0.001155,26054
0.001164,42474
0.001172,27190
0.001180,26454
0.001188,40649
0.001196,28614
0.001205,26086
0.001213,40073
0.001221,30071
0.001229,25174
0.001237,38793
0.001246,32119
0.001254,25174
0.001262,36937
0.001270,33512
0.001278,26198
0.001287,34584
0.001295,34264
0.001303,27558
0.001311,33224
0.001319,34072
0.001328,28246
0.001336,33240
0.001344,33688
0.001352,28454
0.001360,33384
0.001369,33640
0.001377,28310
0.001385,33000
0.001393,34440
0.001401,28438
0.001409,31655
0.001418,34968
0.001426,29927
0.001434,30327
0.001442,34168
0.001450,31127
0.001459,30615
0.001467,33352
0.001475,30855
0.001483,31319
0.001491,33384
0.001500,30759
0.001508,31127
0.001516,33512
0.001524,31159
0.001532,30087
0.001541,34296
0.001549,31847
0.001557,29223
0.001565,33656
0.001573,33016
0.001582,29511
0.001590,32407
0.001598,33240
0.001606,30503
0.001614,31447
0.001623,32872
0.001631,31495
0.001639,31623
0.001647,32231
0.001655,31383
0.001664,32039
0.001672,32231
0.001680,31031
0.001688,31911
0.001696,32856
0.001704,30775
0.001713,31847
0.001721,32920
0.001729,30999
0.001737,31015
0.001745,33432
0.001754,31399
0.001762,30935
0.001770,32631
0.001778,32215
0.001786,31351
0.001795,31623
0.001803,31799
0.001811,32103
0.001819,32183
0.001827,31143
0.001836,31831
0.001844,32679
0.001852,31383
0.001860,31143
0.001868,32359
0.001877,32503
0.001885,31239
0.001893,31495
0.001901,32359
0.001909,31655
0.001918,32071
0.001926,31671
0.001934,31799
0.001942,32263
0.001950,31639
0.001959,31127
0.001967,32888
0.001975,31847
0.001983,30903
0.001991,32295
0.001999,32679
0.002008,31079
0.002016,31751
0.002024,32455
0.002032,32119
0.002040,31239
0.002049,31815
0.002057,32391
0.002065,32167
0.002073,31399
0.002081,31559
0.002090,32487
0.002098,32007
0.002106,31223
0.002114,31911
0.002122,32391
0.002131,32055
0.002139,31143
0.002147,32215
0.002155,32439
0.002163,31591
0.002172,31495
0.002180,31735
0.002188,33224
0.002196,30759
0.002204,31255
0.002213,33256
0.002221,31751
