Timestamps,Voltages
0.000000,960
0.000008,2304
0.000016,65535
0.000025,21557
0.000033,6401
0.000041,65535
0.000049,32759
0.000057,896
0.000066,65535
0.000074,50940
0.000082,1024
0.000090,65535
0.000098,64831
0.000107,1024
0.000115,65535
0.000123,65535
0.000131,1008
0.000139,65535
0.000147,65535
0.000156,65535
0.000164,1040
0.000172,1040
0.000180,65535
0.000188,65535
0.000197,1040
0.000205,65535
0.000213,65535
0.000221,1056
0.000229,65535
0.000238,65535
0.000246,1088
0.000254,65535
0.000262,65535
0.000270,1072
0.000279,65535
0.000287,50380
0.000295,1040
0.000303,65535
0.000311,27286
0.000320,1216
0.000328,65535
0.000336,4032
0.000344,20741
0.000352,65535
0.000361,1040
0.000369,43354
0.000377,65535
0.000385,1040
0.000393,65535
0.000401,65535
0.000410,976
0.000418,65535
0.000426,34744
0.000434,6273
0.000442,65535
0.000451,1040
0.000459,65535
0.000467,65535
0.000475,1024
0.000483,65535
0.000492,63135
0.000500,1024
0.000508,65535
0.000516,21461
0.000524,1872
0.000533,65535
0.000541,1024
0.000549,14467
0.000557,65535
0.000565,1024
0.000574,23589
0.000582,65535
0.000590,1024
0.000598,27046
0.000606,65535
0.000614,1024
0.000623,26406
0.000631,65535
0.000639,1040
0.000647,20885
0.000655,13235
0.000664,976
0.000672,14531
0.000680,1024
0.000688,1040
0.000696,18356
0.000705,1040
0.000713,1040
0.000721,30231
0.000729,1072
0.000737,1056
0.000746,44586
0.000754,1104
0.000762,1088
0.000770,55309
0.000778,1136
0.000787,1232
0.000795,60942
0.000803,1824
0.000811,1472
0.000819,63071
0.000828,15971
0.000836,1728
0.000844,62255
0.000852,26358
0.000860,1936
0.000868,58142
0.000877,34664
0.000885,2064
0.000893,53228
0.000901,41402
0.000909,2160
0.000918,46731
0.000926,48043
0.000934,2192
0.000942,40249
0.000950,51180
0.000959,5905
0.000967,35256
0.000975,51404
0.000983,10706
0.000991,31895
0.001000,51372
0.001008,13539
0.001016,28630
0.001024,52300
0.001032,16259
0.001041,25750
0.001049,51484
0.001057,19988
0.001065,23365
0.001073,49516
0.001082,23685
0.001090,23269
0.001098,46651
0.001106,26342
0.001114,22037
0.001122,45691
0.001131,28582
0.001139,21509
0.001147,43546
0.001155,30967
0.001163,21573
0.001172,41418
0.001180,32840
0.001188,22293
0.001196,38601
0.001204,34296
0.001213,23877
0.001221,35928
0.001229,34920
0.001237,25590
0.001245,34664
0.001254,34568
0.001262,26262
0.001270,34392
0.001278,34712
0.001286,26294
0.001295,33704
0.001303,35560
0.001311,26854
0.001319,32167
0.001327,35640
0.001336,28711
0.001344,30647
0.001352,35192
0.001360,30199
0.001368,30023
0.001376,34904
0.001385,30119
0.001393,30263
0.001401,34744
0.001409,30327
0.001417,30439
0.001426,34504
0.001434,30935
0.001442,29463
0.001450,34104
0.001458,32375
0.001467,29831
0.001475,32487
0.001483,32679
0.001491,30967
0.001499,32119
0.001508,32551
0.001516,30359
0.001524,33208
0.001532,31687
0.001540,30311
0.001549,33512
0.001557,32039
0.001565,29703
0.001573,33368
0.001581,32695
0.001590,29527
0.001598,32840
0.001606,33400
0.001614,29959
0.001622,31527
0.001630,33112
0.001639,31543
0.001647,31223
0.001655,32103
0.001663,32151
