Timestamps,Voltages
0.000000,50044
0.000008,65535
0.000016,1104
0.000025,65535
0.000033,65535
0.000041,1024
0.000049,65535
0.000057,65535
0.000066,1056
0.000074,65535
0.000082,65535
0.000090,1040
0.000098,65535
0.000106,65535
0.000115,1008
0.000123,58206
0.000131,65535
0.000139,1120
0.000147,960
0.000156,65535
0.000164,65535
0.000172,64895
0.000180,1040
0.000188,58318
0.000197,65535
0.000205,1088
0.000213,27494
0.000221,65535
0.000229,1568
0.000238,25606
0.000246,65535
0.000254,1056
0.000262,31399
0.000270,65535
0.000279,1040
0.000287,46123
0.000295,65535
0.000303,1024
0.000311,65199
0.000319,65535
0.000328,1040
0.000336,65535
0.000344,65535
0.000352,1072
0.000360,65535
0.000369,65023
0.000377,1072
0.000385,65535
0.000393,40825
0.000401,1024
0.000410,65535
0.000418,4433
0.000426,23813
0.000434,65535
0.000442,1072
0.000451,65535
0.000459,52092
0.000467,1024
0.000475,65535
0.000483,2448
0.000491,23173
0.000500,65535
0.000508,1040
0.000516,56573
0.000524,65535
0.000532,1040
0.000541,65535
0.000549,65535
0.000557,1040
0.000565,65535
0.000573,65535
0.000582,1024
0.000590,65535
0.000598,56621
0.000606,1024
0.000614,65535
0.000623,38201
0.000631,1008
0.000639,65535
0.000647,10722
0.000655,1024
0.000663,65535
0.000672,992
0.000680,992
0.000688,24662
0.000696,1024
0.000704,1024
0.000713,3424
0.000721,1040
0.000729,1296
0.000737,11618
0.000745,1008
0.000754,4016
0.000762,26550
0.000770,1040
0.000778,15523
0.000786,37273
0.000795,1088
0.000803,29095
0.000811,42586
0.000819,1120
0.000827,40297
0.000836,46651
0.000844,1280
0.000852,45227
0.000860,49115
0.000868,1440
0.000876,44122
0.000885,51164
0.000893,1568
0.000901,40377
0.000909,54045
0.000917,1712
0.000926,35128
0.000934,56829
0.000942,2944
0.000950,29479
0.000958,57918
0.000967,10146
0.000975,24261
0.000983,57486
0.000991,16612
0.000999,20485
0.001008,55741
0.001016,21109
0.001024,17876
0.001032,53869
0.001040,25270
0.001048,16644
0.001057,51468
0.001065,28038
0.001073,16740
0.001081,48203
0.001089,30919
0.001098,17108
0.001106,45451
0.001114,32711
0.001122,18516
0.001130,42282
0.001139,34296
0.001147,19924
0.001155,39705
0.001163,35720
0.001171,20821
0.001180,37017
0.001188,36856
0.001196,22981
0.001204,34408
0.001212,37401
0.001221,24453
0.001229,32567
0.001237,37561
0.001245,26374
0.001253,30871
0.001261,37017
0.001270,28614
0.001278,29671
0.001286,35832
0.001294,30391
0.001302,29335
0.001311,35240
0.001319,30903
0.001327,29447
0.001335,34584
0.001343,31447
0.001352,29543
0.001360,34168
0.001368,31623
0.001376,29175
0.001384,34296
0.001393,32439
0.001401,28662
0.001409,34088
0.001417,32968
0.001425,28662
0.001433,33176
0.001442,33640
0.001450,29063
0.001458,32359
0.001466,33416
0.001474,29719
0.001483,32327
0.001491,33144
0.001499,29879
0.001507,32311
0.001515,33112
0.001524,30135
0.001532,32087
0.001540,33016
0.001548,30071
0.001556,32199
0.001565,33064
0.001573,30055
0.001581,32455
0.001589,32824
0.001597,30327
0.001606,32119
0.001614,32695
0.001622,30903
0.001630,31895
0.001638,32343
0.001646,31127
0.001655,32151
0.001663,31719
0.001671,31543
0.001679,32503
0.001687,31463
0.001696,31399
0.001704,32167
0.001712,31879
0.001720,31815
0.001728,31751
0.001737,31687
0.001745,32151
0.001753,31671
0.001761,31255
0.001769,32727
0.001778,32135
0.001786,30695
0.001794,32215
0.001802,32631
0.001810,30935
0.001818,31799
0.001827,32391
0.001835,31239
0.001843,32247
0.001851,31687
0.001859,31527
0.001868,32327
0.001876,31975
0.001884,31255
0.001892,32455
0.001900,31655
0.001909,31559
0.001917,32551
0.001925,31367
0.001933,31943
0.001941,32471
0.001950,30599
0.001958,32231
0.001966,32952
0.001974,30903
0.001982,31447
0.001990,32824
0.001999,31783
0.002007,30407
0.002015,32327
0.002023,33640
0.002031,30935
0.002040,31079
0.002048,32023
0.002056,32679
0.002064,32167
0.002072,29895
0.002081,32343
0.002089,34792
0.002097,29815
0.002105,30119
0.002113,34488
0.002122,31527
0.002130,30631
0.002138,32727
0.002146,32135
0.002154,31655
0.002163,31735
0.002171,31959
0.002179,32359
0.002187,31303
0.002195,31527
0.002203,32840
0.002212,31879
0.002220,31127
0.002228,32199
0.002236,32551
0.002244,31287
0.002253,31543
0.002261,32711
0.002269,31447
0.002277,31671
0.002285,32984
0.002294,30951
0.002302,31975
0.002310,32663
0.002318,30551
0.002326,31799
0.002335,33976
0.002343,31415
0.002351,30199
0.002359,32455
0.002367,33192
0.002375,31575
0.002384,30727
0.002392,31831
0.002400,34264
0.002408,31143
0.002416,30327
0.002425,33448
0.002433,31895
0.002441,31655
0.002449,32135
0.002457,31607
0.002466,32583
0.002474,31879
0.002482,30823
0.002490,33224
0.002498,31911
0.002507,30887
0.002515,32776
0.002523,31991
0.002531,30935
0.002539,32503
0.002548,32551
0.002556,31015
0.002564,31911
0.002572,32727
0.002580,31527
0.002588,31735
0.002597,32151
0.002605,32071
0.002613,31719
0.002621,32039
0.002629,32007
0.002638,31687
