,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,187.63421758832482,11820.58859926199,309.0,532.0,-136.6626415953087,53.537155000000006,8,2,-50.0,40.0,64.03124237432849,-51.34019174590991,tall,13.0,50.0
1,8e-06,65535,23761.715032719894,24236.049815105656,,,58.51368349230733,,,,,,,,,,
2,1.6e-05,40697,-12524.268051338271,29326.533771540533,,,155.15834490034288,,,,,,,,,,
3,2.5e-05,4737,-20416.532360256075,29630.34363178799,,,-328.4630759926994,,,,,,,,,,
4,3.3e-05,65535,29684.99844842761,31803.52019694401,,,176.85276126060015,,,,,,,,,,
5,4.1e-05,20949,1104.1670853687963,35199.640284065965,,,272.4221415382821,,,,,,,,,,
6,4.9e-05,5953,-35258.09046423733,37539.8065755623,,,-539.3362341314958,,,,,,,,,,
7,5.7e-05,65535,28784.08869045312,39902.06044039388,,,209.79243108269887,,,,,,,,,,
8,6.6e-05,39401,12779.015944942481,41575.035947775184,,,448.28072351428887,,,,,,,,,,
9,7.4e-05,960,-40329.16584004918,40710.00971310694,,,-671.5671283201681,,,,,,,,,,
10,8.2e-05,65535,22200.468783336815,39040.78204557759,,,123.05770137967495,,,,,,,,,,
11,9e-05,56317,18243.107438571464,37445.84262335665,,,602.6879897952205,,,,,,,,,,
12,9.8e-05,1024,-34430.16105644645,34468.6780976962,,,-646.3630002222011,,,,,,,,,,
13,0.000107,65535,13462.191704452083,30480.316823442714,,,-46.9299126328144,,,,,,,,,,
14,0.000115,65535,14526.601503902464,25918.581826748617,,,641.2839947262761,,,,,,,,,,
15,0.000123,960,-19858.1793511759,19900.70202106645,,,-454.4842953349724,,,,,,,,,,
16,0.000131,65535,7146.9867407943375,13527.865907555684,,,-211.01334584700575,,,,,,,,,,
17,0.000139,65535,1574.8274737418901,8174.859196399763,,,513.908966317383,,,,,,,,,,
18,0.000147,65535,-1741.3675318480255,5797.96847626049,,,-165.1822760886044,,,,,,,,,,
19,0.000156,1056,6493.198295871615,10590.833126214742,,,-281.31244628706474,,,,,,,,,,
20,0.000164,1040,-17038.44478442566,17052.009469348726,,,247.95354643515128,,,,,,,,,,
21,0.000172,65535,14215.35210717941,23705.0562733794,,,112.77227295346678,,,,,,,,,,
22,0.00018,65535,11298.63397298823,30224.78044980293,,,-223.35647968428526,,,,,,,,,,
23,0.000188,1104,-35286.25818211558,35612.35485004384,,,-65.49203525127483,,,,,,,,,,
24,0.000197,65535,24468.044270086324,40293.24959782966,,,290.22842876565295,,,,,,,,,,
25,0.000205,65535,17765.591865567676,44522.46471601473,,,-72.34672205916192,,,,,,,,,,
26,0.000213,1072,-47350.130627356586,47582.6439491661,,,-321.4608457366335,,,,,,,,,,
27,0.000221,65535,28980.006002623286,49636.11364703084,,,339.1044333874383,,,,,,,,,,
28,0.000229,65535,20627.733229386686,50748.24763292278,,,93.58903399966556,,,,,,,,,,
29,0.000238,1072,-50052.70744086878,50388.060946765756,,,-454.27625017632994,,,,,,,,,,
30,0.000246,65535,30286.28725184511,49104.6744208018,,,293.81273848140785,,,,,,,,,,
31,0.000254,62527,16123.184519508293,47348.31609600757,,,202.47524965326917,,,,,,,,,,
32,0.000262,1024,-43636.68231096065,44803.39354515827,,,-462.326292589244,,,,,,,,,,
33,0.00027,65535,31177.37683138072,41985.61942105334,,,217.300268035977,,,,,,,,,,
34,0.000279,41530,3969.922403805262,39233.2787267118,,,226.48210788225768,,,,,,,,,,
35,0.000287,1024,-30861.129311727822,36424.41340002937,,,-392.80889640226343,,,,,,,,,,
36,0.000295,65535,32690.773022235346,34410.46524494231,,,158.97151142075532,,,,,,,,,,
37,0.000303,18868,-12546.694295180469,33460.67614173642,,,185.19225584325304,,,,,,,,,,
38,0.000311,7233,-15372.423533575315,33357.03929510895,,,-303.1859235087363,,,,,,,,,,
39,0.00032,65535,33553.174225070456,34398.2562700962,,,134.7493916690863,,,,,,,,,,
40,0.000328,1024,-28100.2914551038,35906.04682718531,,,118.97120695441876,,,,,,,,,,
41,0.000336,27142,-343.07833668867653,37338.14503676819,,,-231.7101175041646,,,,,,,,,,
42,0.000344,65535,31150.470409214988,38707.51667377064,,,137.06318641709186,,,,,,,,,,
43,0.000352,1024,-37548.84692355955,39421.95767610487,,,61.352497307130456,,,,,,,,,,
44,0.000361,48939,12150.13249360399,39463.94203296219,,,-195.33050000883964,,,,,,,,,,
45,0.000369,65535,23298.368975538444,39079.42409561818,,,154.1806076182195,,,,,,,,,,
46,0.000377,1024,-37886.211978215964,37891.71090252469,,,33.47425547945926,,,,,,,,,,
47,0.000385,65535,21055.13925475352,36101.892704144244,,,-202.43760473230097,,,,,,,,,,
48,0.000393,65535,9834.77312366488,33997.87226148445,,,174.8283717848801,,,,,,,,,,
49,0.000401,1008,-29206.63453515331,31478.32064807915,,,53.670357961929334,,,,,,,,,,
50,0.00041,65535,25879.309089456925,29183.04264724822,,,-255.2170079516797,,,,,,,,,,
51,0.000418,33256,-6769.949418374569,27524.309521707895,,,178.50970471449602,,,,,,,,,,
52,0.000426,5009,-14353.957714523232,26536.74660066334,,,137.6556460338096,,,,,,,,,,
53,0.000434,65535,26208.487965016302,26683.15382872976,,,-335.2328029436045,,,,,,,,,,
54,0.000442,1040,-22174.888832799512,27625.02657857468,,,131.98711071073402,,,,,,,,,,
55,0.000451,65535,2548.1389904028065,28980.129007005955,,,279.6161826978454,,,,,,,,,,
56,0.000459,65535,21608.291455957788,30702.108482512274,,,-389.76603554362566,,,,,,,,,,
57,0.000467,1040,-32067.819525466144,32242.52594338511,,,4.5956637234017235,,,,,,,,,,
58,0.000475,65535,17893.06473271006,33586.5217981663,,,430.1218569637858,,,,,,,,,,
59,0.000483,64063,12116.797182482956,34859.184127303015,,,-338.57244781255673,,,,,,,,,,
60,0.000492,992,-34245.50772212571,35779.70696879792,,,-205.9074446656707,,,,,,,,,,
61,0.0005,65535,29689.703005401454,36578.20970469326,,,495.15901646544273,,,,,,,,,,
