,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,777.0692612446305,4187.215472108205,878.0,1101.0,144.21729750073908,133.42022575000001,8,11,-50.0,130.0,139.2838827718412,-21.037511025421818,tall,13.0,50.0
1,8e-06,58430,3974.4739120118,9599.569292259095,,,-612.2147235933785,,,,,,,,,,
2,1.6e-05,5185,-15439.792451830775,16326.058011861884,,,389.1284384296802,,,,,,,,,,
3,2.5e-05,65535,19527.415410433947,23356.15461684013,,,255.52593568473335,,,,,,,,,,
4,3.3e-05,19444,3.0058407676177374,29293.573215668308,,,-558.5049118717503,,,,,,,,,,
5,4.1e-05,7201,-29092.030125412784,33636.706379423995,,,201.79160649906638,,,,,,,,,,
6,4.9e-05,65535,31427.500235292056,37094.90188398137,,,326.9559036531749,,,,,,,,,,
7,5.7e-05,30391,3996.5112016158346,40238.26520682699,,,-392.5348413080089,,,,,,,,,,
8,6.6e-05,928,-40188.203517474,42956.247836555725,,,-1.552727833516647,,,,,,,,,,
9,7.4e-05,65535,33086.90986307278,44785.24824171501,,,303.0894638997945,,,,,,,,,,
10,8.2e-05,48763,11915.842961961762,45210.18425646109,,,-173.7953173164268,,,,,,,,,,
11,9e-05,1024,-43246.01636890486,44125.40307885444,,,-128.41342645841812,,,,,,,,,,
12,9.8e-05,65535,25681.02604663764,42009.94474645047,,,187.07478662594644,,,,,,,,,,
13,0.000107,64063,17461.136665815025,39286.1579609706,,,6.882186797634361,,,,,,,,,,
14,0.000115,1024,-35907.289151552846,35907.38199631126,,,-129.4474405163283,,,,,,,,,,
15,0.000123,65535,14355.996106557423,31648.266168717953,,,34.05275078966186,,,,,,,,,,
16,0.000131,65535,15176.834982443877,26385.815595123182,,,77.97279634001363,,,,,,,,,,
17,0.000139,1024,-20132.124906172026,20258.613022950314,,,-20.02649505938965,,,,,,,,,,
18,0.000147,65535,5642.215942270647,13727.460225452136,,,-85.69384336079084,,,,,,,,,,
19,0.000156,65535,3289.7472784810116,7325.976819935019,,,26.188302607534894,,,,,,,,,,
20,0.000164,65535,-1247.7255466136282,3518.885394000591,,,135.40336466744435,,,,,,,,,,
21,0.000172,1040,4007.1492640110196,8514.158940611616,,,-129.34766086131148,,,,,,,,,,
22,0.00018,1024,-15246.683590761277,15472.005587029376,,,-101.45868715145072,,,,,,,,,,
23,0.000188,65535,14836.83435770436,22459.58777785674,,,264.2029586969098,,,,,,,,,,
24,0.000197,65535,9411.313833554937,28977.478860750543,,,-99.86069812341978,,,,,,,,,,
25,0.000205,1072,-34241.38740007418,34756.370297666,,,-232.08518136598818,,,,,,,,,,
26,0.000213,65535,24671.75341474297,39801.095406360684,,,320.7895828219631,,,,,,,,,,
27,0.000221,65535,17449.626119561373,44140.49929427785,,,-29.732688068847185,,,,,,,,,,
28,0.000229,1056,-47416.96506622519,47633.88164830142,,,-308.51893958561107,,,,,,,,,,
29,0.000238,65535,28568.330199296266,50084.04657872212,,,294.1289153493891,,,,,,,,,,
30,0.000246,65535,22020.201892576497,51335.06825079507,,,48.411328265625436,,,,,,,,,,
31,0.000254,1072,-51181.773990301794,51368.738515439516,,,-307.7006159579127,,,,,,,,,,
32,0.000262,65535,29430.329286861714,50385.016370275385,,,195.43918715255987,,,,,,,,,,
33,0.00027,64895,18728.70360681725,48624.17510025888,,,115.30181628086888,,,,,,,,,,
34,0.000279,1072,-45526.838536312214,46235.22475149586,,,-234.04507700910207,,,,,,,,,,
35,0.000287,65535,30234.598831789557,43384.64415666287,,,49.27897477659608,,,,,,,,,,
36,0.000295,47259,7039.1197617325915,40297.574993793234,,,157.75698564155576,,,,,,,,,,
37,0.000303,1104,-33106.389237951655,37297.350028568,,,-108.35721837785208,,,,,,,,,,
38,0.000311,65535,31968.254054321234,34846.551467739446,,,-104.3215929693715,,,,,,,,,,
39,0.00032,23989,-9680.945112359448,33333.197646874985,,,160.48585630586203,,,,,,,,,,
40,0.000328,3200,-17563.6998116661,32917.21305927629,,,33.778343740186386,,,,,,,,,,
41,0.000336,65535,33156.8849526814,33512.21177096387,,,-211.24573884380604,,,,,,,,,,
42,0.000344,1552,-25836.90318794789,34746.456067331295,,,114.48624245157326,,,,,,,,,,
43,0.000352,24229,-2145.0808244187647,36162.51112807279,,,141.7467572739484,,,,,,,,,,
44,0.00036,65535,30982.39462504717,37392.01499778992,,,-224.2971190227495,,,,,,,,,,
45,0.000369,1040,-35990.675443343534,38163.54519622401,,,36.22190240166165,,,,,,,,,,
46,0.000377,47467,10928.111076955247,38362.78145433715,,,165.2064991184357,,,,,,,,,,
47,0.000385,65535,23174.2574220904,37962.38178599018,,,-138.4801482334701,,,,,,,,,,
48,0.000393,1040,-36915.04860444651,36927.9106075831,,,-27.22679647085294,,,,,,,,,,
49,0.000401,65535,20400.959964263133,35298.700513679054,,,88.04189936522388,,,,,,,,,,
50,0.00041,65535,9633.660589838239,33208.2118393214,,,-11.437528828832095,,,,,,,,,,
51,0.000418,1040,-28587.048234782873,30888.640969661916,,,-24.56962455847811,,,,,,,,,,
52,0.000426,65535,25564.266123339363,28716.674843599685,,,-42.380976913259175,,,,,,,,,,
53,0.000434,30551,-7022.352086273598,27082.813953510078,,,58.53764012294547,,,,,,,,,,
54,0.000442,8706,-13818.53503140297,26274.16777727007,,,55.07834781142367,,,,,,,,,,
55,0.000451,65535,25855.9549697604,26415.382170977147,,,-122.2722516168748,,,,,,,,,,
