,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,64127,240.12463564596058,11197.165794831888,1132.0,1310.0,17.00026860267602,166.24695499999999,tall,15,15,6.7098368077569335,20.0,170.0
1,8e-06,65535,16154.040309033364,20976.242247527367,,,-408.0824147096843,,,,,,,
2,1.6e-05,1024,-25556.689194002724,25870.680237859615,,,289.4198955359935,,,,,,,
3,2.5e-05,65535,18025.06417454149,29908.682344055287,,,156.5942251115776,,,,,,,
4,3.3e-05,22917,7270.803642154057,33504.49685592061,,,-355.3170144113531,,,,,,,
5,4.1e-05,5953,-31401.7140951359,34349.89256703619,,,77.29234211962883,,,,,,,
6,4.9e-05,65535,29567.332924519793,34763.72968458248,,,285.06472705368776,,,,,,,
7,5.7e-05,29431,200.8294354476526,35433.239746966945,,,-247.80257132012605,,,,,,,
8,6.6e-05,960,-30269.092205160225,35449.54356230999,,,-134.20940229852863,,,,,,,
9,7.4e-05,65535,31843.31777985232,35050.07257477492,,,355.5204429594548,,,,,,,
10,8.2e-05,37881,-5907.156157579604,33426.23844670486,,,-125.91031746836153,,,,,,,
11,9e-05,960,-20582.78260181724,29950.7336443627,,,-267.6533269955097,,,,,,,
12,9.8e-05,65535,25957.142581695127,26061.038190557032,,,346.9033865874151,,,,,,,
13,0.000107,46587,-12683.957953592882,22465.67349033616,,,-37.97692020810208,,,,,,,
14,0.000115,46619,-4216.331821243639,19808.754349539562,,,-280.39511653500904,,,,,,,
15,0.000123,65535,15977.63085998592,19418.493911988364,,,272.899267391456,,,,,,,
16,0.000131,1024,-20701.009901128873,20938.169930302094,,,-14.727641126811946,,,,,,,
17,0.000139,65535,14151.561994225342,23955.147631162887,,,-182.8110667610422,,,,,,,
18,0.000147,26134,6375.580881111495,27794.42195551844,,,169.18319683827318,,,,,,,
19,0.000156,3392,-28652.229915307187,31271.05418894876,,,-53.07768132561143,,,,,,,
20,0.000164,65535,29284.449886693354,34504.05137515075,,,-27.22792588218656,,,,,,,
21,0.000172,28326,-257.6145725027952,37565.17937043422,,,71.20494206610412,,,,,,,
22,0.00018,1888,-34027.85080937821,40108.9112682293,,,-120.24731354373196,,,,,,,
23,0.000188,65535,37798.187066238286,42165.336914426945,,,122.30016931793814,,,,,,,
24,0.000197,30711,-3989.140275261107,43338.67398236408,,,-2.3931092338920714,,,,,,,
25,0.000205,1024,-34611.244733003645,43235.108306283495,,,-173.41325961718638,,,,,,,
26,0.000213,65535,39357.47173732732,42360.40768433116,,,220.33056033304723,,,,,,,
27,0.000221,32471,-6758.674218739529,41065.26541277072,,,-53.98676918944279,,,,,,,
28,0.000229,1024,-29707.767257825286,39417.726617285356,,,-181.16587277487463,,,,,,,
29,0.000238,65535,36226.96315806012,37717.14066121416,,,256.00649737348823,,,,,,,
30,0.000246,26150,-10842.285030842915,35830.590035295056,,,-101.24418529791951,,,,,,,
31,0.000254,8578,-20418.900332018555,33648.17934803361,,,-134.76564634081998,,,,,,,
32,0.000262,65535,31718.97189225005,31726.61035807567,,,251.13928058682532,,,,,,,
33,0.00027,10242,-17532.1922838429,30365.140085320516,,,-168.4707535113865,,,,,,,
34,0.000279,24966,-8988.154172076698,29783.67753699521,,,-45.804924176399545,,,,,,,
35,0.000287,65535,28501.363846945256,30321.41154834825,,,247.2106601409665,,,,,,,
36,0.000295,1008,-26581.996499623896,31651.53346982961,,,-280.6982398511441,,,,,,,
37,0.000303,39785,2246.029934640239,33460.64390081794,,,63.57276816878492,,,,,,,
38,0.000311,65535,27540.12869704994,35668.46233561706,,,291.63573012091297,,,,,,,
39,0.00032,1088,-36404.669603648916,37942.282239819004,,,-460.7162143245861,,,,,,,
