Timestamps,Voltages
0.000000,65535
0.000008,65535
0.000016,1168
0.000025,45995
0.000033,65535
0.000041,1072
0.000049,41610
0.000057,65535
0.000066,1072
0.000074,32071
0.000082,65535
0.000090,2256
0.000098,65535
0.000107,31735
0.000115,33032
0.000123,65535
0.000131,1088
0.000139,52620
0.000148,65535
0.000156,1088
0.000164,53645
0.000172,65535
0.000180,1088
0.000189,51084
0.000197,65535
0.000205,1232
0.000213,49612
0.000221,65535
0.000230,1072
0.000238,58862
0.000246,65535
0.000254,1088
0.000262,65535
0.000271,65535
0.000279,1088
0.000287,65535
0.000295,65535
0.000303,1168
0.000311,65535
0.000320,65327
0.000328,1200
0.000336,65535
0.000344,50428
0.000352,1152
0.000361,65535
0.000369,28598
0.000377,3776
0.000385,65535
0.000393,2112
0.000402,31335
0.000410,65535
0.000418,1072
0.000426,64687
0.000434,65535
0.000443,1056
0.000451,65535
0.000459,55485
0.000467,1120
0.000475,65535
0.000484,1072
0.000492,54157
0.000500,65535
0.000508,1088
0.000516,65535
0.000525,65535
0.000533,1072
0.000541,65535
0.000549,63871
0.000557,1152
0.000566,65535
0.000574,35320
0.000582,1408
0.000590,65535
0.000598,10530
0.000607,15299
0.000615,65535
0.000623,1072
0.000631,28823
0.000639,65535
0.000648,992
0.000656,40713
0.000664,65535
0.000672,1040
0.000680,50796
0.000689,65535
0.000697,1104
0.000705,58062
0.000713,65151
0.000721,1168
0.000730,61086
0.000738,43898
0.000746,1168
0.000754,57406
0.000762,3168
0.000771,1168
0.000779,50828
0.000787,1056
0.000795,1232
0.000803,50268
0.000812,1056
0.000820,1216
0.000828,54205
0.000836,1088
0.000844,1360
0.000853,57726
0.000861,1232
0.000869,2144
0.000877,58990
0.000885,14147
0.000894,4913
0.000902,56445
0.000910,27414
0.000918,10242
0.000926,48619
0.000934,35480
0.000943,18308
0.000951,37881
0.000959,39337
0.000967,22933
0.000975,30343
0.000984,42346
0.000992,26582
0.001000,25158
0.001008,43594
0.001016,29383
0.001025,22373
0.001033,43434
0.001041,31927
0.001049,20693
0.001057,43082
0.001066,32535
0.001074,21061
0.001082,42282
0.001090,33096
0.001098,21829
0.001107,40201
0.001115,33960
0.001123,22757
0.001131,38809
0.001139,34424
0.001148,24021
0.001156,36776
0.001164,35256
0.001172,25126
0.001180,35144
0.001189,35336
0.001197,26534
0.001205,33752
0.001213,35496
0.001221,27542
0.001230,32776
0.001238,35560
0.001246,28727
0.001254,31671
0.001262,35480
0.001271,29623
0.001279,30919
0.001287,35176
0.001295,30615
0.001303,30391
0.001312,35032
0.001320,31271
0.001328,30343
0.001336,34488
0.001344,31911
0.001353,29559
0.001361,34056
0.001369,32808
0.001377,29671
0.001385,33352
0.001394,32824
0.001402,29831
0.001410,33352
0.001418,33320
0.001426,29495
0.001435,32776
0.001443,33688
0.001451,29991
0.001459,32535
0.001467,33096
0.001476,30759
0.001484,32231
0.001492,33016
0.001500,30727
0.001508,32295
0.001517,33208
0.001525,30807
0.001533,32215
0.001541,32663
0.001549,31591
0.001557,31719
0.001566,32952
0.001574,31335
0.001582,31943
0.001590,32856
0.001598,31655
0.001607,31271
0.001615,33192
0.001623,31735
0.001631,31111
0.001639,32936
0.001648,32055
0.001656,31399
0.001664,32647
0.001672,31847
0.001680,31335
0.001689,32952
0.001697,31735
0.001705,31623
0.001713,32567
0.001721,32279
0.001730,30935
0.001738,32888
0.001746,32407
0.001754,30983
0.001762,32615
0.001771,32455
0.001779,30727
0.001787,32423
0.001795,32920
0.001803,30855
0.001812,32327
0.001820,32808
0.001828,31031
0.001836,32199
0.001844,32679
0.001853,31015
0.001861,32199
0.001869,32647
0.001877,31383
0.001885,32055
0.001894,32375
0.001902,31527
0.001910,32103
0.001918,32391
0.001926,31623
0.001935,32375
0.001943,31671
0.001951,31911
0.001959,32167
0.001967,31943
0.001976,31895
0.001984,32151
0.001992,31655
0.002000,32135
0.002008,32503
0.002017,31191
0.002025,32279
0.002033,32119
0.002041,32023
0.002049,31927
0.002058,31911
0.002066,32071
0.002074,31959
0.002082,31943
0.002090,31847
0.002099,32295
0.002107,31607
0.002115,32327
0.002123,32007
0.002131,31703
0.002140,32519
0.002148,31799
0.002156,31879
0.002164,31911
0.002172,32103
0.002180,31831
0.002189,32183
0.002197,31815
0.002205,32071
0.002213,32247
0.002221,31719
