,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,65535,590.2474908471229,21674.38874136667,484.0,662.0,-257.18406705113676,74.52935525,tall,14,6,7.125016348901798,10.0,80.0
1,8e-06,65535,36213.69349563553,40876.16051589818,,,-55.080409817937856,,,,,,,
2,1.6e-05,1168,-38338.47396154667,45450.92640636912,,,259.37289296898217,,,,,,,
3,2.5e-05,45995,5316.239952442818,43234.78558563108,,,-149.53195353081472,,,,,,,
4,3.3e-05,65535,29984.8877552752,41649.93945877641,,,-102.11889804494454,,,,,,,
5,4.1e-05,1072,-35220.93245285565,36462.53163867493,,,196.19526307883538,,,,,,,
6,4.9e-05,41610,9348.389443383347,31771.211012833257,,,-58.12019626448221,,,,,,,
7,5.7e-05,65535,20322.116606519416,30499.600230584063,,,-120.76248279828984,,,,,,,
8,6.6e-05,1072,-28073.96301750674,28472.3554641599,,,139.81228585980853,,,,,,,
9,7.4e-05,32071,12765.853049061197,25755.867968634717,,,-3.4760989481316846,,,,,,,
10,8.2e-05,65535,7745.671512361856,23411.660109451903,,,-124.53941437600483,,,,,,,
11,9e-05,2256,-18072.368684359106,19603.976021799423,,,116.2087485052473,,,,,,,
12,9.8e-05,65535,16094.993831395073,17194.908938696135,,,7.8957874954374105,,,,,,,
13,0.000107,31735,-6397.7868952918525,16859.246369384484,,,-126.18497317574621,,,,,,,
14,0.000115,33032,-7367.137611170158,17523.295659232266,,,132.6736392237159,,,,,,,
15,0.000123,65535,19684.364714925858,20617.271370586088,,,-16.943637758723586,,,,,,,
16,0.000131,1088,-19934.053115370494,24164.466273180497,,,-129.13345102000326,,,,,,,
17,0.000139,52620,1802.67866230337,27133.277743583407,,,175.48452579932197,,,,,,,
18,0.000148,65535,23279.14634545488,30219.48045218867,,,-62.01052243700059,,,,,,,
19,0.000156,1088,-30754.20639499947,32320.17987832132,,,-127.57614559687269,,,,,,,
20,0.000164,53645,8193.603227571888,34185.70796427862,,,217.8909953384287,,,,,,,
21,0.000172,65535,26226.225311843595,36891.798431785195,,,-106.53706560262341,,,,,,,
22,0.00018,1088,-37920.908523505204,39214.77574373363,,,-114.82743022131379,,,,,,,
23,0.000189,51084,11993.365075920534,40924.23080411343,,,232.2879171449191,,,,,,,
24,0.000197,65535,28042.391043479824,42352.22074506261,,,-126.59472786326111,,,,,,,
25,0.000205,1232,-42029.756348640156,42816.708647613326,,,-92.92188212991682,,,,,,,
26,0.000213,49612,14363.151852576877,43147.63334271216,,,199.68467462430556,,,,,,,
27,0.000221,65535,28703.00604549874,44232.97596248798,,,-97.84727480066503,,,,,,,
28,0.00023,1072,-44480.890792461156,45201.20852123518,,,-74.27672645656301,,,,,,,
29,0.000238,58862,16556.997873337463,45926.5716609252,,,115.1148119047498,,,,,,,
30,0.000246,65535,28317.030876499408,46575.26138340915,,,-6.511517205977113,,,,,,,
31,0.000254,1088,-46215.486814290896,46515.85264656648,,,-72.76163219398295,,,,,,,
32,0.000262,65535,19288.797228002684,46376.4840842415,,,-5.109442931841505,,,,,,,
33,0.000271,65535,26506.0663575419,46778.12488365258,,,129.46769636015333,,,,,,,
34,0.000279,1088,-46879.27756171909,46960.294067885174,,,-93.1526074385362,,,,,,,
35,0.000287,65535,22642.344276338797,46841.503927862876,,,-107.9174787533545,,,,,,,
36,0.000295,65535,22173.742056764284,46434.74861524507,,,239.0841959458277,,,,,,,
37,0.000303,1168,-45018.45136924942,45131.59478347906,,,-134.38713712099096,,,,,,,
38,0.000311,65535,26303.31827370394,43523.234618081304,,,-81.9338636184011,,,,,,,
39,0.00032,65327,14098.562675049065,42111.19749508871,,,196.37582720002743,,,,,,,
40,0.000328,1200,-39138.44276733444,40413.51587722814,,,-216.9929906742089,,,,,,,
41,0.000336,65535,29701.718443581143,38711.070483160336,,,255.5067406279489,,,,,,,
42,0.000344,50428,2105.408203165597,37031.8322138246,,,-143.33017899932483,,,,,,,
43,0.000352,1152,-28865.129287773027,34981.662199029495,,,-427.81741050925575,,,,,,,
44,0.000361,65535,31894.94524036566,33325.46905182978,,,1139.0451184090157,,,,,,,
45,0.000369,28598,-11994.835746656772,32286.935902417517,,,-868.1583616509599,,,,,,,
46,0.000377,3776,-15424.779602678196,31679.205378199185,,,-951.5834785683452,,,,,,,
47,0.000385,65535,31421.44489305078,31931.391772690728,,,2787.662143508261,,,,,,,
48,0.000393,2112,-24516.826471206266,32443.796135313067,,,-1927.3046863371642,,,,,,,
49,0.000402,31335,-1162.1887451154478,32724.741815192923,,,-2049.8753700387215,,,,,,,
50,0.00041,65535,26543.008647383132,32941.54382212271,,,5304.15533248994,,,,,,,
51,0.000418,1072,-31282.931682207003,32589.79817239365,,,-3096.4746168470137,,,,,,,
52,0.000426,64687,11516.359262203929,31821.918373003602,,,-3973.091239552317,,,,,,,
53,0.000434,65535,16085.291949585346,31038.336338187746,,,8591.47190613098,,,,,,,
54,0.000443,1056,-29635.830470504574,29861.382806837748,,,-4030.081103813903,,,,,,,
55,0.000451,65535,21001.296915327202,28595.92826966679,,,-6837.510795337762,,,,,,,
56,0.000459,55485,569.8166225065536,27544.81244790833,,,12337.738557310862,,,,,,,
57,0.000467,1120,-19873.672954265086,26637.838771280272,,,-4386.868244578748,,,,,,,
