,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,37097,231.07889029058336,21627.471072535114,725.0,902.0,-127.65030016015783,108.90584425,tall,16,9,15.255118703057775,30.0,110.0
1,8e-06,65535,35809.396246589255,40804.166625094025,,,95.49836721190688,,,,,,,
2,1.6e-05,1056,-40292.77437862923,46264.50583399924,,,20.339795776564323,,,,,,,
3,2.5e-05,65535,9031.852710703477,45845.84882465235,,,-110.73731366229538,,,,,,,
4,3.3e-05,65535,30243.750474458888,45941.914605915226,,,99.53933560902361,,,,,,,
5,4.1e-05,1072,-41829.73608555527,42366.26619352921,,,-2.0735669596547757,,,,,,,
6,4.9e-05,59742,15339.227911323005,39376.713693824095,,,-96.27066382925871,,,,,,,
7,5.7e-05,65535,23666.219742062014,39529.745983373876,,,109.86654299995466,,,,,,,
8,6.6e-05,1072,-38690.47608908976,38892.18201697506,,,-22.713744761974578,,,,,,,
9,7.4e-05,50988,18367.55954007109,37260.03883204091,,,-89.66774057104875,,,,,,,
10,8.2e-05,65535,14663.55562255712,35040.80793438864,,,118.80154901189556,,,,,,,
11,9e-05,1056,-30001.373830430945,30507.80484283766,,,-29.819034758187115,,,,,,,
12,9.8e-05,41818,19248.439029315632,26092.423779918725,,,-89.78831743573299,,,,,,,
13,0.000106,65535,2392.8457186754677,23201.72298845996,,,113.21613761607273,,,,,,,
14,0.000115,1056,-17305.299580384028,20754.596705714215,,,-15.712469596499556,,,,,,,
15,0.000123,65535,19884.799645257837,20253.143701271976,,,-91.21430762159368,,,,,,,
16,0.000131,3744,-12049.269564495828,21248.670708534446,,,87.21239732926139,,,,,,,
17,0.000139,45627,-3919.8461022188476,22644.203186090912,,,15.130847999629209,,,,,,,
18,0.000147,65535,21429.578076138878,25276.068053321713,,,-89.7234496548098,,,,,,,
19,0.000156,1072,-25855.8798857923,27775.45446688812,,,52.37216285637815,,,,,,,
20,0.000164,57870,6893.809099150915,30371.563754343126,,,44.65817244382022,,,,,,,
21,0.000172,65535,23639.808675639437,33886.987212348155,,,-88.26480537924675,,,,,,,
22,0.00018,1088,-36147.04836051042,37021.27422387629,,,37.678585693681434,,,,,,,
23,0.000188,55037,13552.917312998503,39456.06769702293,,,49.67708301048308,,,,,,,
24,0.000197,65535,25468.293222960197,41356.14313387645,,,-98.33989245831437,,,,,,,
25,0.000205,1104,-41689.260920667846,42036.754579914465,,,75.13035316868269,,,,,,,
26,0.000213,52380,16523.922772875925,42356.817691064476,,,15.695823823054077,,,,,,,
27,0.000221,65535,26165.90664736001,43190.369236588675,,,-132.6187519485158,,,,,,,
28,0.000229,1104,-43420.17634428218,43795.181321130105,,,177.5267773885536,,,,,,,
29,0.000237,53261,17485.192683584773,44097.08375525812,,,-52.865913028239255,,,,,,,
30,0.000246,65535,25865.84006382144,44240.26732762889,,,-192.39396334168345,,,,,,,
31,0.000254,1088,-43527.30966236288,43729.161959547346,,,321.33857472113596,,,,,,,
32,0.000262,65007,18121.35541655299,43289.87010965878,,,-130.7314411335986,,,,,,,
33,0.00027,65535,25215.896147356976,43609.367996926994,,,-258.2923142508381,,,,,,,
34,0.000278,1088,-43860.20245113784,44044.62396492214,,,443.18072248941684,,,,,,,
35,0.000287,65535,19380.031255250364,44480.86696094479,,,-177.75131004724278,,,,,,,
36,0.000295,65535,24465.471335076192,44913.25188737499,,,-288.19314529880484,,,,,,,
37,0.000303,1088,-44763.50096671488,44796.42250547677,,,451.09670863410594,,,,,,,
38,0.000311,65535,21445.75358404942,44637.23963789175,,,-152.90310048164696,,,,,,,
39,0.000319,65535,22819.16932874085,44897.10631045308,,,-220.61757857534604,,,,,,,
40,0.000328,1088,-44972.375001428656,44973.99807730107,,,248.57147829065462,,,,,,,
41,0.000336,65535,24121.10447450625,44781.249975719096,,,-35.52435024336717,,,,,,,
42,0.000344,65535,18626.47283726059,44248.59985785031,,,17.66925509953386,,,,,,,
43,0.000352,1088,-42486.00838869307,42885.62010068338,,,-233.89011746119502,,,,,,,
44,0.00036,65535,27141.51520472921,41220.06734872234,,,153.90424043804768,,,,,,,
45,0.000369,54909,10372.147560607165,39691.11759807751,,,498.4375897931039,,,,,,,
46,0.000377,1040,-35821.25737008502,37992.356107543004,,,-1010.5476437209552,,,,,,,
47,0.000385,65535,30162.218398155626,36438.680567281364,,,346.9717108028882,,,,,,,
48,0.000393,36280,-2095.6798001963602,35070.45681740449,,,1273.351696235919,,,,,,,
49,0.000401,960,-24942.74274468899,33641.079359101626,,,-2029.1265261754986,,,,,,,
50,0.000409,65535,32488.542046044437,32828.40178406022,,,443.3980890321426,,,,,,,
51,0.000418,15667,-16837.27706788559,32752.631914275567,,,2354.825920308066,,,,,,,
52,0.000426,14755,-11407.864401918088,33271.207661770815,,,-3182.439119649066,,,,,,,
53,0.000434,65535,32847.73309219284,34647.001960656424,,,345.17895793169566,,,,,,,
54,0.000442,1104,-30111.217118250213,36230.1282865174,,,3702.282203621217,,,,,,,
55,0.00045,37465,2309.2477301805334,37544.074939414124,,,-4335.164580902525,,,,,,,
56,0.000459,65535,29530.847393292508,38596.97451047343,,,-6.186826751966173,,,,,,,
57,0.000467,1040,-37711.89619417584,38919.3723404144,,,5215.903911537967,,,,,,,
58,0.000475,63839,13913.113980239217,38640.09334707582,,,-5350.958092747025,,,,,,,
59,0.000483,65535,21067.426898489342,38063.15420410135,,,-603.586417970436,,,,,,,
60,0.000491,992,-36811.54818924563,36835.66811804748,,,6737.735432628049,,,,,,,
61,0.0005,65535,22139.933893246707,35097.89938554266,,,-6111.217394855977,,,,,,,
62,0.000508,64511,7251.5322539059025,33069.43459535824,,,-1365.5693870994937,,,,,,,
63,0.000516,1024,-27359.20008196953,30716.9624659282,,,8063.852723150115,,,,,,,
64,0.000524,65535,26838.89009394286,28817.64085035453,,,-6529.4256028828595,,,,,,,
65,0.000532,18356,-10063.384196518595,27885.44647556381,,,-2146.267500661034,,,,,,,
66,0.00054,21765,-12173.664950528137,28029.079663662968,,,8977.053853690468,,,,,,,
67,0.000549,65535,28316.215758802537,29596.050051799706,,,-6568.477956501109,,,,,,,
68,0.000557,1072,-27106.83143427088,32025.22636196842,,,-2766.8105028908235,,,,,,,
69,0.000565,65535,4411.044660619268,34764.17020863042,,,9303.75466536914,,,,,,,
70,0.000573,65535,26588.946063196592,37609.61291628828,,,-6256.482988178365,,,,,,,
71,0.000581,1056,-39502.36141332344,39986.11844342981,,,-3068.227664378016,,,,,,,
72,0.00059,65535,18533.31380623295,41883.54164449695,,,8977.641604794033,,,,,,,
73,0.000598,65535,21254.867495878632,43435.66096284145,,,-5685.170362825862,,,,,,,
74,0.000606,1056,-44126.86641673835,44286.66151603213,,,-2970.8786228856115,,,,,,,
75,0.000614,65535,28214.346049855507,44464.81097471142,,,8075.484205070069,,,,,,,
76,0.000622,56989,12080.507872940592,44007.30350321899,,,-4981.423305492403,,,,,,,
77,0.000631,1024,-40414.98522645005,42747.315329072255,,,-2511.212249623321,,,,,,,
78,0.000639,65535,33502.21663160898,41141.59548094214,,,6798.051488528744,,,,,,,
79,0.000647,31463,-263.39612937934197,39551.96403402107,,,-4262.353742898353,,,,,,,
80,0.000655,1536,-30369.143606050977,38016.01349646518,,,-1830.864461779896,,,,,,,
81,0.000663,65535,35598.65526595006,36925.182107958215,,,5399.682260076129,,,,,,,
82,0.000672,8946,-13985.599244484441,36292.24249351065,,,-3599.0363016283636,,,,,,,
83,0.00068,14755,-17418.87843692919,35969.7970914863,,,-1118.3797494901928,,,,,,,
84,0.000688,65535,35763.054216965866,36224.108565934825,,,4101.572015566367,,,,,,,
85,0.000696,1056,-26654.689800341235,36901.222138232835,,,-3008.988667808845,,,,,,,
86,0.000704,27398,-4913.5953828394995,37876.81256325848,,,-533.396779314399,,,,,,,
87,0.000712,65535,34638.790779220784,39238.08438601829,,,3031.8913145524957,,,,,,,
88,0.000721,1040,-36023.251922837655,40555.04245390823,,,-2476.45993178698,,,,,,,
89,0.000729,38153,4979.702277639165,41570.557000156965,,,-153.39824931010995,,,,,,,
90,0.000737,65535,32159.22710891832,42292.94444891599,,,2215.38356603261,,,,,,,
91,0.000745,1040,-40716.219409781705,42485.176035979865,,,-1981.7169650200365,,,,,,,
92,0.000753,47643,11651.938043577746,42273.81777914085,,,33.991737197006564,,,,,,,
