,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,28374,-718.9889481010345,19676.62511169815,631.0,810.0,-92.56180608938959,95.23978100000001,tall,14,8,5.710593137499643,10.0,100.0
1,8e-06,8722,-34383.079725896016,37783.93852074496,,,182.6896764102181,,,,,,,
2,1.6e-05,65535,32774.35779505221,42409.30490362443,,,-82.82877602448868,,,,,,,
3,2.5e-05,17444,3152.2174441808716,40025.72299038249,,,-57.36637741333458,,,,,,,
4,3.3e-05,9090,-34203.599894675586,38556.85714796555,,,100.61199527382887,,,,,,,
5,4.1e-05,65535,27476.12847862434,34986.905207284144,,,-69.44340660283802,,,,,,,
6,4.9e-05,26262,7543.713428043508,31763.507717068806,,,37.877932733717486,,,,,,,
7,5.7e-05,1568,-30939.668550598366,31657.388518473632,,,5.723656605616537,,,,,,,
8,6.6e-05,65535,18825.282217948206,30618.4128550886,,,-93.44193063525074,,,,,,,
9,7.4e-05,34616,10690.64502394993,26808.782334758835,,,148.28521558508774,,,,,,,
10,8.2e-05,1024,-22574.031127165978,22650.522795273664,,,-55.72858293797713,,,,,,,
11,9e-05,65535,7983.063855313073,18014.805523441915,,,-135.1397706081992,,,,,,,
12,9.8e-05,65535,9396.97770286455,13253.898227766833,,,212.33038315978342,,,,,,,
13,0.000107,1088,-8679.255834698766,9635.462444531959,,,-64.51866287846443,,,,,,,
14,0.000115,1088,-1700.2149354069302,5944.844938154146,,,-149.7998511784546,,,,,,,
15,0.000123,65535,1557.7824360882778,3642.3491251277183,,,190.91862405168996,,,,,,,
16,0.000131,65535,8080.742931307268,8143.880087387534,,,-40.29023690113659,,,,,,,
17,0.000139,8049,-6715.391804629108,13839.050798319739,,,-99.61526532692257,,,,,,,
18,0.000148,1024,-11449.729539290023,19346.188140942464,,,91.98982597242764,,,,,,,
19,0.000156,65535,23041.20834190543,23580.175230359986,,,-20.8595186958802,,,,,,,
20,0.000164,42410,-6195.96267010898,27466.370933675884,,,14.968250032050383,,,,,,,
21,0.000172,1024,-24835.610593863526,31897.229656803447,,,-38.23327674667161,,,,,,,
22,0.00018,65535,32404.47543081437,35586.077066524995,,,-27.588951737830754,,,,,,,
23,0.000188,40345,-2912.1969743711043,38038.20551140415,,,150.2805293166241,,,,,,,
24,0.000197,1024,-33007.075545147316,39660.183075743495,,,-148.0256088576478,,,,,,,
25,0.000205,65535,35414.70694583423,39919.02363254766,,,-46.79405712481973,,,,,,,
26,0.000213,38521,-1577.6806537701343,39362.973766165116,,,244.77235656033872,,,,,,,
27,0.000221,1024,-32611.293686564775,38909.027096065125,,,-209.92022586645408,,,,,,,
28,0.000229,65535,34242.83408208772,37792.62613226528,,,-43.038155309213984,,,,,,,
29,0.000238,27174,-5894.539432670833,35976.11854221871,,,256.52776030054355,,,,,,,
30,0.000246,9282,-23935.721928721723,34214.39110915862,,,-225.00497404532535,,,,,,,
31,0.000254,65535,32039.204444045867,32293.7523876753,,,3.6860551479224926,,,,,,,
32,0.000262,8274,-16405.358700062014,31101.670510388874,,,187.19786374495382,,,,,,,
33,0.00027,27910,-10181.588178324484,31466.812027363358,,,-197.97086368974055,,,,,,,
34,0.000279,65535,30746.998882752825,32765.628094751126,,,61.747207602402334,,,,,,,
35,0.000287,1056,-30252.6415419566,35187.000807665056,,,74.9146046888316,,,,,,,
36,0.000295,45099,4479.373785194698,38253.81593660445,,,-98.176882166558,,,,,,,
37,0.000303,65535,30031.15737391633,40958.64645529056,,,38.51069434656903,,,,,,,
38,0.000311,1104,-42636.94341725396,43608.867421493895,,,-43.86966215355494,,,,,,,
39,0.00032,60622,16758.067024894397,45977.40196012622,,,169.13711977475242,,,,,,,
40,0.000328,65535,27747.413936856086,47670.66770006555,,,-189.54744641187656,,,,,,,
41,0.000336,1040,-48993.42107289957,49039.37648315796,,,-186.92094680421283,,,,,,,
42,0.000344,65535,25134.44961303561,49559.08575972535,,,760.3242982976719,,,,,,,
43,0.000352,65535,21503.02895680876,48779.12089715996,,,-713.7161161334287,,,,,,,
44,0.000361,1040,-46837.247867784885,47247.89266827834,,,-465.44986579405287,,,,,,,
45,0.000369,65535,29616.011350654153,44947.78349028789,,,1849.1876781760138,,,,,,,
46,0.000377,65535,10410.262698194101,42050.73046123097,,,-1522.5311989177658,,,,,,,
47,0.000385,1072,-36577.97740078839,39248.52991689331,,,-1079.872308366984,,,,,,,
48,0.000393,65535,30780.243924648057,36306.68468516213,,,3549.3966453557628,,,,,,,
49,0.000402,45050,-3893.562297142675,33314.7150356585,,,-2462.842491899253,,,,,,,
50,0.00041,976,-21083.369787218675,30878.918769973017,,,-2256.145186285136,,,,,,,
51,0.000418,65535,28798.84790963232,28818.666317777894,,,5834.752355255057,,,,,,,
52,0.000426,11426,-17561.86638111956,27507.94760799623,,,-3265.2593516126344,,,,,,,
53,0.000434,23813,-4284.2706791481,27150.855542170706,,,-4139.308924517226,,,,,,,
54,0.000443,65535,23104.907143942317,27123.50857427944,,,8499.485077051519,,,,,,,
55,0.000451,1040,-26154.431921218096,27467.355795718257,,,-3634.6604822337968,,,,,,,
56,0.000459,65039,10447.49685649799,27796.02340294679,,,-6691.839980956426,,,,,,,
57,0.000467,65535,12974.648262615761,27626.952505869813,,,11184.953126252838,,,,,,,
58,0.000475,1072,-26760.80413289403,27373.409886501984,,,-3367.7570260958632,,,,,,,
59,0.000483,65535,21291.589112329173,26987.19595728663,,,-9648.619321379503,,,,,,,
60,0.000492,37145,-1335.0880686720832,26681.537703258768,,,13466.28646657474,,,,,,,
61,0.0005,11650,-19414.309554682888,27076.065661483346,,,-2443.633423228914,,,,,,,
62,0.000508,65535,27881.365881379887,27966.466089738355,,,-12555.013268217439,,,,,,,
63,0.000516,5153,-17761.946811486847,29483.550488305184,,,14966.985816993389,,,,,,,
64,0.000524,38665,-6908.631170648329,31660.154028410274,,,-1048.4842870768302,,,,,,,
65,0.000533,65535,30423.67265416242,33936.401279714875,,,-14879.266993932504,,,,,,,
66,0.000541,1056,-32727.599594494364,36415.476925833515,,,15463.308252633611,,,,,,,
67,0.000549,65535,6848.323425178463,38963.695710879016,,,474.1543156844083,,,,,,,
68,0.000557,65535,28906.09263567887,41183.56177116229,,,-16163.375717872732,,,,,,,
