,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,10370,216.33672414802842,13091.603663431722,221.0,399.0,485.0186464156238,35.08092525000001,tall,14,2,14.036243467926479,10.0,40.0
1,8e-06,19428,-25146.28944758023,26051.465066148325,,,-561.4829233279672,,,,,,,
2,1.6e-05,40986,17177.86461530175,30470.082490863122,,,134.45486154629177,,,,,,,
3,2.5e-05,65535,14324.122197057935,29611.784668208227,,,308.0674015131416,,,,,,,
4,3.3e-05,1040,-30098.221144525625,30125.164405471627,,,-438.07411052502357,,,,,,,
5,4.1e-05,53677,10114.59148533004,30836.810302239766,,,281.4699994126489,,,,,,,
6,4.9e-05,65535,22356.002775926958,30849.265566017122,,,24.747403404983345,,,,,,,
7,5.7e-05,1072,-30225.37222625494,31684.990078336123,,,-358.0280300954926,,,,,,,
8,6.6e-05,44634,6506.073292044458,31529.777956980295,,,501.3677318605771,,,,,,,
9,7.4e-05,65535,20999.296460554917,28820.70387519529,,,-233.6439360580894,,,,,,,
10,8.2e-05,1072,-25100.651598629593,25788.435626852235,,,-311.5819165994334,,,,,,,
11,9e-05,35224,7571.356108613063,22606.873066829015,,,613.0321484066537,,,,,,,
12,9.9e-05,65535,10559.613035297103,18910.276697454286,,,-333.8976707145221,,,,,,,
13,0.000107,1120,-16288.873646435994,16511.36173836275,,,-209.7180929087659,,,,,,,
14,0.000115,65535,12740.63121587197,15181.121820154936,,,430.59909887175866,,,,,,,
15,0.000123,8962,-5342.3198185628235,15421.72919633676,,,-235.74548811270645,,,,,,,
16,0.000131,42154,-6493.177190560449,18147.7594858989,,,52.482748453911825,,,,,,,
17,0.00014,65535,19904.4861773099,21327.50972575004,,,-76.97857884489525,,,,,,,
18,0.000148,1072,-21606.949463967994,25094.401106956466,,,-33.06217109961784,,,,,,,
19,0.000156,54893,1874.2840760133008,29231.797491003046,,,458.196119299415,,,,,,,
20,0.000164,65535,26393.564213327645,32856.2618938034,,,-664.7341309441136,,,,,,,
21,0.000172,1072,-34104.89846769568,36430.745345673546,,,111.47151733552326,,,,,,,
22,0.000181,52204,7762.6457197548725,39502.99957075375,,,731.7736929652298,,,,,,,
23,0.000189,65535,30271.966562860256,41397.02272106291,,,-833.2121831783991,,,,,,,
24,0.000197,1072,-41337.57782608986,42887.705973479104,,,125.27472387002594,,,,,,,
25,0.000205,49260,11567.362776968906,44081.26423910401,,,311.2665182426448,,,,,,,
26,0.000213,65535,31148.933005849285,44772.71017075116,,,-34.46780646836325,,,,,,,
27,0.000222,1072,-44404.48495701776,45552.668310207104,,,191.2123528354236,,,,,,,
28,0.00023,48891,14390.436926959816,46129.13966019664,,,-1493.5833349375032,,,,,,,
29,0.000238,65535,29943.982936906115,46092.42532012365,,,2005.5927078753916,,,,,,,
30,0.000246,1072,-45506.17751028041,46082.94296592727,,,798.1036508107918,,,,,,,
31,0.000255,59374,17169.321572390556,46125.257930430475,,,-5180.734135567444,,,,,,,
32,0.000263,65535,27777.73483809434,46064.51932590292,,,5015.859840400778,,,,,,,
33,0.000271,1120,-46110.87948461004,46333.47026961085,,,2595.173451898414,,,,,,,
34,0.000279,65535,20270.245376474515,46550.15448742697,,,-10714.96223230496,,,,,,,
35,0.000287,65535,24819.053914476124,46297.856031614196,,,8146.274807642418,,,,,,,
36,0.000296,1088,-45981.8371277531,45983.136317607255,,,6080.567363371756,,,,,,,
37,0.000304,65535,23616.6320631251,45467.369898716446,,,-17373.395107875273,,,,,,,
38,0.000312,65535,19986.878644464472,44618.62118459483,,,10256.152971365655,,,,,,,
39,0.00032,1056,-43556.97749388901,43804.615631134075,,,11279.902427879002,,,,,,,
40,0.000328,65535,26966.93303755408,42669.42989851814,,,-23924.10350829454,,,,,,,
41,0.000337,65023,11812.800504348916,40989.14222038766,,,10419.497911916558,,,,,,,
42,0.000345,1072,-37248.62635730532,39199.244781145666,,,17617.33525787868,,,,,,,
43,0.000353,65535,29933.377286469593,37215.392937758115,,,-29101.204640778873,,,,,,,
44,0.000361,45787,-72.26422239791538,35232.03191195046,,,8382.584288858965,,,,,,,
45,0.000369,1024,-26708.77225680522,33783.05537702288,,,24087.637802349625,,,,,,,
46,0.000378,65535,31703.24585187575,32647.160482041356,,,-32137.94100807781,,,,,,,
47,0.000386,23589,-13867.990987395657,31932.538721919245,,,4707.129679710629,,,,,,,
48,0.000394,7697,-13252.962180680797,31818.179904804285,,,29645.82075100929,,,,,,,
49,0.000402,65535,30828.858169907053,31853.591847427764,,,-33050.94237235935,,,,,,,
50,0.000411,1088,-25806.17512741738,32137.50565623344,,,514.6368957651677,,,,,,,
51,0.000419,35592,731.0957019111173,32580.055192582546,,,33581.06604794979,,,,,,,
52,0.000427,65535,25538.598503338115,32717.576803400272,,,-32510.081931421522,,,,,,,
53,0.000435,1072,-31707.85143817675,32650.78142182248,,,-3008.590850454013,,,,,,,
54,0.000443,65535,12887.11387769193,32154.798393186775,,,35660.68927474269,,,,,,,
55,0.000452,65535,14696.071171990336,30995.70589399359,,,-31391.01871429286,,,,,,,
56,0.00046,1072,-29083.84687461145,29602.201764920075,,,-5061.381753750753,,,,,,,
57,0.000468,65535,21701.821823545182,28076.57657077295,,,36007.11151843302,,,,,,,
58,0.000476,49708,-1021.6657653777532,26730.43936646202,,,-30297.762726425604,,,,,,,
59,0.000484,1024,-18497.40377159553,26215.922967820185,,,-5423.43876742762,,,,,,,
60,0.000493,65535,26516.121180780287,26524.77279704932,,,34857.117329122106,,,,,,,
61,0.000501,1056,-18580.599036713953,27810.000826018666,,,-29325.436241617448,,,,,,,
62,0.000509,62847,-3267.814651473341,29981.593532119325,,,-4376.101188236399,,,,,,,
63,0.000517,65535,26965.233949595913,32430.128276376643,,,32398.640768602178,,,,,,,
64,0.000526,1088,-33381.80315507175,35054.29673593182,,,-28148.127997175503,,,,,,,
65,0.000534,65535,12294.588239142304,37560.847729519075,,,-2472.434447624534,,,,,,,
66,0.000542,65535,22625.529944773538,39586.096443779716,,,28775.411242123835,,,,,,,
67,0.00055,1072,-41209.20769524123,41213.2322062302,,,-26317.820537042553,,,,,,,
68,0.000558,65535,24876.84549612424,42200.4368087353,,,-305.54999334661704,,,,,,,
69,0.000567,59070,13375.198113839764,42394.69739446874,,,24204.580804406905,,,,,,,
70,0.000575,1056,-40175.6258042799,42091.80867166607,,,-23571.71323205343,,,,,,,
71,0.000583,65535,33107.7207566108,41308.98993646728,,,1639.214944743131,,,,,,,
72,0.000591,30567,129.85331103518647,40248.29933594082,,,19078.982589864074,,,,,,,
73,0.000599,2128,-31424.797521030738,39338.33836872694,,,-19987.324945397337,,,,,,,
74,0.000608,65535,37179.09356485689,38556.0167194621,,,3040.2358652834905,,,,,,,
75,0.000616,6529,-14840.485870574006,38061.75671151345,,,13955.128906310889,,,,,,,
76,0.000624,16772,-18270.59696258885,38057.92401102101,,,-15939.902499455215,,,,,,,
77,0.000632,65535,37829.16958005195,38333.349945033995,,,3740.6378356554656,,,,,,,
78,0.00064,1088,-28435.7172319983,38967.21082362211,,,9418.76879498055,,,,,,,
79,0.000649,29831,-4482.333340853829,39920.00576417383,,,-11928.638439273112,,,,,,,
80,0.000657,65535,35550.873740876275,40849.268533172195,,,3732.5300993339324,,,,,,,
81,0.000665,1104,-37820.67869885484,41734.480871002525,,,5905.601978066194,,,,,,,
82,0.000673,41866,7240.569500141782,42383.27765796804,,,-8386.958709796972,,,,,,,
83,0.000682,65535,30433.70612932193,42522.491278892325,,,3135.0457979246735,,,,,,,
84,0.00069,1120,-41459.49098815915,42303.16884139952,,,3579.391793645544,,,,,,,
85,0.000698,52284,15933.070504859883,41719.655568571674,,,-5564.286952606607,,,,,,,
86,0.000706,65535,22521.96770404711,40733.38323043407,,,2155.9557736317593,,,,,,,
87,0.000714,1104,-39584.96020210125,39588.16091005074,,,2324.1568858998335,,,,,,,
88,0.000723,59950,22096.605706628456,38252.28687318196,,,-3503.5199751483733,,,,,,,
89,0.000731,60782,12313.24615485266,36729.37311252062,,,1033.0526465609407,,,,,,,
90,0.000739,1088,-33951.73132726066,35330.875489479404,,,1836.274949456038,,,,,,,
91,0.000747,63311,26860.969428804794,34112.05814022628,,,-2089.7887936395055,,,,,,,
92,0.000755,33304,1025.3582997586625,33206.13646735497,,,-29.32849769199334,,,,,,,
93,0.000764,1088,-27043.40227802562,32865.312913888934,,,1757.3682210179559,,,,,,,
94,0.000772,59342,31100.08655105243,32938.10263592402,,,-1129.0332880928693,,,,,,,
95,0.00078,1072,-9564.991521594882,33366.17885474045,,,-904.7929194015651,,,,,,,
96,0.000788,1056,-21112.968813120093,34150.093372787516,,,1786.1518067096154,,,,,,,
97,0.000796,53036,34935.303957919285,35021.22963977753,,,-421.2890196361311,,,,,,,
98,0.000805,1056,-17632.27821260878,35963.793947165614,,,-1554.416040609122,,,,,,,
99,0.000813,1088,-17479.905208470198,36985.14898130584,,,1734.2724715022869,,,,,,,
100,0.000821,52668,37767.115216147955,37835.683344678284,,,189.17769506358874,,,,,,,
101,0.000829,1056,-21863.178418178886,38475.91840680274,,,-2002.152312856761,,,,,,,
102,0.000838,1184,-16322.381579691457,38864.70561371763,,,1526.710339877494,,,,,,,
103,0.000846,56013,38664.91251560256,38817.425527894346,,,788.6640005981508,,,,,,,
