,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,1072,240.03927700182498,16365.293431798074,848.0,1026.0,-19.132095034719917,125.107878,tall,13,11,0.0,0.0,130.0
1,8e-06,62847,25485.194136866543,30639.86724792892,,,143.46512522988775,,,,,,,
2,1.6e-05,1056,-33707.77055931209,35738.592040559575,,,-95.54381914250797,,,,,,,
3,2.5e-05,65535,16044.736405784999,37911.35112397452,,,-34.918802769839395,,,,,,,
4,3.3e-05,31671,16924.681018531148,40063.338473923584,,,93.93473737182956,,,,,,,
5,4.1e-05,1104,-38145.958473369996,38803.010930906785,,,-52.071591135335886,,,,,,,
6,4.9e-05,65535,26581.67868191023,37695.32962606301,,,-7.335484094023371,,,,,,,
7,5.7e-05,40249,9198.709016265748,38061.25613871718,,,26.082333125790747,,,,,,,
8,6.6e-05,1216,-35999.66806704224,37766.43999887048,,,-23.42749373599475,,,,,,,
9,7.4e-05,65535,29352.485724718805,37079.75405484772,,,27.725150620882115,,,,,,,
10,8.2e-05,48731,1485.1547053039603,35270.17163759371,,,-26.118077553240898,,,,,,,
11,9e-05,1168,-25916.782149974508,31146.315205345385,,,1.0253971644943638,,,,,,,
12,9.8e-05,65535,25372.868799068197,26757.22880445171,,,30.06070264825752,,,,,,,
13,0.000106,57566,-7614.768872290551,22956.687995037177,,,-40.84197193638318,,,,,,,
14,0.000115,26662,-9610.514410223697,19846.83075414763,,,33.17485162877119,,,,,,,
15,0.000123,65535,18149.102137033984,19078.571138575877,,,-18.068942074986655,,,,,,,
16,0.000131,1056,-18352.632696201308,20170.118475527794,,,-15.491872210665683,,,,,,,
17,0.000139,65535,8632.947747490274,22692.844879628257,,,71.9298419524651,,,,,,,
18,0.000147,37417,11400.659243031694,26398.92580547667,,,-101.75522337047644,,,,,,,
19,0.000156,1104,-29097.38203209438,29727.40881850817,,,37.62678865192924,,,,,,,
20,0.000164,65535,23981.420557699847,33003.1606114896,,,101.73114118457346,,,,,,,
21,0.000172,39225,7063.869588530479,36502.20280058094,,,-186.0772453833221,,,,,,,
22,0.00018,1088,-37076.827034086564,39530.67915848098,,,100.30798244763245,,,,,,,
23,0.000188,65535,33288.485623548404,42118.48738322201,,,107.05092451198907,,,,,,,
24,0.000197,41146,4719.158850630524,43842.597018585046,,,-241.7620873314539,,,,,,,
25,0.000205,1168,-39907.99276656117,44067.567863692966,,,154.42772169494228,,,,,,,
26,0.000213,65535,36185.31650546356,43543.1092350192,,,93.17116458401277,,,,,,,
27,0.000221,43450,2436.4590964971117,42757.815287469035,,,-267.43672800966203,,,,,,,
