,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,46507,346.19695104899984,4284.612681295844,220.0,397.0,196.24683497103803,37.61689575,tall,16,1,45.0,30.0,30.0
1,8e-06,44090,-10368.813803737143,10465.772587319834,,,563.4610120034639,,,,,,,
2,1.6e-05,1984,-304.9794356470324,15562.530032632805,,,-697.5183162480438,,,,,,,
3,2.5e-05,65535,18202.499987187453,18930.6522204316,,,71.58452917784548,,,,,,,
4,3.3e-05,2176,-14252.900242073385,22546.095492597648,,,591.6084200832817,,,,,,,
5,4.1e-05,33896,-12164.892271640752,26178.20379090169,,,-562.2422390712946,,,,,,,
6,4.9e-05,65535,28062.214046704787,28125.983790810278,,,-66.52980373202237,,,,,,,
7,5.7e-05,1232,-10838.232414201104,28907.52488431278,,,546.014427892072,,,,,,,
8,6.6e-05,27142,-19506.110406233016,28908.309105218097,,,-378.2564512207842,,,,,,,
9,7.4e-05,65535,25982.890722752163,27273.340560464378,,,-159.1704961852209,,,,,,,
10,8.2e-05,7217,-3194.6094374187774,24439.290334404315,,,434.38336514530204,,,,,,,
11,9e-05,17764,-17886.870115426947,21062.08185253234,,,-213.44572003665408,,,,,,,
12,9.9e-05,65535,13490.773139623227,16699.656475029828,,,-168.4238360109258,,,,,,,
13,0.000107,65535,3406.4518694526705,11623.488096132742,,,295.6146567602348,,,,,,,
14,0.000115,1024,-6814.038805440539,6916.655902040587,,,-122.78634963424338,,,,,,,
15,0.000123,1072,-3394.5266402560296,5154.899202653309,,,-99.82425076654614,,,,,,,
16,0.000131,65535,4740.92038327467,8844.410918715057,,,178.25311683474348,,,,,,,
17,0.00014,65535,9741.726250520118,13934.069334272524,,,-119.08843398232924,,,,,,,
18,0.000148,1072,-17675.345801060004,19184.49476382431,,,4.244346723997434,,,,,,,
19,0.000156,22373,327.0460279475797,24142.25825744677,,,113.5445224538843,,,,,,,
20,0.000164,65535,25478.319480938644,28341.698811304217,,,-172.15011403464905,,,,,,,
21,0.000172,15203,-25344.2942050918,31956.825445363564,,,92.19087422071702,,,,,,,
22,0.000181,17284,-6432.979275573454,34920.10276237789,,,103.71925405548471,,,,,,,
23,0.000189,65535,35322.78302907365,36910.71577249083,,,-233.3717691458732,,,,,,,
24,0.000197,13187,-27122.45800660379,38213.645828425586,,,129.26701955546415,,,,,,,
25,0.000205,15747,-10714.491067945355,38974.5611097349,,,130.6379016745244,,,,,,,
26,0.000214,65535,37920.178665654326,39014.46627181227,,,-264.3670166619158,,,,,,,
27,0.000222,11458,-27003.250977646152,38660.932449224885,,,107.03056327965984,,,,,,,
28,0.00023,20901,-9332.111135382318,38137.65669598113,,,172.12900899796816,,,,,,,
29,0.000238,65535,35479.373577285536,37379.116847876634,,,-251.6747075039769,,,,,,,
30,0.000246,1424,-29028.012097545266,36807.56073104681,,,39.69354275666838,,,,,,,
31,0.000255,36056,-2286.3912043485857,36667.48145339209,,,211.96533249871717,,,,,,,
32,0.000263,65535,31493.61411114407,36874.33349728861,,,-208.0527469207492,,,,,,,
33,0.000271,1072,-34604.544624056725,37694.92459957805,,,-41.15139572886506,,,,,,,
34,0.000279,54781,7838.576613209668,39051.41857275027,,,243.06932413261435,,,,,,,
35,0.000287,65535,28153.725277296933,40626.50546435164,,,-171.56242059718377,,,,,,,
36,0.000296,1072,-41841.218649562,42454.76082973578,,,-90.36853554729358,,,,,,,
37,0.000304,65535,17759.085089391778,44264.66800343039,,,272.9505851057103,,,,,,,
38,0.000312,65535,25119.315376863928,45737.04311684166,,,-206.66234340187373,,,,,,,
39,0.00032,1072,-46899.48353341867,46901.1952067631,,,-58.15924251045643,,,,,,,
40,0.000329,65535,25233.16567803559,47516.87072603568,,,334.5198582645548,,,,,,,
41,0.000337,65535,20218.668498602325,47398.36837364718,,,-400.4786881228516,,,,,,,
42,0.000345,1072,-46280.09442988962,46698.774192454075,,,91.89623353257639,,,,,,,
43,0.000353,65535,29657.10751812653,45335.37441871875,,,495.1486998283704,,,,,,,
44,0.000361,65535,11436.10912395522,43333.38819172074,,,-846.8118593097191,,,,,,,
45,0.00037,1088,-38678.09343795907,41000.31207661858,,,359.730960275881,,,,,,,
46,0.000378,65535,31423.470354287754,38385.06630751924,,,854.6058777005096,,,,,,,
47,0.000386,48251,-1152.3132375364578,35687.05752963207,,,-1616.9979907313234,,,,,,,
48,0.000394,1024,-25492.544236944977,33300.322727621286,,,689.2186814688389,,,,,,,
49,0.000402,65535,30749.03477015582,31292.596270403785,,,1525.5806741036783,,,,,,,
50,0.000411,19044,-14739.615572867162,29858.105887087197,,,-2722.3431431620284,,,,,,,
