,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,65535,5.531081243796154,1938.7365971988243,660.0,838.0,296.62874052571965,100.45260925000001,tall,9,8,-21.80140948635181,-40.0,100.0
1,8e-06,65535,7079.015205936158,8047.028038696836,,,-139.0890613987384,,,,,,,
2,1.6e-05,65535,5324.691036906045,15894.231104670276,,,-155.11630842148716,,,,,,,
3,2.5e-05,1056,-22265.08951443875,22281.49512647923,,,283.0476133156061,,,,,,,
4,3.3e-05,65535,13974.066889672886,27917.674620042213,,,-132.76973204286034,,,,,,,
5,4.1e-05,65535,17605.934246081426,32696.12922614879,,,-115.23047666669612,,,,,,,
6,4.9e-05,1072,-35027.73223840436,35193.22672066052,,,215.2698658500962,,,,,,,
7,5.7e-05,65535,13850.747784738789,36192.92722529329,,,-117.04098395685394,,,,,,,
8,6.6e-05,65535,23057.831788651147,36242.07312716472,,,-36.57763401968246,,,,,,,
9,7.4e-05,1072,-33786.837411191584,34456.10024145508,,,112.88998550541484,,,,,,,
10,8.2e-05,65535,9831.142492768098,31093.367511609595,,,-107.37829486588241,,,,,,,
11,9e-05,65535,17455.785235758165,26655.56195519489,,,66.71588456860714,,,,,,,
12,9.8e-05,1072,-20608.40339513835,20859.20907339509,,,7.689039492030267,,,,,,,
13,0.000107,1072,6936.3360065805755,14502.685019144274,,,-115.44249170970664,,,,,,,
14,0.000115,30727,1555.9429471311935,9007.112192794808,,,171.85840739137504,,,,,,,
15,0.000123,65535,-2288.221543179163,7499.765680689792,,,-71.35924648502369,,,,,,,
16,0.000131,63071,8631.750031239388,12578.955619208304,,,-142.83891416922725,,,,,,,
17,0.000139,1072,-19337.075973871728,19357.58035112313,,,256.62975513034905,,,,,,,
18,0.000148,65535,13796.525901394412,26218.442806573603,,,-109.86224723779624,,,,,,,
19,0.000156,65535,14794.937972466047,32769.155044491636,,,-180.7619449959199,,,,,,,
20,0.000164,1136,-38341.45742403693,38400.36024657354,,,307.3524897140142,,,,,,,
21,0.000172,65535,23411.370889969818,43222.01531871248,,,-111.23311565152127,,,,,,,
22,0.00018,65535,22231.825049757772,47335.53323885068,,,-214.62423994875715,,,,,,,
23,0.000188,1056,-50384.41718234009,50393.3018855687,,,321.39495902923824,,,,,,,
24,0.000197,65535,26621.466100260157,52485.13445421776,,,-90.87734373465902,,,,,,,
25,0.000205,65535,26872.63500137798,53706.95769615253,,,-230.31336661331082,,,,,,,
26,0.000213,1072,-53851.57271097595,53852.76927521724,,,303.66813726169613,,,,,,,
27,0.000221,65535,26355.474511149852,53182.50758951169,,,-65.96259100664194,,,,,,,
28,0.000229,65535,25854.12244480131,51949.53593512508,,,-218.75326571754852,,,,,,,
29,0.000238,1088,-50009.727284354594,50019.56345718462,,,260.8313775407053,,,,,,,
30,0.000246,65535,25957.508433376057,47599.265169896105,,,-47.46862952361649,,,,,,,
31,0.000254,63103,18409.23866558332,44899.77358962851,,,-177.69650030620687,,,,,,,
32,0.000262,1056,-41298.732878542556,41876.49316591737,,,198.78611322726826,,,,,,,
33,0.00027,65535,27336.19495418288,38903.56019641026,,,-38.96194920298833,,,,,,,
34,0.000279,43434,5671.977678667382,36303.975400072006,,,-112.54815967023534,,,,,,,
35,0.000287,1024,-29903.81464288857,34126.59991992974,,,126.88996694325326,,,,,,,
36,0.000295,65535,30377.095958369508,32749.2962954997,,,-40.87358988886529,,,,,,,
37,0.000303,26134,-9929.442274123881,32274.793696642853,,,-39.442888116547586,,,,,,,
38,0.000311,6593,-17298.59660813456,32555.359503261803,,,66.57037582904086,,,,,,,
39,0.00032,65535,33381.310184232454,33659.18112942673,,,-53.40961198204449,,,,,,,
40,0.000328,8754,-25213.662757104405,35263.14262442722,,,8.445062664901013,,,,,,,
41,0.000336,23109,-4541.100516114661,37057.800237776784,,,55.61374830676282,,,,,,,
42,0.000344,65535,33949.726617063345,38952.03034090444,,,-71.06107583183213,,,,,,,
43,0.000352,1072,-36737.05423370242,40559.011445723365,,,-23.41513104631598,,,,,,,
44,0.000361,43194,7329.052176018182,41681.12978101008,,,138.61004532112815,,,,,,,
45,0.000369,65535,29906.34841877018,42298.88564174883,,,-69.97216687183904,,,,,,,
46,0.000377,1056,-41512.09886562475,42193.01278127631,,,-203.93921625748524,,,,,,,
47,0.000385,65535,17235.554406704832,41412.00153990171,,,343.2020595906871,,,,,,,
48,0.000393,65535,20165.00964378624,40096.81867847105,,,0.8457401228057453,,,,,,,
49,0.000402,1056,-38007.99859180737,38191.172320419704,,,-594.0699435755877,,,,,,,
50,0.00041,65535,24267.53169226223,35915.655369078486,,,654.3933287451152,,,,,,,
51,0.000418,64831,5491.063382969523,33529.273724984625,,,212.66500228515767,,,,,,,
52,0.000426,1072,-26979.351560315758,31180.86717214061,,,-1216.178100318594,,,,,,,
53,0.000434,65535,27756.13584856306,29318.846916366714,,,1004.0281350265002,,,,,,,
54,0.000443,27126,-11165.351200476665,28215.800230383687,,,631.5632623350373,,,,,,,
55,0.000451,10914,-11418.574642338262,27914.598010570437,,,-2030.0940942745142,,,,,,,
56,0.000459,65535,27082.688636182364,28473.07287853099,,,1286.2668341424478,,,,,,,
