,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,1056,-89.1842207228324,12950.786704514801,846.0,1024.0,-129.16054519951123,125.9532015,tall,11,11,-8.74616226255521,-20.0,130.0
1,8e-06,40697,-24146.178478471604,25510.28828403211,,,166.31172867506183,,,,,,,
2,1.6e-05,43418,19209.783459602495,29450.148486704176,,,-44.276060523775364,,,,,,,
3,2.5e-05,65535,9358.714685211906,28448.68291124792,,,-144.78034832558112,,,,,,,
4,3.3e-05,1056,-28273.53322275474,28683.893961140795,,,211.43247650847354,,,,,,,
5,4.1e-05,65535,15525.90545326666,28580.76898843212,,,-59.376204746381205,,,,,,,
6,4.9e-05,65535,14661.279443511261,28221.20564853932,,,-177.13810013423873,,,,,,,
7,5.7e-05,1056,-29291.104734811124,29303.004677942317,,,244.31360044791617,,,,,,,
8,6.6e-05,65535,14104.065932190548,29482.058172649417,,,-50.2468630865522,,,,,,,
9,7.4e-05,65535,13009.796011406741,27466.823489905408,,,-207.03462779107446,,,,,,,
10,8.2e-05,1056,-25113.400346608527,25290.452567808952,,,247.54348309080953,,,,,,,
11,9e-05,65535,14858.529798963622,22641.40724094648,,,-28.24235578866626,,,,,,,
12,9.8e-05,65535,3782.175436319439,19750.703458657164,,,-208.72456187927844,,,,,,,
13,0.000107,1024,-15689.833767799773,18394.703920524167,,,216.57787311480283,,,,,,,
14,0.000115,65535,17382.21972582006,17866.776729601126,,,-12.304042119008267,,,,,,,
15,0.000123,1056,-10954.787154115098,18785.591778923266,,,-172.74248681046592,,,,,,,
16,0.000131,65535,-3285.4125565652735,21654.001800115315,,,165.06622972754417,,,,,,,
17,0.000139,65535,20938.699812537365,24836.66553058519,,,-11.207691999433155,,,,,,,
18,0.000147,1088,-27144.692224187256,28737.36048750525,,,-117.11321976053009,,,,,,,
19,0.000156,65535,8758.310222814143,33012.56873781145,,,113.5084396819286,,,,,,,
20,0.000164,65535,24405.33477205028,36936.33876124552,,,-12.831435325669956,,,,,,,
21,0.000172,1056,-40541.92758039654,40982.81384880936,,,-75.41520903400698,,,,,,,
22,0.00018,65535,17806.827995357067,44493.07152263919,,,72.68077041576407,,,,,,,
23,0.000188,65535,26581.37138833156,46811.83456549778,,,7.20330534487714,,,,,,,
24,0.000197,1136,-48539.042025445895,48610.252228457815,,,-71.42755916175842,,,,,,,
25,0.000205,65535,22997.41812416211,49831.64616266282,,,37.9191942803142,,,,,,,
26,0.000213,65535,26684.58607677347,50394.92476246292,,,63.30512650382962,,,,,,,
