Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,1072,317.393638502418,20252.325538731864,985.0,1163.0,-35.34500325061783,145.11386750000003,tall,13.0,13.0,0.0,0.0,150.0,150.0,13.0,50.0
1,8e-06,62655,32626.40970608324,38021.33270002063,,,200.51558205316783,,,,,,,,,,
2,1.6e-05,1024,-39442.9293582405,43515.79649317517,,,-172.31977881327293,,,,,,,,,,
3,2.5e-05,65535,13402.521465470443,44298.36634347943,,,-19.33001870897008,,,,,,,,,,
4,3.3e-05,48635,25079.5393412338,45321.425173724994,,,194.85969919874947,,,,,,,,,,
5,4.1e-05,1024,-42523.471352621695,42523.97534500925,,,-186.26322650631255,,,,,,,,,,
6,4.9e-05,65535,22213.07654670185,40179.21743399556,,,-4.225236288040299,,,,,,,,,,
7,5.7e-05,57790,17535.729830420536,40331.01634188637,,,194.2623248031347,,,,,,,,,,
8,6.6e-05,1024,-39561.68483775473,39740.821834835326,,,-192.96146116839915,,,,,,,,,,
9,7.4e-05,65535,25041.80700582404,38491.31027183183,,,0.8440463328641432,,,,,,,,,,
10,8.2e-05,64639,8708.9042149375,36314.53545247952,,,180.93547733704983,,,,,,,,,,
11,9e-05,1056,-29356.957235469163,31637.166679055623,,,-166.53940524165876,,,,,,,,,,
12,9.8e-05,65535,23196.92877770893,26913.429983485003,,,-7.862036007743432,,,,,,,,,,
13,0.000106,65535,-2797.939580857436,23311.159483543797,,,135.85350425585935,,,,,,,,,,
14,0.000115,19460,-13646.405834817177,20360.30145427749,,,-93.56397657235476,,,,,,,,,,
15,0.000123,65535,19776.2978599601,19850.00654660957,,,-23.65190597729048,,,,,,,,,,
16,0.000131,1136,-16706.888564696957,21206.324323224988,,,52.213249264221965,,,,,,,,,,
17,0.000139,65535,3484.6220228985044,23641.20967222132,,,13.040432038261248,,,,,,,,,,
18,0.000147,53725,17471.912048879018,27353.7788898238,,,-31.473277336093805,,,,,,,,,,
19,0.000156,1024,-30632.40399044754,30674.468316110997,,,-54.55474405951491,,,,,,,,,,
20,0.000164,65535,17697.60906191332,34013.91074720442,,,114.1311760231353,,,,,,,,,,
21,0.000172,55869,16994.691638152755,37947.08337381083,,,-16.83683431039096,,,,,,,,,,
22,0.00018,1040,-41265.85159296106,41405.87388114095,,,-148.16703884391706,,,,,,,,,,
23,0.000188,65535,26497.697034437693,44269.158811777575,,,161.17605191856023,,,,,,,,,,
24,0.000197,58334,17053.45481045048,46308.13363750748,,,23.61250221715251,,,,,,,,,,
25,0.000205,1056,-46144.70428411875,46765.99934092575,,,-186.78292938199127,,,,,,,,,,
26,0.000213,65535,29999.06191155485,46532.09748456364,,,123.53152126579464,,,,,,,,,,
27,0.000221,60190,15540.618855660688,46297.56424851777,,,76.61173484525092,,,,,,,,,,
28,0.000229,1024,-44713.69210448516,45540.45171440326,,,-148.23639945761562,,,,,,,,,,
29,0.000237,65535,30179.12825146765,44400.05100887323,,,13.57966200507988,,,,,,,,,,
