Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,1024,126.02877100756513,20911.95757838792,419.0,597.0,-247.66032895080892,65.23079675000001,tall,13.0,5.0,0.0,0.0,70.0,70.0,13.0,50.0
1,8e-06,1072,-38477.23294373789,40592.36233431115,,,232.82206780279145,,,,,,,,,,
2,1.6e-05,61134,29481.768861627555,45659.42563041355,,,-13.478444042195056,,,,,,,,,,
3,2.5e-05,65535,14544.249115990346,41900.488809972994,,,-248.74527822874592,,,,,,,,,,
4,3.3e-05,1040,-39105.68221370933,39430.769693584014,,,317.4305569513381,,,,,,,,,,
5,4.1e-05,63727,16538.347989629412,36444.24321169669,,,-89.15625730141467,,,,,,,,,,
6,4.9e-05,65535,22344.841119314697,33301.24914992947,,,-259.0885647096492,,,,,,,,,,
7,5.7e-05,1072,-31034.980681122182,32351.036670978512,,,387.7753896976152,,,,,,,,,,
8,6.6e-05,54893,4840.8769822968325,30315.830066047216,,,-133.55539998924093,,,,,,,,,,
9,7.4e-05,65535,19981.6709623142,24704.69518945533,,,-277.4221342939933,,,,,,,,,,
10,8.2e-05,1072,-16959.889332882063,18885.31768772664,,,425.5436268466959,,,,,,,,,,
11,9e-05,45723,-1121.747289103957,13777.325206893882,,,-140.24380315588314,,,,,,,,,,
12,9.9e-05,65535,8086.821497653592,8295.19743536658,,,-295.5572019201495,,,,,,,,,,
13,0.000107,41130,-1883.2593621708616,3102.0648014528856,,,431.0409001823837,,,,,,,,,,
14,0.000115,1184,576.0045024031601,2219.5048445595635,,,-124.75798602598805,,,,,,,,,,
15,0.000123,1200,-8894.165578309414,9049.674649984148,,,-306.6826049713326,,,,,,,,,,
16,0.000131,65535,9304.609990303412,15536.209237214698,,,423.0383513984137,,,,,,,,,,
17,0.00014,65535,8416.610284055634,20478.99799134395,,,-111.66504702042882,,,,,,,,,,
18,0.000148,1088,-25058.830517784576,25117.93720975681,,,-309.908302874904,,,,,,,,,,
19,0.000156,51676,14314.891527541213,29180.898754838563,,,421.5393215279234,,,,,,,,,,
20,0.000164,65535,18423.4565025014,32622.050750897342,,,-114.94427750772412,,,,,,,,,,
21,0.000172,1088,-36181.881786581485,36425.08368381798,,,-305.6869739527753,,,,,,,,,,
22,0.000181,46715,14315.907970181104,39580.25732027034,,,424.3644665065413,,,,,,,,,,
23,0.000189,65535,26544.716683776995,41161.7754466092,,,-125.53066343982118,,,,,,,,,,
24,0.000197,1072,-41546.74516068925,42348.86133484136,,,-286.2842916509686,,,,,,,,,,
25,0.000205,45467,12603.79897036479,43314.88294365709,,,396.2857322074724,,,,,,,,,,
26,0.000213,65535,30709.61096571177,43847.70261859407,,,-115.33614417010628,,,,,,,,,,
27,0.000222,1056,-43320.57454219105,44755.05683344295,,,-232.0026009447025,,,,,,,,,,
28,0.00023,51004,12280.962574883752,45483.4379247706,,,285.0274470776662,,,,,,,,,,
29,0.000238,65535,31140.43358639983,45315.50350880406,,,-57.31979924902198,,,,,,,,,,
30,0.000246,1040,-44238.48176890059,45223.74027405043,,,-123.01504109851436,,,,,,,,,,
31,0.000255,65471,14657.137461022288,45310.19337997191,,,64.84574787954094,,,,,,,,,,
32,0.000263,65535,29042.037458314582,45308.56763509506,,,49.09323658994688,,,,,,,,,,
