Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,1024,0.9576210986739228,21663.43393299912,1141.0,1319.0,-109.0280622868642,167.937602,tall,16.0,15.0,10.00797980144134,30.0,170.0,172.6267650163207,13.0,50.0
1,8e-06,1072,-39303.78288083331,41955.899148052544,,,-89.40816502073052,,,,,,,,,,
2,1.6e-05,65535,33027.48969403735,47457.20605360716,,,179.8150757720215,,,,,,,,,,
3,2.5e-05,65535,10739.125094940006,44568.79699678104,,,8.198615665765752,,,,,,,,,,
4,3.3e-05,1040,-41372.48797841712,43077.50623632151,,,-245.22547671911232,,,,,,,,,,
5,4.1e-05,65535,25545.84279916076,40340.30511191333,,,182.87706631774844,,,,,,,,,,
6,4.9e-05,65535,16374.000329706543,37614.510016355496,,,153.29529644181008,,,,,,,,,,
7,5.7e-05,1056,-37751.2064790532,37795.74000584358,,,-347.7409160393533,,,,,,,,,,
8,6.6e-05,65535,19484.192074189195,36829.49260916079,,,125.70041776237026,,,,,,,,,,
9,7.4e-05,65535,13924.107553718675,32723.536602467204,,,264.3027532806972,,,,,,,,,,
10,8.2e-05,1008,-28264.97737637898,28681.315062368634,,,-348.54065109466325,,,,,,,,,,
11,9e-05,65535,16396.323902665063,24163.356666977143,,,31.73430392533157,,,,,,,,,,
12,9.8e-05,65535,3395.6114565138582,19622.306047640217,,,288.6768605189267,,,,,,,,,,
13,0.000106,1024,-14764.41817363664,17679.1945416959,,,-241.56175759084448,,,,,,,,,,
14,0.000115,65535,16656.82026751331,16910.325723912887,,,-60.41011619518586,,,,,,,,,,
15,0.000123,1056,-12252.420636639155,18163.57626797349,,,212.46462230187808,,,,,,,,,,
16,0.000131,65535,-487.6515306324887,21813.309575395542,,,-64.06898371221024,,,,,,,,,,
17,0.000139,65535,19407.5791304424,25178.855992792483,,,-120.92417108618652,,,,,,,,,,
18,0.000147,1056,-28438.133472172743,29175.786018082534,,,68.04728330352879,,,,,,,,,,
19,0.000156,65535,11386.61534153807,33411.48540546444,,,125.25687758490746,,,,,,,,,,
20,0.000164,65535,22960.47186111476,37133.42882653177,,,-145.14866328325166,,,,,,,,,,
21,0.000172,1040,-41034.29325889039,41263.37552406996,,,-83.82182499285878,,,,,,,,,,
22,0.00018,65535,19101.82132185989,44764.2019651431,,,275.3392916884615,,,,,,,,,,
23,0.000188,65535,25617.998235893927,46657.67965397531,,,-151.82159843102363,,,,,,,,,,
24,0.000197,1056,-48032.20412364119,48065.35917776879,,,-185.3762460598469,,,,,,,,,,
25,0.000205,65535,22761.55650551033,48955.50650993827,,,361.21984526142455,,,,,,,,,,
26,0.000213,65535,26416.76220483794,49259.37669269905,,,-165.9316402070403,,,,,,,,,,
27,0.000221,1056,-49856.16049193957,49886.82333482428,,,-207.72842578996443,,,,,,,,,,
28,0.000229,65535,23773.54117329421,50114.43222294848,,,384.0020557106543,,,,,,,,,,
29,0.000238,65535,25267.84245573579,49295.85322730767,,,-199.0339506416828,,,,,,,,,,
30,0.000246,1072,-48355.72922934711,48355.89821793974,,,-157.72466159781288,,,,,,,,,,
31,0.000254,65535,23878.923704701054,47273.234507130335,,,357.1009937517563,,,,,,,,,,
