Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,14867,426.7918591780567,22794.59361732249,918.0,1095.0,164.16445248503018,135.67442175,tall,14.0,12.0,4.085616779974877,10.0,140.0,140.356688476182,13.0,50.0
1,8e-06,65535,37099.01012655455,42844.75675852784,,,-190.0613112790168,,,,,,,,,,
2,1.6e-05,1072,-43255.03643736148,48583.55899479053,,,-32.22830384381878,,,,,,,,,,
3,2.5e-05,65535,12354.556410710922,48538.99079916159,,,164.33568111060285,,,,,,,,,,
4,3.3e-05,65503,29423.824193980163,48968.519984588616,,,-22.741708458148803,,,,,,,,,,
5,4.1e-05,1072,-45157.10949976359,45252.44877708331,,,-168.28727055021372,,,,,,,,,,
6,4.9e-05,65535,20653.363384260178,42127.66655898732,,,102.1074156986014,,,,,,,,,,
7,5.7e-05,65535,20986.766838653875,42095.42597275158,,,156.80876449963668,,,,,,,,,,
8,6.6e-05,1040,-41230.49871096644,41243.41681523223,,,-237.70255980205516,,,,,,,,,,
9,7.4e-05,65535,23959.764306596106,39667.72057958371,,,-16.202010850671908,,,,,,,,,,
10,8.2e-05,65535,10777.880266657778,37386.83684373913,,,292.66000452164104,,,,,,,,,,
11,9e-05,1056,-30689.938066067734,32528.86451525285,,,-209.0442556543726,,,,,,,,,,
12,9.8e-05,65535,23476.543366377897,27833.67416741829,,,-154.76235713200637,,,,,,,,,,
13,0.000106,65535,-2120.716980014834,24575.472166611133,,,333.06101299771217,,,,,,,,,,
14,0.000115,11394,-15394.878223403655,21964.62967983323,,,-88.7027558666224,,,,,,,,,,
15,0.000123,65535,21849.08677962844,21855.63356209032,,,-260.6357494794619,,,,,,,,,,
16,0.000131,1008,-17036.03629775127,23416.03958834984,,,259.9340289482488,,,,,,,,,,
17,0.000139,65535,790.0709054663266,25623.631706154767,,,77.53739966651628,,,,,,,,,,
18,0.000147,65535,21266.108515175616,29060.45179022993,,,-294.0694574610379,,,,,,,,,,
19,0.000156,1040,-31526.314514482685,32096.96104296012,,,104.41552340587734,,,,,,,,,,
20,0.000164,65535,13970.653823604467,35199.37649932525,,,228.7235790855541,,,,,,,,,,
21,0.000172,65535,22184.520173363115,39162.35025581766,,,-254.56151945411224,,,,,,,,,,
22,0.00018,1008,-42624.32039830706,42688.96947897019,,,-67.39112075489375,,,,,,,,,,
23,0.000188,65535,22102.47993734284,45573.271685716776,,,321.82006582548576,,,,,,,,,,
24,0.000197,65535,23424.93525689909,47763.5374355176,,,-180.06366088498956,,,,,,,,,,
25,0.000205,1040,-48421.26765804147,48433.951156294745,,,-189.76598080547996,,,,,,,,,,
26,0.000213,65535,25559.42394222578,48539.75152441342,,,347.79451241137,,,,,,,,,,
27,0.000221,65535,23219.84008793678,48912.39988090518,,,-118.57542982360178,,,,,,,,,,
28,0.000229,1040,-48794.14467323421,48816.21569017669,,,-228.02169165609783,,,,,,,,,,
29,0.000238,65535,26310.06791554131,48272.00618039981,,,319.7286872844777,,,,,,,,,,
30,0.000246,65535,20253.90844389348,47272.30341605965,,,-93.55947735300064,,,,,,,,,,
31,0.000254,1040,-44959.77449946993,45221.73846051976,,,-184.03400057879043,,,,,,,,,,
32,0.000262,65535,26527.905739895723,42970.50256934595,,,244.59026356957173,,,,,,,,,,
33,0.00027,55965,14084.38122506457,41193.61104458424,,,-88.06582129062654,,,,,,,,,,
34,0.000279,1024,-38432.59683482347,39375.09437631368,,,-76.05395110043278,,,,,,,,,,
35,0.000287,65535,27546.433514555792,37729.48612356492,,,101.01922586213536,,,,,,,,,,
36,0.000295,39305,4980.937727471919,36191.36316175952,,,-57.64099096075683,,,,,,,,,,
37,0.000303,1024,-30213.09413386449,34233.112286398056,,,91.2971543347378,,,,,,,,,,
38,0.000311,65535,29569.98773966321,32647.51276349478,,,-161.41642338338053,,,,,,,,,,
39,0.000319,25174,-6383.018731576698,31777.597824791872,,,36.71149265665152,,,,,,,,,,
40,0.000328,6689,-20674.343268885976,31398.886257597853,,,348.0586564775708,,,,,,,,,,
41,0.000336,65535,31967.61815920901,32012.016394267263,,,-601.2706249832681,,,,,,,,,,
42,0.000344,11042,-19000.030201746427,33164.642380086305,,,194.3925695752661,,,,,,,,,,
43,0.000352,20485,-10028.867792190586,34352.91631565384,,,759.7663986562102,,,,,,,,,,
44,0.00036,65535,33694.95626076363,35959.372184078864,,,-1254.119789726869,,,,,,,,,,
45,0.000369,1056,-31329.901118957496,37632.89338550641,,,357.99872534593806,,,,,,,,,,
46,0.000377,36184,1136.060243781336,39403.07464166024,,,1406.861272202602,,,,,,,,,,
47,0.000385,65535,33529.914481469874,41633.79193438723,,,-2106.5426378062743,,,,,,,,,,
48,0.000393,1104,-41170.37456443103,43651.57702574782,,,423.5251873832359,,,,,,,,,,
49,0.000401,54013,11728.817742413528,45161.38574179176,,,2349.546569942353,,,,,,,,,,
50,0.00041,65535,30179.53536491764,46212.82588035153,,,-3087.705736724051,,,,,,,,,,
51,0.000418,1072,-46002.515465224016,46360.4212307518,,,277.33996383350524,,,,,,,,,,
52,0.000426,65535,20512.902969989067,45917.58473284711,,,3591.115951116967,,,,,,,,,,
53,0.000434,65535,22560.22695186147,45267.35969028533,,,-4083.781215976253,,,,,,,,,,
54,0.000442,1024,-43898.94488282933,44007.50158839773,,,-153.3351924973598,,,,,,,,,,
55,0.000451,65535,26614.41269287289,42231.56274120992,,,5054.971631907021,,,,,,,,,,
56,0.000459,65535,10431.993854420822,40035.05336174647,,,-4969.989773886783,,,,,,,,,,
