Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,65535,-388.60299222990585,2857.238910672776,861.0,1039.0,18.11625833529167,128.489172,tall,10.0,11.0,-12.994616791916506,-30.0,130.0,133.41664064126334,13.0,50.0
1,8e-06,65535,9365.17627088593,10295.028657457286,,,-200.7526649356861,,,,,,,,,,
2,1.6e-05,64639,4975.332836587329,19018.65652349765,,,133.8678065748167,,,,,,,,,,
3,2.5e-05,1088,-25991.805441724635,26150.176259494736,,,92.53319979462051,,,,,,,,,,
4,3.3e-05,65535,18225.875415938623,32857.40300388132,,,-192.2982903400343,,,,,,,,,,
5,4.1e-05,65535,19015.65464714742,38957.639953427984,,,54.00371522442117,,,,,,,,,,
6,4.9e-05,1056,-42762.13086196175,42792.70915468344,,,130.87986410822967,,,,,,,,,,
7,5.7e-05,65535,19796.67349413768,45209.83492379657,,,-134.04393611542451,,,,,,,,,,
8,6.6e-05,65535,27486.508401322844,46703.51587143456,,,-18.90145705503869,,,,,,,,,,
9,7.4e-05,1056,-45801.30765584997,46254.79430291809,,,112.13638872667666,,,,,,,,,,
10,8.2e-05,65535,15834.433910626329,44189.0279010497,,,-44.67681191180013,,,,,,,,,,
11,9e-05,65535,26201.4158252337,40958.48638527812,,,-51.81886532588542,,,,,,,,,,
12,9.8e-05,1088,-35484.430119153054,36079.84154445405,,,29.62519935833073,,,,,,,,,,
13,0.000106,65535,10433.404934303397,30132.75107520556,,,51.93164025125628,,,,,,,,,,
14,0.000115,65535,14510.176035771488,23808.050486371343,,,-26.41719020332179,,,,,,,,,,
15,0.000123,1056,-16919.091617153317,16927.568664779763,,,-102.76969845185516,,,,,,,,,,
16,0.000131,1088,7716.49427141365,10590.43122781067,,,130.72480819483096,,,,,,,,,,
17,0.000139,25478,-4276.586102365023,7969.947248778296,,,52.15034414505619,,,,,,,,,,
18,0.000147,65535,2646.2298920965304,11618.116126539471,,,-248.42182503230487,,,,,,,,,,
19,0.000156,65535,9637.08863058789,18031.202684860054,,,171.70371083242998,,,,,,,,,,
20,0.000164,1024,-24359.826256828237,24385.199844741488,,,152.66442505926537,,,,,,,,,,
21,0.000172,65535,17235.215530903337,30317.354383497543,,,-356.7665909421043,,,,,,,,,,
22,0.00018,65535,15167.250894000616,35779.942643599345,,,167.95443083252616,,,,,,,,,,
23,0.000188,1040,-40192.16253886119,40311.44710803985,,,227.2894890084125,,,,,,,,,,
24,0.000197,65535,24512.919197796968,44011.04697295683,,,-383.4781717796208,,,,,,,,,,
25,0.000205,65535,21328.09883250585,46955.83150342594,,,129.97458912207205,,,,,,,,,,
26,0.000213,1040,-48853.55507259818,48882.09353850592,,,232.95267839852335,,,,,,,,,,
27,0.000221,65535,25865.42902947394,50048.32077670488,,,-312.89755971666904,,,,,,,,,,
28,0.000229,65535,25118.824457199487,50688.49250805488,,,81.19423836292623,,,,,,,,,,
29,0.000238,1040,-50619.88695945664,50620.98201488368,,,155.37187852572055,,,,,,,,,,
30,0.000246,65535,24595.573282608264,50034.95798508453,,,-169.433211872617,,,,,,,,,,
31,0.000254,65535,24884.946735089623,49111.14659464407,,,45.39455747783615,,,,,,,,,,
32,0.000262,1056,-47701.90603918738,47701.90722423405,,,22.08738684427974,,,,,,,,,,
33,0.00027,65535,23737.538984027025,46046.91781886928,,,-10.130603943623877,,,,,,,,,,
34,0.000279,64991,20460.582096988517,44360.468832801664,,,32.50253093253057,,,,,,,,,,
35,0.000287,1040,-42352.24209399751,42489.5104961145,,,-103.38976676068393,,,,,,,,,,
36,0.000295,65535,24764.00152818697,40602.54705598964,,,98.8444857441355,,,,,,,,,,
37,0.000303,51772,12487.675850138605,38824.53843109859,,,29.09572139370175,,,,,,,,,,
38,0.000311,1024,-35643.05987934218,37011.98336649445,,,-143.44688314488752,,,,,,,,,,
39,0.000319,65535,27515.16475525228,35401.60431089429,,,112.00257025440646,,,,,,,,,,
40,0.000328,37881,1751.436825238962,34128.06697366257,,,-3.321194284748014,,,,,,,,,,
41,0.000336,960,-27468.066409394567,33093.850517071325,,,-34.8131774746088,,,,,,,,,,
42,0.000344,65535,30878.25890388601,32540.509876945347,,,28.152887278476708,,,,,,,,,,
43,0.000352,22997,-10911.378974621744,32482.029766946504,,,-120.50391228659812,,,,,,,,,,
44,0.00036,9218,-17432.694735446938,32806.307244473086,,,247.92682877546792,,,,,,,,,,
45,0.000369,65535,33500.50086715837,33692.18645636644,,,-104.33254351958357,,,,,,,,,,
46,0.000377,5985,-24185.86173974165,34990.659634664815,,,-379.07571247500414,,,,,,,,,,
47,0.000385,25862,-5808.301499497516,36549.0825370842,,,684.578781448847,,,,,,,,,,
48,0.000393,65535,34100.49069156586,38395.47639426692,,,-204.96186774669133,,,,,,,,,,
49,0.000401,1024,-35877.08240409808,40220.76805089966,,,-818.1887145741324,,,,,,,,,,
50,0.00041,44794,6159.89952705995,41847.96623181283,,,1220.3292963310366,,,,,,,,,,
51,0.000418,65535,31457.03853303157,43242.19308069379,,,-192.039418458874,,,,,,,,,,
52,0.000426,1040,-43125.5414445579,44128.06967485523,,,-1446.5902785933158,,,,,,,,,,
53,0.000434,65087,16737.637265287096,44460.49384824058,,,1786.2666319045402,,,,,,,,,,
54,0.000442,65535,24496.494630662022,44277.718313726,,,-11.293274664943352,,,,,,,,,,
55,0.000451,1040,-43403.07622096166,43407.73297849039,,,-2236.641998465391,,,,,,,,,,
56,0.000459,65535,24524.08079365983,41934.81739414304,,,2315.959478862721,,,,,,,,,,
57,0.000467,65535,12802.77882979044,39996.37484007604,,,348.06274648423647,,,,,,,,,,
58,0.000475,1056,-35819.576103543666,37610.19993878508,,,-3122.9094559811765,,,,,,,,,,
59,0.000483,65535,28935.21517134518,35116.919962860986,,,2752.1581578352625,,,,,,,,,,
60,0.000491,45947,-2607.8159045073508,32844.73845652915,,,850.5079774792282,,,,,,,,,,
61,0.0005,976,-21882.567350567595,31012.079458469016,,,-4005.244246635341,,,,,,,,,,
62,0.000508,65535,29999.64982702394,30042.644235453517,,,3048.5175692958915,,,,,,,,,,
63,0.000516,7617,-18885.62130958966,30028.685927842627,,,1420.5592914334552,,,,,,,,,,
64,0.000524,30535,-5074.867690080273,30835.0540387148,,,-4760.829325583608,,,,,,,,,,
65,0.000532,65535,27749.91615397047,32329.754647280668,,,3174.6653650661247,,,,,,,,,,
66,0.000541,992,-31939.55875694834,34062.0074275386,,,1956.298923399389,,,,,,,,,,
67,0.000549,65535,10616.084821596412,35720.02522061299,,,-5269.024423097481,,,,,,,,,,
68,0.000557,65535,21869.21897997735,37132.56968081711,,,3126.006737576211,,,,,,,,,,
69,0.000565,1056,-37999.36005310536,37999.425832597735,,,2351.0069699799083,,,,,,,,,,
70,0.000573,65535,22344.39626402207,38271.78485620498,,,-5444.488594952274,,,,,,,,,,
71,0.000582,59262,12015.14234220353,37984.51575879166,,,2930.323741178092,,,,,,,,,,
72,0.00059,1024,-35340.18093453391,37102.21344240608,,,2521.0583137581657,,,,,,,,,,
73,0.000598,65535,29248.15245341232,35869.067738078826,,,-5264.542708853721,,,,,,,,,,
74,0.000606,32663,-1403.9377604668484,34538.929986851384,,,2642.236287359181,,,,,,,,,,
75,0.000614,6945,-25111.38970849564,33298.921759888166,,,2431.086087191025,,,,,,,,,,
76,0.000623,65535,32117.857149001506,32538.110858085336,,,-4776.446849297139,,,,,,,,,,
77,0.000631,6081,-16684.320249664404,32453.20732696944,,,2325.616906583625,,,,,,,,,,
78,0.000639,28422,-10749.964289762254,33086.1871463223,,,2104.9254546181123,,,,,,,,,,
79,0.000647,65535,32323.754330516505,34490.331332209666,,,-4081.0813123713983,,,,,,,,,,
80,0.000655,1072,-31052.273882965244,36408.78937238093,,,2032.8475984740203,,,,,,,,,,
81,0.000663,45467,3642.804090115022,38589.79812917204,,,1617.169260899111,,,,,,,,,,
82,0.000672,65535,30797.074010204466,40869.683664796925,,,-3301.3740509108866,,,,,,,,,,
83,0.00068,1056,-41614.0274365694,42937.26802199548,,,1790.7191446109227,,,,,,,,,,
84,0.000688,60286,15025.527289855274,44639.25298543243,,,1069.2802411344323,,,,,,,,,,
85,0.000696,65535,27634.33754520952,45917.17959590814,,,-2548.577004483608,,,,,,,,,,
86,0.000704,1056,-46501.88462324709,46622.05043281761,,,1597.616555849132,,,,,,,,,,
87,0.000713,65535,22389.11127597568,46786.51382142912,,,559.695797774616,,,,,,,,,,
88,0.000721,65535,22412.657802249774,46491.75015873753,,,-1896.9441948933425,,,,,,,,,,
89,0.000729,1056,-45610.490345046506,45711.11359426732,,,1431.0859612169884,,,,,,,,,,
90,0.000737,65535,26626.340762142023,44571.63092218612,,,157.20071066733857,,,,,,,,,,
91,0.000745,65455,14902.241817536506,43212.28290216432,,,-1372.7828706281875,,,,,,,,,,
92,0.000754,1056,-40558.17472087176,41679.56845429862,,,1262.8075465250286,,,,,,,,,,
