Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,12339,336.5623354911398,6467.678349240463,852.0,1030.0,310.3223244103962,126.37586324999998,tall,15.0,11.0,8.74616226255521,20.0,130.0,131.52946437965906,13.0,50.0
1,8e-06,45227,-14081.906553919738,14121.602909435092,,,-18.7993020606619,,,,,,,,,,
2,1.6e-05,39961,5340.017891679514,18718.238463453166,,,-215.7296614259065,,,,,,,,,,
3,2.5e-05,65535,16479.223033594855,20940.48138563085,,,187.253112317314,,,,,,,,,,
4,3.3e-05,1024,-21733.241314624476,24180.133213948146,,,0.5711092520070536,,,,,,,,,,
5,4.1e-05,42586,-540.6756982970763,27652.883550330727,,,-113.43848509384335,,,,,,,,,,
6,4.9e-05,65535,26638.50239214416,29680.242763378134,,,63.12926254023351,,,,,,,,,,
7,5.7e-05,1024,-26120.55497878689,31284.465759191124,,,36.88979400297399,,,,,,,,,,
8,6.6e-05,33608,-1609.4554232743506,32078.837753952128,,,-48.61051145427784,,,,,,,,,,
9,7.4e-05,65535,27238.520517649817,31031.93265215037,,,-26.816092468876104,,,,,,,,,,
10,8.2e-05,1856,-25932.69577429148,29360.799096172264,,,77.48016122532196,,,,,,,,,,
11,9e-05,24485,2795.398507316186,27288.736496481197,,,-30.724994869095543,,,,,,,,,,
12,9.8e-05,65535,18122.118720757397,24400.87980560894,,,-64.763242557873,,,,,,,,,,
13,0.000107,9570,-21685.122125691963,21885.37600392522,,,103.97696848342557,,,,,,,,,,
14,0.000115,65535,11517.411750209929,19960.71878251476,,,-44.94310768301116,,,,,,,,,,
15,0.000123,39897,2547.9564559819296,18888.710299404986,,,-52.20128502866233,,,,,,,,,,
16,0.000131,19812,-15230.6706567541,19827.2681270704,,,96.84931297643077,,,,,,,,,,
17,0.000139,65535,21840.215010915454,21967.555544645165,,,-61.43647069581883,,,,,,,,,,
18,0.000147,1056,-14327.709240048727,24990.862882488447,,,-4.434453391759668,,,,,,,,,,
19,0.000156,40009,-8592.726178239616,28659.185761253146,,,43.55531284321405,,,,,,,,,,
20,0.000164,65535,30470.488054816586,32018.126438414296,,,-52.23784278809685,,,,,,,,,,
21,0.000172,1056,-27810.457189161323,35126.46781057258,,,57.695497053649,,,,,,,,,,
22,0.00018,37673,-2924.48942640908,37828.45308062557,,,-52.31496750235427,,,,,,,,,,
23,0.000188,65535,34942.34702480591,39626.962789298326,,,-7.000931907031168,,,,,,,,,,
24,0.000197,1072,-35627.40990623631,40912.31448652949,,,114.1664093269792,,,,,,,,,,
