Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,65535,395.83912205133214,13053.66076696332,636.0,814.0,32.785410789669044,96.366879,tall,11.0,8.0,-11.309932474020217,-20.0,100.0,101.9803902718557,13.0,50.0
1,8e-06,65535,23899.4173128272,25419.870623165574,,,-253.78674467203595,,,,,,,,,,
2,1.6e-05,45050,-18958.2818867096,28666.848309224544,,,210.64043691604968,,,,,,,,,,
3,2.5e-05,6209,-8497.828223595105,26600.67644947369,,,46.56629423576235,,,,,,,,,,
4,3.3e-05,65535,25174.80298920949,25562.311246476034,,,-242.31402712617907,,,,,,,,,,
5,4.1e-05,18100,-12552.42287588274,24008.26047379219,,,169.95619555416823,,,,,,,,,,
6,4.9e-05,11106,-12575.116111831718,22136.35777358621,,,83.4065796199768,,,,,,,,,,
7,5.7e-05,65535,21573.484059485178,21685.433608292384,,,-235.65636025296536,,,,,,,,,,
8,6.6e-05,23893,-8174.257128158103,20394.79713125369,,,124.21452408496933,,,,,,,,,,
9,7.4e-05,2768,-9106.819049312371,16926.04114101958,,,119.35779353961136,,,,,,,,,,
10,8.2e-05,65535,13529.04523434081,13606.123795203768,,,-227.17828548725743,,,,,,,,,,
11,9e-05,28775,-7420.778703481509,10334.665081977717,,,93.63835318198092,,,,,,,,,,
12,9.8e-05,63615,1288.332092705568,7841.866981512921,,,126.0649667387563,,,,,,,,,,
13,0.000107,57309,3151.48272919082,8785.3064746222,,,-207.0632946800964,,,,,,,,,,
14,0.000115,4801,-10062.85820355173,11505.282529406231,,,92.55866615932614,,,,,,,,,,
15,0.000123,65535,15132.032761878876,15830.658238427392,,,83.30245289863575,,,,,,,,,,
16,0.000131,4465,-6894.141093742783,20540.713660690966,,,-167.02490272272695,,,,,,,,,,
17,0.000139,24646,-14214.105334282767,24308.13672004559,,,123.21319150642492,,,,,,,,,,
18,0.000148,65535,27898.09404449294,27926.56140818626,,,-10.432716804961789,,,,,,,,,,
19,0.000156,6401,-14749.939001216644,31117.669804349283,,,-106.3731046901022,,,,,,,,,,
20,0.000164,22277,-17215.65646888336,33623.13482467797,,,174.53843586889707,,,,,,,,,,
21,0.000172,65535,36128.13107032974,36130.95887700975,,,-133.70460059476065,,,,,,,,,,
22,0.00018,8738,-20191.541708246237,37984.72660015917,,,-35.313174820743924,,,,,,,,,,
23,0.000189,19748,-16807.086959041273,38696.34789245314,,,225.8645400538628,,,,,,,,,,
24,0.000197,65535,38767.0421966242,39041.63935936755,,,-247.61231565845716,,,,,,,,,,
25,0.000205,10834,-24467.72088977788,38941.258246028105,,,27.208657237031154,,,,,,,,,,
26,0.000213,18132,-12066.5162188205,38510.90713775322,,,254.70037257335505,,,,,,,,,,
27,0.000221,65535,37130.84352752379,38512.578472511,,,-310.0711985171652,,,,,,,,,,
28,0.00023,6529,-29258.354888125148,38526.65028846925,,,60.43509775819149,,,,,,,,,,
29,0.000238,27334,-3720.6245092991567,38415.24919659233,,,246.41538475608348,,,,,,,,,,
30,0.000246,65535,33656.07999017318,38751.07990013229,,,-294.2068800248953,,,,,,,,,,
31,0.000254,1056,-35370.184846091805,39222.08132479877,,,50.60720719717387,,,,,,,,,,
32,0.000262,45034,6297.893605569424,40002.64664228867,,,203.71142466229176,,,,,,,,,,
33,0.000271,65535,30210.79528913091,41497.49934539754,,,-205.01286715589683,,,,,,,,,,
34,0.000279,1104,-41956.59155828738,43063.91841096697,,,-3.33092604519356,,,,,,,,,,
35,0.000287,63759,15799.052073399558,44544.58573484743,,,155.3509723425646,,,,,,,,,,
36,0.000295,65535,26960.021582327485,45977.51016480641,,,-87.76233519726956,,,,,,,,,,
37,0.000303,1040,-46745.75179461534,46817.64830763169,,,-93.5384554348165,,,,,,,,,,
38,0.000311,65535,23260.726131177224,47275.9294392282,,,162.92639203754214,,,,,,,,,,
39,0.00032,65535,22453.40017522621,47590.463098732704,,,-20.589979053405663,,,,,,,,,,
40,0.000328,1040,-47164.737492656175,47296.085707141305,,,-219.83460979042172,,,,,,,,,,
41,0.000336,65535,28198.891816532367,46473.5720280313,,,319.5500448244632,,,,,,,,,,
