Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,1056,-600.8651639721822,21566.47508498464,176.0,354.0,312.8535506672364,30.29075875,tall,15.0,1.0,33.690067525979785,20.0,30.0,36.05551275463989,13.0,50.0
1,8e-06,1072,-38830.04627932159,41751.40068915355,,,1726.9175677202886,,,,,,,,,,
2,1.6e-05,65535,33227.52962080059,47005.255920648415,,,-1833.4782838574376,,,,,,,,,,
3,2.5e-05,60574,9890.700962963025,43926.65144471372,,,64.28296529302182,,,,,,,,,,
4,3.3e-05,1040,-40451.12226832529,42308.23980760172,,,1611.323997816546,,,,,,,,,,
5,4.1e-05,65535,25192.22563393437,39362.736115272186,,,-1501.928470843531,,,,,,,,,,
6,4.9e-05,63855,15836.334761688291,36447.52402966358,,,-116.34740944129815,,,,,,,,,,
7,5.7e-05,1072,-36484.146509553786,36515.681719608256,,,1463.0991470297847,,,,,,,,,,
8,6.6e-05,65535,18240.55227881171,35459.70502994489,,,-1190.4381158849685,,,,,,,,,,
9,7.4e-05,65535,14048.118552662596,31214.478815192917,,,-283.82381317390843,,,,,,,,,,
10,8.2e-05,1056,-26777.82217932116,27020.770011605782,,,1336.4723124922764,,,,,,,,,,
11,9e-05,65535,14332.499366379114,22371.08596898771,,,-894.4914581452042,,,,,,,,,,
12,9.9e-05,65535,4037.976933165228,17581.669419074788,,,-475.122369186235,,,,,,,,,,
13,0.000107,11874,-13109.214425256478,15350.757217737002,,,1243.4068017835675,,,,,,,,,,
14,0.000115,65535,14283.433300735229,14467.671188377708,,,-599.5191191989815,,,,,,,,,,
15,0.000123,1072,-11722.482084649417,16089.44914204672,,,-687.3335055714828,,,,,,,,,,
16,0.000131,65535,1388.294518068253,20402.65225936405,,,1156.4639160647923,,,,,,,,,,
17,0.00014,56957,17398.855226132833,24431.025927638533,,,-301.62407865613136,,,,,,,,,,
18,0.000148,1104,-28745.85214790722,29062.67384905042,,,-876.5992683925421,,,,,,,,,,
19,0.000156,65535,13619.197386861306,33776.51716393795,,,1034.9934405087674,,,,,,,,,,
20,0.000164,59006,21589.629608490784,37904.52956238433,,,-23.147336552632844,,,,,,,,,,
21,0.000172,1088,-42343.80132601551,42396.770708458935,,,-980.9588574770784,,,,,,,,,,
22,0.000181,65535,21875.91848694675,46119.59640795184,,,858.5267371705937,,,,,,,,,,
23,0.000189,61246,24126.19468286657,48081.764601243965,,,191.0675106153033,,,,,,,,,,
24,0.000197,1088,-49350.0286359742,49364.90647602446,,,-958.7626522653612,,,,,,,,,,
25,0.000205,65535,26298.743452790477,49815.99139830083,,,646.4866539595478,,,,,,,,,,
26,0.000213,63423,22681.14858576874,49380.81332633692,,,301.6318018128529,,,,,,,,,,
27,0.000222,1088,-48879.56204527206,49016.03465598193,,,-824.5774058947147,,,,,,,,,,
28,0.00023,65535,28321.462349347425,47954.387406155816,,,448.8226516288012,,,,,,,,,,
29,0.000238,58942,16117.531086583977,45672.14826126053,,,317.2388817039852,,,,,,,,,,
30,0.000246,1040,-41992.59372547212,43157.73974027648,,,-661.8147019074637,,,,,,,,,,
31,0.000255,65535,29620.05367130313,40278.62717771992,,,306.2696346231005,,,,,,,,,,
32,0.000263,42970,4759.500432757191,37329.93087896283,,,330.55339237382486,,,,,,,,,,
33,0.000271,1024,-30778.563280113856,35356.19443217447,,,-598.0994885827143,,,,,,,,,,
34,0.000279,65535,31189.46280653598,33793.70733546989,,,195.02713264179656,,,,,,,,,,
35,0.000287,23013,-9762.663532236298,32730.933452484293,,,522.6970377144311,,,,,,,,,,
36,0.000296,11778,-17488.93685643327,32759.767791018003,,,-743.7175437141337,,,,,,,,,,
37,0.000304,65535,32902.13762595419,33171.27571401095,,,-16.89320077878366,,,,,,,,,,
38,0.000312,4481,-24880.043493959474,34373.73029208149,,,1119.4910944243095,,,,,,,,,,
39,0.00032,28102,-4046.799262427802,36500.91965607711,,,-1113.154429747823,,,,,,,,,,
40,0.000328,65535,33588.81877093143,38713.66211467573,,,-570.4728085233492,,,,,,,,,,
41,0.000337,1088,-37558.03400568176,41189.76863023564,,,2303.95522193076,,,,,,,,,,
42,0.000345,43610,8097.590867159209,43469.98289972558,,,-1568.6691966906992,,,,,,,,,,
43,0.000353,65535,31526.226199248056,44796.38752669853,,,-1755.7694959977025,,,,,,,,,,
44,0.000361,1072,-44908.68799531578,45669.898051171614,,,4119.246364020522,,,,,,,,,,
45,0.000369,61006,17952.687440107504,46021.08225265423,,,-1826.2589806338297,,,,,,,,,,
46,0.000378,65535,25199.215461044427,45618.34283523668,,,-3805.079083856396,,,,,,,,,,
47,0.000386,1072,-44965.97668719379,44967.7687961284,,,6412.330421147431,,,,,,,,,,
48,0.000394,65535,24923.204165374344,43680.96751207223,,,-1536.9175513350765,,,,,,,,,,
49,0.000402,65535,14182.867205096154,41464.61198798331,,,-6782.691275268527,,,,,,,,,,
50,0.000411,1072,-37440.83956727476,38961.28317877496,,,8851.74186602282,,,,,,,,,,
51,0.000419,65535,28660.80006978101,36131.9006048298,,,-415.2806816965663,,,,,,,,,,
52,0.000427,55517,-152.36832759616962,33259.8495009714,,,-10517.577360706226,,,,,,,,,,
53,0.000435,1024,-24032.672662212237,31080.24584614389,,,11013.04023369045,,,,,,,,,,
54,0.000443,65535,28800.46481380358,29291.59811305718,,,1635.501468774429,,,,,,,,,,
55,0.000452,18964,-14583.910849126549,28058.13428929921,,,-14601.920010200363,,,,,,,,,,
56,0.00046,16388,-7922.601307240132,27594.420701310934,,,12496.06113849832,,,,,,,,,,
57,0.000468,65535,24774.82452993593,27291.75308516357,,,4447.633495580725,,,,,,,,,,
58,0.000476,1040,-24986.92922884074,27374.195311386276,,,-18454.77484440789,,,,,,,,,,
59,0.000484,61791,7443.564015787601,27714.09848812085,,,13036.123728299548,,,,,,,,,,
60,0.000493,65535,16039.51147298021,27865.390375592087,,,7588.075674188477,,,,,,,,,,
61,0.000501,1040,-28070.7486693227,28153.807685816177,,,-21441.195637959245,,,,,,,,,,
62,0.000509,65535,19598.68333035549,28273.91689501119,,,12581.250714696724,,,,,,,,,,
63,0.000517,41258,2790.128229589547,28089.81860507956,,,10444.82852652065,,,,,,,,,,
64,0.000526,2304,-22986.239186625586,28157.245447602047,,,-23028.21309757188,,,,,,,,,,
65,0.000534,65535,27543.091707053827,28373.846248765454,,,11312.198386487762,,,,,,,,,,
66,0.000542,13907,-13286.157478317136,29082.427913866653,,,12390.047952770688,,,,,,,,,,
67,0.00055,29447,-11739.847140324153,30669.05976129845,,,-22937.539632093143,,,,,,,,,,
68,0.000558,65535,31277.328365179303,32677.150085201,,,9589.44797356917,,,,,,,,,,
69,0.000567,1056,-28973.122323688964,35134.13336630077,,,12975.484956097367,,,,,,,,,,
70,0.000575,58062,1941.8113911143437,37776.866811584914,,,-21236.57220123086,,,,,,,,,,
71,0.000583,65535,30959.05008203345,40012.639057358654,,,7834.954878517129,,,,,,,,,,
72,0.000591,1040,-40572.16695999909,42022.02464251053,,,12086.111830240512,,,,,,,,,,
73,0.000599,65535,14568.308789761284,43694.3700206283,,,-18320.23701351453,,,,,,,,,,
74,0.000608,65535,26521.81813204008,44794.529519202086,,,6389.746649106802,,,,,,,,,,
75,0.000616,1056,-45568.98158064687,45598.232177517,,,9981.163569348822,,,,,,,,,,
76,0.000624,65535,24368.31740267817,45875.06108581543,,,-14780.786328200016,,,,,,,,,,
77,0.000632,65535,18094.809235728007,45442.21861569364,,,5408.004805836901,,,,,,,,,,
78,0.00064,1040,-43871.031078830594,44729.02131552146,,,7196.59300568024,,,,,,,,,,
79,0.000649,65535,31416.65442288808,43766.12671134726,,,-11217.313664489402,,,,,,,,,,
80,0.000657,51708,6774.496478218528,42723.76811488213,,,4836.40520989623,,,,,,,,,,
81,0.000665,1056,-37750.41873644783,42066.38152496452,,,4348.470467071183,,,,,,,,,,
82,0.000673,65535,36554.96157716351,41590.34105765238,,,-8068.13788476118,,,,,,,,,,
83,0.000682,29271,-5087.588613809286,41246.5359131953,,,4486.0737922471935,,,,,,,,,,
84,0.00069,1040,-30469.07870264494,41215.68458074539,,,1926.497497690685,,,,,,,,,,
85,0.000698,65535,40096.54073840533,41184.981077673816,,,-5535.779397756987,,,,,,,,,,
86,0.000706,4225,-14579.41147320765,41214.62423312588,,,4155.145155161647,,,,,,,,,,
87,0.000714,1056,-24452.76458843561,41436.8256536534,,,169.8544907914302,,,,,,,,,,
88,0.000723,65535,41352.03317768081,41440.16425429683,,,-3621.379158537497,,,,,,,,,,
89,0.000731,1056,-19608.162929619437,41143.57779710411,,,3732.799194429463,,,,,,,,,,
90,0.000739,1312,-20178.45836716213,40526.65778941564,,,-930.650244940817,,,,,,,,,,
91,0.000747,65535,39283.4329096844,39292.78601949703,,,-2225.2318400438244,,,,,,,,,,
92,0.000755,1040,-20046.84858063028,37663.70489106872,,,3230.85055730088,,,,,,,,,,
93,0.000764,1920,-16431.442309345777,35876.50378998444,,,-1531.3879217235765,,,,,,,,,,
94,0.000772,65535,33680.08016730321,33736.985235357366,,,-1242.562593950927,,,,,,,,,,
95,0.00078,1056,-17793.43936400783,31365.492207308995,,,2738.3823248770063,,,,,,,,,,
96,0.000788,3408,-11640.287348972948,28873.60344516721,,,-1810.656944552245,,,,,,,,,,
97,0.000796,31687,25853.41929142349,26133.55717176141,,,-605.2559982499648,,,,,,,,,,
98,0.000805,1056,-15615.868256038444,23512.91330251401,,,2342.797308968108,,,,,,,,,,
99,0.000813,7969,-5293.55526729477,21330.209176690027,,,-1889.320321429584,,,,,,,,,,
