Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,65535,-138.46327807940855,4400.55281045331,1162.0,1341.0,403.27884689150494,170.89623425,short,15.0,16.0,6.340191745909909,20.0,180.0,181.10770276274835,13.0,33.0
1,8e-06,65535,11799.466571275509,12085.496838239782,,,-386.8992893002434,,,,,,,,,,
2,1.6e-05,65535,2102.051686614564,19808.849727250326,,,-28.947708438895106,,,,,,,,,,
3,2.5e-05,1056,-25133.266498093137,25767.8951773191,,,380.2400531170392,,,,,,,,,,
4,3.3e-05,65535,19750.84250678332,31930.890508975084,,,-295.8054046343305,,,,,,,,,,
5,4.1e-05,56365,16910.863519040176,37990.1208905207,,,-69.78240937278183,,,,,,,,,,
6,4.9e-05,1072,-41895.12291737289,41897.24195071968,,,271.92473433047707,,,,,,,,,,
7,5.7e-05,65535,20157.704084014887,44516.4864221948,,,-141.95133831818168,,,,,,,,,,
8,6.6e-05,60862,27055.83879103093,46306.67050442091,,,-71.4175481605448,,,,,,,,,,
9,7.4e-05,1040,-45562.99743291934,46075.0640013025,,,106.97514898803531,,,,,,,,,,
10,8.2e-05,65535,14874.93158802718,44309.83950611012,,,-17.799492961741226,,,,,,,,,,
11,9e-05,65439,27929.21200673765,41579.7165043933,,,-5.104710147762235,,,,,,,,,,
12,9.8e-05,992,-36055.56272890788,37181.95432417335,,,-39.72168223932266,,,,,,,,,,
13,0.000106,65535,8188.427689038688,31580.69048365205,,,6.405229278783269,,,,,,,,,,
14,0.000115,65535,18023.208620890706,25459.583526385853,,,101.18613803183614,,,,,,,,,,
15,0.000123,1040,-17886.016635487384,18421.38056078838,,,-98.70363858092438,,,,,,,,,,
16,0.000131,1120,4588.25867473905,11068.75600869718,,,-70.76980666725623,,,,,,,,,,
17,0.000139,45371,-169.0830649548217,5290.570773687501,,,189.70422791598503,,,,,,,,,,
18,0.000147,65535,1987.7398459792205,7301.75501995717,,,-57.29200150589834,,,,,,,,,,
19,0.000156,49532,6338.91809046028,14304.91479724492,,,-189.56739768800497,,,,,,,,,,
20,0.000164,1120,-21029.402284758497,21218.30627585468,,,222.5742949270518,,,,,,,,,,
21,0.000172,65535,17424.327582886424,27714.64621613969,,,34.54366845173022,,,,,,,,,,
22,0.00018,65535,12284.141064726293,33717.658735786856,,,-279.36930823999955,,,,,,,,,,
23,0.000188,1136,-38327.07387713711,38677.03675804191,,,207.13498718312812,,,,,,,,,,
24,0.000197,65535,25696.41681255928,42755.08704243469,,,106.47932626311322,,,,,,,,,,
25,0.000205,65535,18747.364177242216,46031.79486976089,,,-304.66512745672827,,,,,,,,,,
26,0.000213,1072,-47959.12950928959,48141.73975649852,,,178.0286864504502,,,,,,,,,,
27,0.000221,65535,27898.39103823576,49333.705758775206,,,117.18814564909358,,,,,,,,,,
28,0.000229,65535,21811.38171346905,49806.47187753444,,,-271.861682597331,,,,,,,,,,
29,0.000238,1056,-49202.281280612086,49316.96431719892,,,162.12883512995165,,,,,,,,,,
30,0.000246,65535,27253.496545269216,48145.68791717956,,,68.85403929064775,,,,,,,,,,
31,0.000254,63727,19290.85428036018,46533.50392033567,,,-205.95117027371933,,,,,,,,,,
32,0.000262,1024,-43975.57496955178,44320.15242699046,,,165.41476208423558,,,,,,,,,,
33,0.00027,65535,26803.638673090216,41845.73389136934,,,-14.829216727664242,,,,,,,,,,
34,0.000279,45499,11284.021099630148,39382.35386475851,,,-132.00848814458087,,,,,,,,,,
35,0.000287,1024,-35047.06232576374,36833.98953845267,,,190.41743750489985,,,,,,,,,,
36,0.000295,65535,27962.74603659897,34589.20824387362,,,-114.11919480012658,,,,,,,,,,
37,0.000303,29735,-554.8724198579263,32866.762824930775,,,-79.89024283277172,,,,,,,,,,
38,0.000311,2176,-24544.3218612864,31589.107583351182,,,257.2005083425938,,,,,,,,,,
39,0.000319,65535,30424.323528186924,31114.8116929302,,,-214.66456487282235,,,,,,,,,,
40,0.000328,15939,-14100.195611291734,31411.130331844248,,,-97.01372307643788,,,,,,,,,,
41,0.000336,14659,-13531.89620634244,32268.66218724309,,,398.8665162148785,,,,,,,,,,
42,0.000344,65535,32924.154924483984,33810.19632687895,,,-290.1399030866403,,,,,,,,,,
43,0.000352,1600,-27368.26561964008,35713.14153721539,,,-242.88471276840724,,,,,,,,,,
44,0.00036,29575,-2488.0237792129333,37752.96232539007,,,632.1324014422465,,,,,,,,,,
45,0.000369,65535,34027.65370393583,39974.34645069525,,,-292.75860420779856,,,,,,,,,,
46,0.000377,1040,-38497.17440588967,42045.748584400455,,,-559.7920200078836,,,,,,,,,,
47,0.000385,46571,8040.123454360735,43861.47071541894,,,930.5788860786027,,,,,,,,,,
48,0.000393,65535,32477.782211910027,45470.37109958512,,,-167.97960075667572,,,,,,,,,,
49,0.000401,1056,-45548.76913577744,46581.08873248185,,,-1041.650184608645,,,,,,,,,,
50,0.00041,64943,17214.636417243975,47166.76707964261,,,1225.7117312861265,,,,,,,,,,
51,0.000418,65535,27241.82938590301,47286.42997247468,,,117.52633740781027,,,,,,,,,,
