Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,26182,-192.5876853085824,20545.690909824352,397.0,575.0,-203.1817077616392,62.97660075,short,16.0,4.0,26.56505117707799,30.0,60.0,67.08203932499369,13.0,33.0
1,8e-06,1056,-37231.3752471842,39860.969733999504,,,-67.79091516362621,,,,,,,,,,
2,1.6e-05,65535,31789.185648844625,45425.88424850442,,,341.2871068042254,,,,,,,,,,
3,2.5e-05,49596,10509.554284882808,43433.26581707822,,,-206.1873826592621,,,,,,,,,,
4,3.3e-05,1056,-41581.57575392177,43123.25723041118,,,-238.89991360383505,,,,,,,,,,
5,4.1e-05,65535,25738.831571683444,42009.74958498192,,,451.52131690487954,,,,,,,,,,
6,4.9e-05,58558,19528.52088851042,41186.87595180725,,,-135.5070033852744,,,,,,,,,,
7,5.7e-05,1088,-43272.202104689495,43283.66606733369,,,-361.3337020342451,,,,,,,,,,
8,6.6e-05,65535,19238.40991586133,44436.208463741845,,,468.560961262239,,,,,,,,,,
9,7.4e-05,65023,24681.203926433453,42395.02669603811,,,-72.49894916524784,,,,,,,,,,
10,8.2e-05,1088,-39771.14751914007,40036.48450037656,,,-389.5802632738518,,,,,,,,,,
11,9e-05,65535,12448.206106311449,37325.61034715104,,,453.4593996167986,,,,,,,,,,
12,9.8e-05,65535,23451.42795364967,33774.29635897474,,,-88.46597896958778,,,,,,,,,,
13,0.000107,1072,-29756.72480920832,30777.93413075114,,,-351.2365322696786,,,,,,,,,,
14,0.000115,65535,6868.20519880785,26948.86156385804,,,483.7782023014816,,,,,,,,,,
15,0.000123,65535,14351.061351804288,20920.948298795607,,,-186.6447023047291,,,,,,,,,,
16,0.000131,1088,-14608.959565844436,14724.29048190648,,,-317.1520154046583,,,,,,,,,,
17,0.000139,1072,4728.643418831889,8762.21810453769,,,583.9380364224882,,,,,,,,,,
18,0.000147,41322,-1534.41187249949,4433.737803848899,,,-302.4822934087716,,,,,,,,,,
19,0.000156,65535,1808.2524753506189,7772.988436500362,,,-335.3523827991956,,,,,,,,,,
20,0.000164,53421,7246.477801230071,13425.541047479555,,,703.0126690419004,,,,,,,,,,
21,0.000172,1088,-20263.884134449818,20290.469706282503,,,-361.8740471363167,,,,,,,,,,
22,0.00018,65535,15188.156766171003,26869.630100067283,,,-388.3762166927263,,,,,,,,,,
23,0.000188,65535,13265.46404918922,32116.417670304552,,,759.8973253285517,,,,,,,,,,
24,0.000197,1104,-36652.62874229833,36851.900358121,,,-344.2969890028197,,,,,,,,,,
25,0.000205,65535,23156.76987786884,40765.757857237695,,,-412.18155934452113,,,,,,,,,,
26,0.000213,65535,19587.610767226244,43813.43511117189,,,713.7819381583906,,,,,,,,,,
27,0.000221,1104,-46727.11975359879,46786.88997500993,,,-294.3944042579745,,,,,,,,,,
28,0.000229,65535,26182.654915796324,48866.33342804435,,,-356.33051000072584,,,,,,,,,,
29,0.000238,65535,22722.5645606943,49427.33257168207,,,594.9554336233036,,,,,,,,,,
30,0.000246,1120,-49232.81532991177,49309.70487813801,,,-275.35020281656034,,,,,,,,,,
31,0.000254,65535,26610.25771657904,48466.87377626974,,,-227.08007339845585,,,,,,,,,,
32,0.000262,65055,20609.78596955325,46961.91287528456,,,470.0831878902031,,,,,,,,,,
33,0.00027,1104,-45379.15362643841,45597.14189574496,,,-310.7318678911768,,,,,,,,,,
34,0.000279,65535,26880.37612928376,43842.38011471476,,,-74.9581103869157,,,,,,,,,,
35,0.000287,49147,13202.737291939537,41356.63955857485,,,377.1475446486007,,,,,,,,,,
36,0.000295,1040,-37433.384814266064,38937.39397472511,,,-366.5028620863445,,,,,,,,,,
37,0.000303,65535,28251.1989524503,36472.69235938561,,,57.605458679100565,,,,,,,,,,
38,0.000311,33400,1907.6666226698808,34221.35963607783,,,287.89411618398407,,,,,,,,,,
39,0.00032,1040,-27362.63045123828,32978.87561735099,,,-383.7894929216955,,,,,,,,,,
40,0.000328,65535,30589.195056550376,32220.70512999196,,,181.09633387351008,,,,,,,,,,
41,0.000336,19140,-11359.329496075718,31957.71768207036,,,125.5054115214237,,,,,,,,,,
42,0.000344,11218,-16323.04767508646,32510.740889849752,,,-331.78928512613885,,,,,,,,,,
43,0.000352,65535,32919.39265298055,33247.04745819186,,,362.7781880950902,,,,,,,,,,
44,0.000361,4129,-24734.630578322613,34509.23593051037,,,-180.23039342894583,,,,,,,,,,
45,0.000369,25958,-4972.975562777813,36459.79065555464,,,-242.8050529917564,,,,,,,,,,
46,0.000377,65535,34050.684838689325,38480.59831048681,,,691.7102141281218,,,,,,,,,,
47,0.000385,1072,-36394.03648981708,40748.95745830511,,,-638.556315410345,,,,,,,,,,
48,0.000393,42970,5985.757185334689,42941.22774206902,,,-210.9465391774201,,,,,,,,,,
49,0.000401,65535,32848.714298509934,44439.19690255069,,,1228.8294741243749,,,,,,,,,,
50,0.00041,1072,-44358.67608285787,45644.92611693418,,,-1173.62615791126,,,,,,,,,,
51,0.000418,61983,15617.330206721135,46503.09464818703,,,-357.1061625580912,,,,,,,,,,
52,0.000426,65535,28257.944587760703,46757.1767865141,,,1966.685375857812,,,,,,,,,,
53,0.000434,1056,-46666.00873871004,46761.18061166322,,,-1641.2766422949423,,,,,,,,,,
54,0.000442,65535,23029.855681863555,46153.81064871197,,,-775.4111034409091,,,,,,,,,,
55,0.000451,65535,19483.20068841337,44600.39728353361,,,2815.8063717799887,,,,,,,,,,
56,0.000459,1072,-42084.23758757984,42589.62330900768,,,-1879.979746285456,,,,,,,,,,
57,0.000467,65535,27759.965936572247,40101.148599004926,,,-1483.6162837187117,,,,,,,,,,
58,0.000475,63487,6561.40005353743,37303.82497328974,,,3624.336722931775,,,,,,,,,,
59,0.000483,1056,-30963.10296648591,34848.44049490737,,,-1775.180987932933,,,,,,,,,,
60,0.000492,65535,29809.00938931516,32605.08057241257,,,-2399.0764369468893,,,,,,,,,,
61,0.0005,30103,-8968.438767527115,30796.64170906242,,,4224.549421914565,,,,,,,,,,
62,0.000508,3328,-15518.942418646577,29938.131682067826,,,-1311.544257576808,,,,,,,,,,
63,0.000516,65535,29248.14533155882,29750.440499109474,,,-3351.5771736911734,,,,,,,,,,
64,0.000524,1104,-23950.37047795374,30444.70847664613,,,4490.8961738619455,,,,,,,,,,
65,0.000533,44682,841.7596835989017,31929.70701970419,,,-592.7898389981597,,,,,,,,,,
66,0.000541,65535,25785.8021460984,33567.83817112439,,,-4132.717896581535,,,,,,,,,,
67,0.000549,1072,-34482.86238913577,35343.25387703161,,,4389.848902807262,,,,,,,,,,
68,0.000557,65535,14865.29143379894,36815.135863073774,,,183.87473498573007,,,,,,,,,,
69,0.000565,65535,18797.393761955005,37511.69028634889,,,-4568.5091987897895,,,,,,,,,,
70,0.000574,1040,-37507.48742532335,37703.95520746531,,,3997.675872614004,,,,,,,,,,
71,0.000582,65535,24660.25879883453,37294.9713926313,,,797.3303159185526,,,,,,,,,,
72,0.00059,49580,7933.037489840376,36339.48098777356,,,-4584.865047955429,,,,,,,,,,
73,0.000598,1024,-32234.431965687505,35327.44841442493,,,3469.667339076112,,,,,,,,,,
74,0.000606,65535,30070.607092685896,34151.68140658465,,,1089.3936718337152,,,,,,,,,,
75,0.000614,23845,-6119.888946421036,32982.73044798869,,,-4230.789080881959,,,,,,,,,,
76,0.000623,12419,-20529.40701301085,32324.17500185683,,,2970.341993417724,,,,,,,,,,
77,0.000631,65535,32114.448747009523,32116.52329163301,,,1025.0063373139851,,,,,,,,,,
78,0.000639,1088,-21343.054120097742,32685.49801453745,,,-3644.395044935965,,,,,,,,,,
79,0.000647,33736,-6029.7577640802165,34182.95348285349,,,2601.114276898167,,,,,,,,,,
80,0.000655,65535,31988.21851234116,36149.90831371116,,,692.2809165792958,,,,,,,,,,
