Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,65535,-433.0400787722841,2026.179880329016,815.0,993.0,50.73668867115508,120.17682425,short,14.0,11.0,4.398705354995532,10.0,130.0,130.38404810405297,13.0,33.0
1,8e-06,60606,7762.770984855282,9190.034858514606,,,-32.229462929839016,,,,,,,,,,
2,1.6e-05,65535,6444.306984504431,18262.64466506065,,,0.4760719213454719,,,,,,,,,,
3,2.5e-05,1072,-25840.15426633612,25865.0198681954,,,33.09926651362785,,,,,,,,,,
4,3.3e-05,65535,16899.565570026625,32739.968652761123,,,-46.65763416843416,,,,,,,,,,
5,4.1e-05,65535,19893.147267129385,38761.90952541039,,,10.565779632085572,,,,,,,,,,
6,4.9e-05,1088,-42424.96215173328,42492.675680746186,,,52.25013111685277,,,,,,,,,,
7,5.7e-05,65535,19058.20742229746,44803.34015090005,,,-65.92040700429735,,,,,,,,,,
8,6.6e-05,65535,27552.83729967381,46219.63972053901,,,-0.6819079187809426,,,,,,,,,,
9,7.4e-05,1104,-45312.95239953973,45784.97155221571,,,75.61752497920239,,,,,,,,,,
10,8.2e-05,65535,15778.946282390196,43706.23086695122,,,-67.31869707581852,,,,,,,,,,
11,9e-05,65535,25490.90797533168,40362.47089155628,,,-16.837123162835695,,,,,,,,,,
12,9.8e-05,1120,-34905.19901233892,35373.06427034482,,,80.35373355772305,,,,,,,,,,
13,0.000107,65535,10930.736696148797,29369.662561822268,,,-56.97558659092957,,,,,,,,,,
14,0.000115,65535,13296.365410710743,23055.82246373694,,,-20.81501053829003,,,,,,,,,,
15,0.000123,1088,-16339.260137380135,16349.789088466683,,,72.63973496516486,,,,,,,,,,
16,0.000131,1072,8480.560745531993,10517.306069056034,,,-53.6065177065554,,,,,,,,,,
17,0.000139,18468,-5577.479293131467,8875.706939396177,,,-16.92223471243261,,,,,,,,,,
18,0.000147,65535,3123.289262933153,12893.004452794745,,,76.13163796779693,,,,,,,,,,
19,0.000156,65535,10343.052041381214,19189.416516140434,,,-62.03173478164392,,,,,,,,,,
20,0.000164,1088,-25348.96203990933,25368.660033085944,,,-26.12089951764933,,,,,,,,,,
21,0.000172,65535,17530.36321055731,31108.37554420749,,,101.6750662327828,,,,,,,,,,
22,0.00018,65535,15587.556168216872,36380.58727539437,,,-67.98849588331102,,,,,,,,,,
23,0.000188,1088,-40655.64026054305,40765.24358770017,,,-55.885959508821664,,,,,,,,,,
24,0.000197,65535,24598.111157514177,44322.857665679694,,,132.22125418212715,,,,,,,,,,
25,0.000205,65535,21442.281997099974,47103.4472736623,,,-65.38413790684366,,,,,,,,,,
26,0.000213,1104,-48856.66803248403,48884.393212019226,,,-75.4536776256078,,,,,,,,,,
27,0.000221,65535,25758.990986590143,49941.00388005458,,,144.89895603030354,,,,,,,,,,
28,0.000229,65535,25142.25175190149,50524.20713146584,,,-91.85570612399697,,,,,,,,,,
29,0.000238,1104,-50479.90294548925,50482.54012536909,,,-27.151168747187725,,,,,,,,,,
30,0.000246,65535,24336.452616816685,49970.395460569474,,,155.53196753243262,,,,,,,,,,
31,0.000254,65535,25193.713863314537,49137.03141242647,,,-235.13168927008417,,,,,,,,,,
32,0.000262,1136,-47855.71514731002,47857.993755127245,,,127.60384354998436,,,,,,,,,,
33,0.00027,65535,23360.90612079592,46369.98167298504,,,245.9656709511869,,,,,,,,,,
34,0.000279,65535,21442.46542158649,44882.30541435444,,,-596.0332220229797,,,,,,,,,,
35,0.000287,1168,-43180.61809702811,43247.73809490731,,,362.4407839959071,,,,,,,,,,
36,0.000295,65535,24291.48267616524,41581.52274497825,,,546.1837108242755,,,,,,,,,,
37,0.000303,56413,14381.408754311418,39967.412356501096,,,-1231.9716169487972,,,,,,,,,,
38,0.000311,1088,-37322.05879570331,38259.0203994753,,,577.4546642229473,,,,,,,,,,
39,0.00032,65535,26962.47233464776,36658.90305818996,,,1180.1702451651445,,,,,,,,,,
