Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,9794,-319.12676609866844,21872.75807669762,1175.0,1353.0,-248.868146663608,172.7277685,short,9.0,16.0,-12.528807709151511,-40.0,180.0,184.39088914585776,13.0,33.0
1,8e-06,1088,-39610.747995491016,42383.02970804396,,,161.41424348542577,,,,,,,,,,
2,1.6e-05,65535,33311.12079678191,47862.95820164913,,,24.773329474399823,,,,,,,,,,
3,2.5e-05,64895,11004.191326695836,44862.59353226996,,,-100.61585733904582,,,,,,,,,,
4,3.3e-05,1072,-41765.64797106761,43375.98470549994,,,65.03940643394971,,,,,,,,,,
5,4.1e-05,65535,25293.010208557203,40689.998082095626,,,-39.34968460984464,,,,,,,,,,
6,4.9e-05,65535,17213.173137372716,37990.943216992535,,,52.50101539104796,,,,,,,,,,
7,5.7e-05,1056,-38213.25323857072,38226.35048629366,,,-23.078474752511323,,,,,,,,,,
8,6.6e-05,65535,18916.96109987883,37306.19185977135,,,-78.41243291231324,,,,,,,,,,
9,7.4e-05,65535,14998.764608353473,33149.58479596051,,,155.7802066532375,,,,,,,,,,
10,8.2e-05,1040,-28793.7714626982,29069.542161831403,,,-104.28984952295696,,,,,,,,,,
11,9e-05,65535,16026.824770000065,24558.097951756296,,,-55.06660049905041,,,,,,,,,,
12,9.8e-05,65535,4124.733091633234,19971.444429205563,,,191.4122593031567,,,,,,,,,,
13,0.000106,2624,-15322.549234369511,18035.699246076143,,,-186.7876683642872,,,,,,,,,,
14,0.000115,65535,17047.099034775147,17368.469110929098,,,29.68788890887741,,,,,,,,,,
15,0.000123,1056,-12471.597157663104,18831.11785251099,,,175.16385613802092,,,,,,,,,,
16,0.000131,65535,-930.9835820805354,22812.76562075258,,,-266.16313616197607,,,,,,,,,,
17,0.000139,65327,20805.97790664553,26515.174104748345,,,139.78874678466184,,,,,,,,,,
18,0.000147,1056,-29902.419269598337,30855.401497967203,,,133.9959310595181,,,,,,,,,,
19,0.000156,65535,11342.577559843145,35436.21910561842,,,-323.3664895117646,,,,,,,,,,
20,0.000164,65535,24939.12031436928,39414.1193722534,,,230.5816086093868,,,,,,,,,,
21,0.000172,1056,-43394.80107325055,43704.69211397152,,,89.14754637057251,,,,,,,,,,
22,0.00018,65535,19843.71906032268,47243.83424853215,,,-340.9807749132384,,,,,,,,,,
23,0.000188,65535,26874.85295898426,49003.19575618951,,,272.26092115494566,,,,,,,,,,
24,0.000197,1056,-50102.70696363465,50118.60014159128,,,56.62171447686368,,,,,,,,,,
25,0.000205,65535,24672.339292216937,50501.28327451283,,,-317.6941724843964,,,,,,,,,,
26,0.000213,65535,24897.73986809069,50057.13330607511,,,252.40079351815456,,,,,,,,,,
27,0.000221,1072,-49726.71337988114,49752.62748509453,,,53.68766819572462,,,,,,,,,,
28,0.000229,65535,27085.47840297828,48845.51192675561,,,-264.3990176209424,,,,,,,,,,
29,0.000238,65455,18673.274911432924,46770.89960734421,,,165.5526328970286,,,,,,,,,,
30,0.000246,1104,-43857.63235737384,44513.57635221693,,,95.39206555681272,,,,,,,,,,
31,0.000254,65535,28522.270379240137,41944.1216674165,,,-188.82299017739905,,,,,,,,,,
32,0.000262,49404,9036.290285289351,39236.71837983694,,,9.260266006477128,,,,,,,,,,
33,0.00027,1024,-34714.51508688567,37333.02228618599,,,182.4257307335463,,,,,,,,,,
34,0.000279,65535,29890.090947080946,35582.48829024805,,,-88.80156536962457,,,,,,,,,,
35,0.000287,28278,-2656.609119518512,33831.31362666454,,,-207.52464499588723,,,,,,,,,,
36,0.000295,3472,-24105.05420437862,32749.63545416694,,,296.29533631338063,,,,,,,,,,
37,0.000303,65535,31382.818799874647,31830.1070848058,,,36.505163655729866,,,,,,,,,,
38,0.000311,13571,-15100.6184015506,31522.3331786566,,,-456.281471571442,,,,,,,,,,
39,0.000319,16388,-13079.410909115968,32348.00733616337,,,413.18092847896656,,,,,,,,,,
40,0.000328,65535,32676.16260294888,33551.14942298863,,,169.00748547649212,,,,,,,,,,
41,0.000336,1264,-27178.925778058736,35298.260671507065,,,-697.8104408613823,,,,,,,,,,
42,0.000344,29959,-2206.415816205015,37412.35958683901,,,529.3193374372065,,,,,,,,,,
43,0.000352,65535,33151.05082361253,39126.20521435093,,,270.0172568688175,,,,,,,,,,
44,0.00036,1072,-37684.50622077764,40934.30546526704,,,-909.905594750785,,,,,,,,,,
45,0.000369,45451,7975.230315470201,42854.47604522166,,,674.4931601827237,,,,,,,,,,
46,0.000377,65535,31943.529033266,44460.68513525439,,,305.4980243729456,,,,,,,,,,
47,0.000385,1088,-45019.5059966467,46098.16545008677,,,-1112.6853710957698,,,,,,,,,,
48,0.000393,63247,16773.270421486763,47326.616224883,,,894.2206423913872,,,,,,,,,,
49,0.000401,65535,27949.949915483347,47595.49325441917,,,281.6908996536644,,,,,,,,,,
50,0.00041,1008,-47338.28466469139,47387.48811421718,,,-1363.8072846607963,,,,,,,,,,
51,0.000418,65535,23532.0972121886,46622.302820166726,,,1208.4820424571292,,,,,,,,,,
52,0.000426,65535,20111.15328074792,45207.61424594517,,,257.49272876745647,,,,,,,,,,
53,0.000434,1072,-43275.08821759211,43656.03592608019,,,-1718.92753001387,,,,,,,,,,
54,0.000442,65535,27915.927948249195,41627.27944630301,,,1581.1262042977771,,,,,,,,,,
55,0.000451,64831,8118.429959843997,38961.17171551444,,,315.7230167783989,,,,,,,,,,
56,0.000459,1120,-32865.21186151902,36281.83160400419,,,-2186.64496542591,,,,,,,,,,
57,0.000467,65535,29909.40499928404,33573.98641886138,,,1929.6288334745952,,,,,,,,,,
58,0.000475,36440,-6792.008244095902,31254.4404105719,,,512.5914746149908,,,,,,,,,,
59,0.000483,1024,-17968.96345620598,30019.588267176965,,,-2715.8602316559454,,,,,,,,,,
60,0.000492,65535,29466.477689765343,29554.493636541527,,,2169.730308800819,,,,,,,,,,
61,0.0005,1824,-21621.330719180296,29985.732197928955,,,845.7043766685065,,,,,,,,,,
62,0.000508,32455,-1758.1762324015103,31173.55126543217,,,-3224.756739373489,,,,,,,,,,
63,0.000516,65535,26151.181699544053,32365.48896811045,,,2258.0650947272243,,,,,,,,,,
64,0.000524,1072,-32419.87944737634,33666.7116458567,,,1262.9018279962545,,,,,,,,,,
65,0.000532,65535,12530.934735339411,34841.268032241285,,,-3642.880947140551,,,,,,,,,,
66,0.000541,65535,19214.60008548226,35518.23116648605,,,2200.5529391863965,,,,,,,,,,
67,0.000549,1072,-35901.08216584288,35966.18665547225,,,1696.059359513899,,,,,,,,,,
68,0.000557,65535,22844.602287536272,35861.724484586026,,,-3930.026388714352,,,,,,,,,,
69,0.000565,49788,8219.421989793738,35018.69882584739,,,2028.866922654828,,,,,,,,,,
70,0.000573,1024,-30996.254685231368,33934.44056966279,,,2085.650552375256,,,,,,,,,,
71,0.000582,65535,28820.285465654088,32621.82013781225,,,-4063.949995390439,,,,,,,,,,
72,0.00059,23781,-6170.759890246193,31458.563447028435,,,1775.06115567146,,,,,,,,,,
73,0.000598,12611,-19412.41475301494,31086.70422047573,,,2379.8885418314285,,,,,,,,,,
74,0.000606,65535,31339.44269359844,31353.54095147388,,,-4022.0659985451503,,,,,,,,,,
75,0.000614,1104,-21852.74440365405,32441.317563874447,,,1468.8591723784723,,,,,,,,,,
76,0.000623,37209,-4833.734310040448,34330.93634112701,,,2524.7147830672725,,,,,,,,,,
