,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,-443.00606802528034,3837.0588675127788,514.0,737.0,489.1158955801741,82.13726675000001,17,5,40.0,70.0,80.62257748298549,29.74488129694222,short,13.0,50.0
1,8e-06,65535,10855.891711602231,11382.33289797704,,,-687.8593887846597,,,,,,,,,,
2,1.6e-05,65215,3429.726842854403,19633.72353151847,,,139.6194253954055,,,,,,,,,,
3,2.5e-05,1072,-25854.10815547467,26247.02654903325,,,585.5267635429099,,,,,,,,,,
4,3.3e-05,65535,19427.38828197028,32785.932295135615,,,-729.6039419757337,,,,,,,,,,
5,4.1e-05,65535,18018.9539016367,38990.71039707785,,,122.79118765857051,,,,,,,,,,
6,4.9e-05,1072,-42973.654445782115,42984.18564884641,,,638.0480745483798,,,,,,,,,,
7,5.7e-05,65535,20217.827293471753,45697.5385105207,,,-781.7986600512854,,,,,,,,,,
8,6.6e-05,65535,28329.59078166092,47648.94389435328,,,142.79301868403303,,,,,,,,,,
9,7.4e-05,1088,-47055.897446004376,47691.02540827723,,,653.9086290912633,,,,,,,,,,
10,8.2e-05,65535,14735.701927380738,46200.28929127569,,,-809.5307030176692,,,,,,,,,,
11,9e-05,65535,30094.996083266546,43688.398597784704,,,164.74648625784772,,,,,,,,,,
12,9.8e-05,1072,-37992.27337947498,39533.75515538711,,,629.8066376939793,,,,,,,,,,
13,0.000106,65535,7125.611398588794,34210.7462683157,,,-782.1983186629833,,,,,,,,,,
14,0.000115,65535,21684.046790423898,28392.159268494263,,,172.45547296288643,,,,,,,,,,
15,0.000123,1024,-20143.482203853022,21663.631608618056,,,553.43465440271,,,,,,,,,,
16,0.000131,25094,2237.9422324989964,14322.419990297867,,,-688.3677371082205,,,,,,,,,,
17,0.000139,65535,4890.618550667745,7069.195327771603,,,175.98145766155724,,,,,,,,,,
18,0.000147,65535,-366.9401059127977,2295.97571656902,,,418.45276638308775,,,,,,,,,,
19,0.000156,30631,3237.1916376545446,8952.04802814746,,,-551.4665953188688,,,,,,,,,,
20,0.000164,1024,-15642.713165137866,15980.55939475899,,,199.1457392466821,,,,,,,,,,
21,0.000172,65535,15090.157625294967,22705.517779166254,,,248.20784968778625,,,,,,,,,,
22,0.00018,65535,9990.027122461423,29108.179149482763,,,-423.7162455875226,,,,,,,,,,
23,0.000188,1008,-34390.584041552356,34711.397230340786,,,250.21309902510416,,,,,,,,,,
24,0.000197,65375,23281.213745153604,39650.759190350545,,,98.60244615363952,,,,,,,,,,
25,0.000205,65535,19296.084382652065,43970.39637718342,,,-353.8816222395519,,,,,,,,,,
26,0.000213,1024,-47282.21447949188,47310.7358328948,,,307.34227655629047,,,,,,,,,,
27,0.000221,64287,25242.403845237895,49881.71738827277,,,27.58308668067789,,,,,,,,,,
28,0.000229,65535,26736.560916431252,51859.679376773674,,,-358.81230662963867,,,,,,,,,,
29,0.000238,1024,-52919.24344290086,52957.9116857473,,,337.375155127419,,,,,,,,,,
30,0.000246,65535,24451.774022935177,53327.37317338606,,,59.834706072465714,,,,,,,,,,
31,0.000254,65535,28787.898954046737,53137.27144663757,,,-425.2039054937731,,,,,,,,,,
32,0.000262,1024,-52128.65124814922,52175.84601116401,,,324.4203286570477,,,,,,,,,,
33,0.00027,65535,24354.164297882915,50679.259556698584,,,180.3201509903508,,,,,,,,,,
34,0.000279,65535,24064.48682815153,48899.6512475202,,,-528.4815973529567,,,,,,,,,,
35,0.000287,1024,-46622.48615169276,46689.30397634856,,,274.6742005897886,,,,,,,,,,
36,0.000295,65535,26483.15002676994,44299.79968189975,,,351.66380085263614,,,,,,,,,,
37,0.000303,65535,13503.932766204582,41956.50864141579,,,-639.4288720293049,,,,,,,,,,
38,0.000311,1040,-37899.46365815808,39554.5232960388,,,200.48697664387774,,,,,,,,,,
39,0.000319,65535,29920.92386008312,37405.31723914053,,,526.4463876844333,,,,,,,,,,
40,0.000328,50172,-127.86332336494542,35648.642747247875,,,-718.9499611381293,,,,,,,,,,
41,0.000336,1024,-26931.332682114964,34110.05830129224,,,113.72186341475441,,,,,,,,,,
42,0.000344,65535,31983.602048198594,32959.01107392589,,,648.7940654371566,,,,,,,,,,
43,0.000352,26022,-13090.947538461105,32036.91714851945,,,-727.6018661014858,,,,,,,,,,
