Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,65535,-343.3793101105003,12959.969797073907,409.0,588.0,-197.3528817689067,65.6534585,short,12.0,3.0,-11.309932474020217,-10.0,50.0,50.99019513592785,13.0,50.0
1,8e-06,10818,-20621.626165373,24597.985647096917,,,-8.000988587793602,,,,,,,,,,
2,1.6e-05,65535,27064.059985395364,29144.1083119674,,,85.72352849003028,,,,,,,,,,
3,2.5e-05,1104,-10773.211854419842,31356.57074509896,,,66.27259525132568,,,,,,,,,,
4,3.3e-05,32215,-18423.32382078071,33629.564252464545,,,-174.93479166764098,,,,,,,,,,
5,4.1e-05,65535,33290.25982500985,33313.04744917105,,,1.7014564095878837,,,,,,,,,,
6,4.9e-05,3808,-15123.11229649044,33080.51600893683,,,283.33058268449963,,,,,,,,,,
7,5.7e-05,22469,-20140.05589587934,34320.80377520342,,,-292.0963517612076,,,,,,,,,,
8,6.6e-05,65535,34395.59796241366,34837.4319655625,,,-58.6907683933915,,,,,,,,,,
9,7.4e-05,12515,-11533.15738643936,34068.128203166794,,,392.42125621521694,,,,,,,,,,
10,8.2e-05,13635,-21460.68250211613,32083.18197454584,,,-318.23908384136246,,,,,,,,,,
11,9e-05,65535,27147.94855516167,28267.071237934462,,,-83.57309818599668,,,,,,,,,,
12,9.8e-05,20885,-3465.505466476281,23950.386472260583,,,361.4509651206478,,,,,,,,,,
13,0.000106,4449,-17320.34420790261,20285.48230477056,,,-243.9389238068358,,,,,,,,,,
14,0.000115,65535,13049.345112464827,16224.51938575208,,,-66.39055016289716,,,,,,,,,,
15,0.000123,65535,2600.5094860391155,11155.674505289448,,,202.4354341122743,,,,,,,,,,
16,0.000131,1040,-5714.610122893555,5720.817891270613,,,-96.4022615742134,,,,,,,,,,
17,0.000139,1056,-2313.618930835302,2809.875140510342,,,-10.909830688159769,,,,,,,,,,
18,0.000147,65535,1616.368489125162,7427.9156396668095,,,-31.4982838385292,,,,,,,,,,
19,0.000156,65535,10610.2345796669,12146.34719189256,,,73.42737408296296,,,,,,,,,,
20,0.000164,1456,-12852.717376861372,16712.815210692646,,,67.60759992268417,,,,,,,,,,
21,0.000172,3936,-6599.951744059551,21513.320419444703,,,-267.8511439021543,,,,,,,,,,
22,0.00018,65535,25916.851813821617,26054.79753594183,,,213.1272210611112,,,,,,,,,,
23,0.000188,33528,-15915.22661561567,30099.802075275576,,,148.42294081160736,,,,,,,,,,
