,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,26358,809.3391184753131,10075.649188504345,432.0,654.0,-187.00723352210625,70.86628675,11,3,-20.0,50.0,53.85164807134504,-21.80140948635181,short,13.0,50.0
1,8e-06,60094,14278.8639723004,19440.96764702393,,,541.5474981661368,,,,,,,,,,
2,1.6e-05,928,-24661.21108429576,24838.97861045121,,,-265.45211395249476,,,,,,,,,,
3,2.5e-05,65535,17944.316522406003,29998.439201898345,,,-312.40548771805254,,,,,,,,,,
4,3.3e-05,30183,9774.473758683707,34961.472515927104,,,525.6181340356355,,,,,,,,,,
5,4.1e-05,1024,-35985.32130664212,37477.35486142859,,,-148.49355620744947,,,,,,,,,,
6,4.9e-05,65535,28807.991951629876,39801.20894898236,,,-374.6824623733532,,,,,,,,,,
7,5.7e-05,40825,11827.67877223426,42798.31505126113,,,479.97988898115557,,,,,,,,,,
8,6.6e-05,1024,-44315.098057269875,45217.32218206101,,,-99.71102010307034,,,,,,,,,,
9,7.4e-05,65535,30242.298305316493,46819.019388364104,,,-342.95660383753295,,,,,,,,,,
10,8.2e-05,59902,17100.556514014854,47041.92271664591,,,430.0727631988637,,,,,,,,,,
11,9e-05,1056,-44933.81586179938,45201.59593496793,,,-127.1122021110011,,,,,,,,,,
12,9.8e-05,65535,23257.210691474287,42451.34594557768,,,-263.39587740489964,,,,,,,,,,
13,0.000106,65535,20173.654986535927,39612.48885427274,,,401.27424443193183,,,,,,,,,,
14,0.000115,1056,-35978.68646471703,36080.04335134475,,,-178.94293805334837,,,,,,,,,,
15,0.000123,65535,12594.800698367711,31644.092693244664,,,-198.01071443925412,,,,,,,,,,
16,0.000131,65535,16252.001048872078,26288.813305417385,,,379.31986517299066,,,,,,,,,,
17,0.000139,1040,-19520.147780985742,19814.26245818469,,,-194.69348375098537,,,,,,,,,,
18,0.000147,62383,4426.324999984266,13002.945747013911,,,-162.5804513997235,,,,,,,,,,
19,0.000156,65535,3733.628275597971,6621.970052684786,,,329.14934591874805,,,,,,,,,,
20,0.000164,65535,-685.5382014136903,2389.0521873511802,,,-162.29227368555703,,,,,,,,,,
21,0.000172,1056,3137.639618692746,8078.500715886767,,,-124.97505621762248,,,,,,,,,,
22,0.00018,1040,-14766.750313578223,15078.554286416294,,,237.51266905528792,,,,,,,,,,
23,0.000188,65535,14943.777385124937,22076.85227218723,,,-121.44879516539082,,,,,,,,,,
24,0.000197,65535,8927.545256469253,28629.564267112444,,,-48.090929400896,,,,,,,,,,
25,0.000205,1056,-33686.169325969175,34220.507659010385,,,125.412735501668,,,,,,,,,,
26,0.000213,65535,24202.46919157458,39163.45722204635,,,-119.87728207205684,,,,,,,,,,
27,0.000221,65535,17774.93186846468,43696.729642248414,,,77.26031180754212,,,,,,,,,,
28,0.000229,1056,-47322.73274621921,47451.004573537575,,,23.173634559259693,,,,,,,,,,
29,0.000238,65535,27569.137698690964,50268.65766908731,,,-174.25448736066554,,,,,,,,,,
30,0.000246,65535,23813.204652983848,51990.20883576293,,,234.07378660591868,,,,,,,,,,
31,0.000254,1056,-52314.15989747264,52364.4107038983,,,-54.941060031383635,,,,,,,,,,
32,0.000262,65535,28036.13372921935,51768.44372894467,,,-266.92052295835606,,,,,,,,,,
33,0.00027,65535,22492.21824316246,50567.28601217994,,,394.7483774854443,,,,,,,,,,
34,0.000278,1056,-48432.72934379347,48640.566996141024,,,-110.44397782051347,,,,,,,,,,
35,0.000287,65535,28680.6532717498,46130.92295203342,,,-363.966716425034,,,,,,,,,,
36,0.000295,58942,12700.583122244012,43203.35468044841,,,527.8039664731969,,,,,,,,,,
37,0.000303,1040,-37796.80694436373,39915.4903549049,,,-146.6597422272454,,,,,,,,,,
38,0.000311,65535,30644.477194642845,36874.693808976495,,,-430.392471904851,,,,,,,,,,
39,0.000319,35112,-2954.178172781078,34559.003964696785,,,600.5262205564122,,,,,,,,,,
40,0.000328,1024,-23471.19499379786,33080.81637259528,,,-162.86328720565945,,,,,,,,,,
41,0.000336,65535,32593.8895314812,32693.95808948371,,,-439.9231480116079,,,,,,,,,,
42,0.000344,11810,-19439.529315519947,33113.9239348369,,,590.2791111132597,,,,,,,,,,
43,0.000352,12835,-8337.710251530023,33879.66369387781,,,-157.1662401560757,,,,,,,,,,
44,0.00036,65535,31693.923191340367,34826.21906414544,,,-386.84077181970065,,,,,,,,,,
45,0.000369,1008,-31366.542013063037,35547.3422213231,,,498.2378943351931,,,,,,,,,,
46,0.000377,35592,5420.529366253001,35899.46246808725,,,-126.72770820708728,,,,,,,,,,
47,0.000385,65535,25388.628581160894,35932.32710379367,,,-292.8977991319594,,,,,,,,,,
48,0.000393,1008,-34976.23615981653,35371.255548404646,,,349.1747621123551,,,,,,,,,,
49,0.000401,64079,16323.552883617625,34194.382148861805,,,-66.75721171709282,,,,,,,,,,
50,0.00041,65535,13047.401910083914,32532.601903591676,,,-195.07776923632517,,,,,,,,,,
51,0.000418,1008,-29359.089112231337,30422.064446020904,,,177.77859326201116,,,,,,,,,,
52,0.000426,65535,23342.710397978204,28327.80905424188,,,19.66992862870708,,,,,,,,,,
53,0.000434,42746,-3297.4099329184883,26683.551485280906,,,-118.93773472003342,,,,,,,,,,
54,0.000442,960,-16491.47383511457,25694.53205826505,,,19.873839716826037,,,,,,,,,,
55,0.00045,65535,25639.53266694263,25699.099969784296,,,103.2689101315266,,,,,,,,,,
56,0.000459,1024,-19526.37161835035,26565.593841322632,,,-63.168815764256564,,,,,,,,,,
57,0.000467,65535,-100.1466663458346,27992.296293183605,,,-82.08422154657325,,,,,,,,,,
58,0.000475,65535,22563.201805812354,29810.502040714488,,,123.78823442817291,,,,,,,,,,
59,0.000483,1008,-31181.41325617105,31637.79753841008,,,-12.5267531366377,,,,,,,,,,
60,0.000491,65535,16025.294556919109,33385.75069342581,,,-72.60895919177699,,,,,,,,,,
61,0.0005,65535,14103.705290805132,35082.834120735606,,,14.644155271721694,,,,,,,,,,
62,0.000508,992,-35543.97687698534,36552.82384629817,,,32.42069690593091,,,,,,,,,,
63,0.000516,65535,29269.88476389672,37839.339162247066,,,107.03080693641017,,,,,,,,,,
64,0.000524,29479,1580.0020825953452,38947.115044283324,,,-254.65881382402569,,,,,,,,,,
65,0.000532,896,-32799.464071739625,39790.9198089276,,,34.42852471103126,,,,,,,,,,
66,0.000541,65535,38369.65973177632,40572.52001657941,,,493.4869364572781,,,,,,,,,,
67,0.000549,4321,-12129.532813931293,41367.444604576114,,,-645.8503379220448,,,,,,,,,,
68,0.000557,7505,-25555.25431474811,42116.66045162473,,,-76.63669481044727,,,,,,,,,,
69,0.000565,65535,42830.886233820274,42860.774642053446,,,1074.7770823186904,,,,,,,,,,
70,0.000573,1040,-23343.117639172237,43385.599559044385,,,-1049.7089740926356,,,,,,,,,,
71,0.000582,17156,-17133.236861221652,43464.39770684456,,,-374.4582959888503,,,,,,,,,,
72,0.00059,65535,42390.01134167189,43108.11282503123,,,1776.8871913422197,,,,,,,,,,
73,0.000598,1024,-29066.811954532706,42233.32496164248,,,-1321.0612599855992,,,,,,,,,,
74,0.000606,21093,-9816.817990659903,40835.07587343772,,,-892.052361568965,,,,,,,,,,
75,0.000614,65535,37012.5561838076,39016.34593244447,,,2475.3290966501195,,,,,,,,,,
76,0.000622,1024,-28352.08114509833,36656.39983676266,,,-1341.8248658391037,,,,,,,,,,
