Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,58558,153.46344700146898,20734.308200573265,498.0,677.0,-287.92525973871494,77.34710025,short,14.0,5.0,8.130102354155978,10.0,70.0,70.71067811865476,13.0,50.0
1,8e-06,65535,35423.05235314132,39316.30943486957,,,42.05750902800316,,,,,,,,,,
2,1.6e-05,1056,-35867.47612297573,44120.9694889587,,,172.22178733351646,,,,,,,,,,
3,2.5e-05,57598,1399.083141944748,42141.36894851762,,,-160.25806263977043,,,,,,,,,,
4,3.3e-05,65535,32803.71159343039,40779.362544099255,,,-10.282707233512784,,,,,,,,,,
5,4.1e-05,1056,-32812.86787748403,36478.317548307066,,,121.9310896611622,,,,,,,,,,
6,4.9e-05,50556,1038.6716187919224,32531.97481558821,,,-51.72459709935623,,,,,,,,,,
7,5.7e-05,65535,27711.927742599884,31805.88869907196,,,-96.7264655593073,,,,,,,,,,
8,6.6e-05,1072,-25271.266274221733,30112.306941105537,,,115.95943784829387,,,,,,,,,,
9,7.4e-05,41578,-349.56946820437526,26224.16315579838,,,45.64052405611807,,,,,,,,,,
10,8.2e-05,65535,18598.42772585585,21899.386760650457,,,-193.4073543528149,,,,,,,,,,
11,9e-05,1072,-13986.37243553505,16119.596455549388,,,114.07288123459784,,,,,,,,,,
12,9.8e-05,32263,-89.79820835791011,10249.237733995662,,,132.29303437975855,,,,,,,,,,
13,0.000106,65535,5146.795420331712,6151.883049547176,,,-249.7830328956744,,,,,,,,,,
14,0.000115,55677,-2373.186872661204,2384.7041126277804,,,74.39223108523296,,,,,,,,,,
15,0.000123,1072,4343.052005552104,5238.811045055842,,,192.43083511545177,,,,,,,,,,
16,0.000131,1056,-10264.53634567344,10673.133714922951,,,-222.32825917504357,,,,,,,,,,
17,0.000139,65535,5396.390655245082,15757.920772534922,,,-14.494851388446886,,,,,,,,,,
18,0.000147,65535,12904.181417171798,20567.4017462488,,,205.66442425906797,,,,,,,,,,
19,0.000156,992,-23512.7485985225,23987.056144514125,,,-109.7232356324886,,,,,,,,,,
20,0.000164,31495,7294.858066600144,26994.74751418275,,,-125.58904729442705,,,,,,,,,,
21,0.000172,65535,22670.066076340816,30602.9455442938,,,171.5083441819669,,,,,,,,,,
22,0.00018,5681,-31421.46184766636,33642.68190329133,,,35.428012878560985,,,,,,,,,,
23,0.000188,26438,4793.036946708291,35708.35122833212,,,-216.0208246361192,,,,,,,,,,
24,0.000197,65535,29906.42938454064,37171.91038378913,,,126.61269965666044,,,,,,,,,,
25,0.000205,3728,-33836.4365231553,37570.14686430447,,,132.44249557219985,,,,,,,,,,
26,0.000213,25670,1620.646987280718,37579.437003321866,,,-264.20070235035644,,,,,,,,,,
27,0.000221,65535,32600.845174209764,38119.68290874095,,,133.14527086636798,,,,,,,,,,
28,0.000229,1536,-33441.966387281514,38372.76318224513,,,125.1571060269168,,,,,,,,,,
29,0.000238,32583,1191.3493489334935,38066.01141848889,,,-289.5938723077463,,,,,,,,,,
30,0.000246,65535,31437.317291117382,37754.17706657638,,,235.46249021860388,,,,,,,,,,
31,0.000254,1056,-33721.97383932982,37155.6935430504,,,24.58614228042257,,,,,,,,,,
32,0.000262,47771,4714.551123563441,36806.89952449448,,,-332.23483795221114,,,,,,,,,,
33,0.00027,65535,28769.52621171188,37475.92394350376,,,413.0143271936805,,,,,,,,,,
34,0.000278,1056,-36702.94292828039,38470.70333878888,,,-95.52919994133134,,,,,,,,,,
35,0.000287,63455,11051.065707988802,39617.41992673253,,,-403.59119762143575,,,,,,,,,,
36,0.000295,65535,26639.16452850811,41088.214897850936,,,570.5944265932643,,,,,,,,,,
37,0.000303,1136,-41883.13592695831,42283.86657981229,,,-153.2683721177862,,,,,,,,,,
38,0.000311,65535,17964.214330265528,43552.59409484392,,,-449.7378640701469,,,,,,,,,,
39,0.000319,65535,25297.15605212803,45282.35070432094,,,583.202912492745,,,,,,,,,,
40,0.000328,1072,-46726.36442304332,46769.92467898728,,,-125.42885145943576,,,,,,,,,,
41,0.000336,65535,23638.996563617795,47883.05086949349,,,-361.41928253034666,,,,,,,,,,
42,0.000344,65535,23104.35564502885,48556.56518111452,,,371.1571336256188,,,,,,,,,,
43,0.000352,1056,-48157.3669473474,48241.57828745985,,,-79.42733347224406,,,,,,,,,,
44,0.00036,65535,27475.78500017519,47381.43478474311,,,-29.789130386295017,,,,,,,,,,
45,0.000369,65535,17729.805791002982,46379.1034895702,,,-40.889912702230994,,,,,,,,,,
46,0.000377,1088,-44130.632307988286,44830.06490819651,,,-149.13948267627154,,,,,,,,,,
47,0.000385,65535,29856.356815987867,42927.31132243326,,,585.3702081013416,,,,,,,,,,
48,0.000393,55997,7849.221027744596,40746.85437374237,,,-516.0012660003601,,,,,,,,,,
49,0.000401,1088,-34533.03764831604,38016.128221618645,,,-469.3733730402992,,,,,,,,,,
50,0.000409,65535,31259.29639587502,35441.32916127416,,,1414.845978865162,,,,,,,,,,
51,0.000418,34728,-5638.416260913566,33435.83316245713,,,-853.3753430565403,,,,,,,,,,
52,0.000426,1024,-21124.81307647248,31935.36664161406,,,-1104.6728328524048,,,,,,,,,,
53,0.000434,65535,31410.29584587243,31420.776144931315,,,2289.9534566527154,,,,,,,,,,
54,0.000442,10962,-19556.035810557834,31561.49462436652,,,-870.6089651384993,,,,,,,,,,
55,0.00045,19876,-6670.125481141577,31890.93620882946,,,-2007.3556531953072,,,,,,,,,,
56,0.000459,65535,29047.13104764234,32524.131652195643,,,3000.1629115356595,,,,,,,,,,
57,0.000467,1120,-29643.450589225387,32952.27149918606,,,-483.2662867261469,,,,,,,,,,
58,0.000475,47723,6264.90501392735,33089.3748774179,,,-3023.118225241852,,,,,,,,,,
59,0.000483,65535,22501.59470621686,33152.6539190559,,,3372.8178473204057,,,,,,,,,,
60,0.000491,1120,-32455.901011015078,32662.655789897784,,,252.50161145183893,,,,,,,,,,
61,0.0005,65535,16231.382890479075,31631.398447390784,,,-3940.6748808283423,,,,,,,,,,
62,0.000508,65535,10837.330638566486,30261.64438527282,,,3339.62147464963,,,,,,,,,,
63,0.000516,1120,-26999.65777296424,28429.80847670298,,,1152.805512246574,,,,,,,,,,
64,0.000524,65535,23055.57794179321,26820.41480566626,,,-4563.80450499196,,,,,,,,,,
