Unnamed: 0,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y,grid_distance,sensor_position,sensor_height
0,0.0,27830,459.8360541757718,21011.46983181895,608.0,785.0,-1532.6980711775968,92.1402615,short,13.0,7.0,0.0,0.0,90.0,90.0,13.0,50.0
1,8e-06,65535,34285.26187757142,39668.6407407169,,,-1030.0404583169425,,,,,,,,,,
2,1.6e-05,1056,-40420.15927867196,45305.17879715115,,,2615.4359012762616,,,,,,,,,,
3,2.5e-05,65535,11589.21271474496,45754.20261291319,,,-1465.7250492845887,,,,,,,,,,
4,3.3e-05,65535,28484.806738179064,46612.11131751624,,,-1255.951383726166,,,,,,,,,,
5,4.1e-05,1152,-43418.464165775214,43616.40640175115,,,2681.40496701998,,,,,,,,,,
6,4.9e-05,65535,18092.17554665897,41062.51613961334,,,-1323.123643106119,,,,,,,,,,
7,5.7e-05,65535,23450.61859756632,41315.60646502866,,,-1356.544496940632,,,,,,,,,,
8,6.6e-05,1088,-40483.53514914345,40638.65232575477,,,2564.25066094067,,,,,,,,,,
9,7.4e-05,65535,18371.36215799999,38684.83672648706,,,-1142.7416769137271,,,,,,,,,,
10,8.2e-05,65535,16880.639065685697,35655.680762450014,,,-1322.3365852395664,,,,,,,,,,
11,9e-05,1056,-29896.29772162504,29967.66133900392,,,2303.5619793764818,,,,,,,,,,
12,9.8e-05,65535,14508.073155384114,23913.11597706368,,,-959.1962338294716,,,,,,,,,,
13,0.000106,65535,6370.862246871766,19084.62138600699,,,-1177.6607003035122,,,,,,,,,,
14,0.000115,1200,-13560.48357236468,14285.292842760413,,,1957.2957710358069,,,,,,,,,,
15,0.000123,1056,10648.677656406837,11143.358007523497,,,-790.0568153702853,,,,,,,,,,
16,0.000131,14787,-8214.96771667426,11359.017921815292,,,-969.2027713817132,,,,,,,,,,
17,0.000139,65535,3732.803849461524,14557.911186640207,,,1580.080737774967,,,,,,,,,,
18,0.000147,65535,10156.336871257874,19746.553505915785,,,-636.1855874791415,,,,,,,,,,
19,0.000156,1056,-24196.67836814193,24266.259318163564,,,-744.2453816947221,,,,,,,,,,
20,0.000164,65535,17029.51190747267,28628.432092873954,,,1212.708713280073,,,,,,,,,,
21,0.000172,65535,13649.004184856549,33494.73107841986,,,-495.8297356260461,,,,,,,,,,
22,0.00018,1040,-37729.946913510175,37869.4138387434,,,-536.3305208083635,,,,,,,,,,
23,0.000188,65535,23882.371401849214,41680.14711175945,,,887.332569981343,,,,,,,,,,
24,0.000197,65535,19184.521785807785,44721.18393384634,,,-374.96157954944624,,,,,,,,,,
25,0.000205,1072,-46162.37012093713,46246.7450276418,,,-367.9113486747972,,,,,,,,,,
26,0.000213,65535,25120.877542492308,47211.29100193405,,,632.7934940732187,,,,,,,,,,
27,0.000221,65535,23956.11174109377,48418.19123395204,,,-280.0224617162388,,,,,,,,,,
28,0.000229,1040,-49202.340190042414,49213.03808636476,,,-257.4627510243496,,,,,,,,,,
29,0.000238,65535,23611.904736547964,49547.09978216241,,,463.1399085577876,,,,,,,,,,
30,0.000246,65535,25895.04767910037,49425.076915090496,,,-202.6875417030772,,,,,,,,,,
31,0.000254,1072,-48318.354775635526,48342.37975130285,,,-210.629802189634,,,,,,,,,,
32,0.000262,65535,22296.397689369576,47044.21374793584,,,354.9516601577251,,,,,,,,,,
33,0.00027,65535,24190.894242979703,46196.43545621854,,,-121.12739815813426,,,,,,,,,,
34,0.000279,1072,-45218.6063707817,45224.21687948215,,,-193.66461644583848,,,,,,,,,,
35,0.000287,65535,22827.82278494861,44102.041220188825,,,239.53222587037587,,,,,,,,,,
36,0.000295,63903,18877.78807493566,42840.43815429756,,,-29.296463177419643,,,,,,,,,,
37,0.000303,1072,-40665.7848742076,40953.74706359812,,,-111.99229834731194,,,,,,,,,,
