,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,12226,-718.983610014928,2176.365760329293,974.0,1196.0,-92.94461507205742,146.94540175,5,10,-80.0,120.0,144.22205101855957,-33.690067525979785,short,13.0,50.0
1,8e-06,54445,8176.346873141255,9688.238354297093,,,167.11032326643422,,,,,,,,,,
2,1.6e-05,65535,6139.0171726700655,18747.006440594276,,,-69.30053542580664,,,,,,,,,,
3,2.5e-05,1104,-26212.399160721397,26302.46772032732,,,-9.119319491784852,,,,,,,,,,
4,3.3e-05,65535,18380.496193571977,33151.96373052241,,,10.498312098220222,,,,,,,,,,
5,4.1e-05,65535,18211.560275259573,39099.902758681674,,,-29.729194745770627,,,,,,,,,,
6,4.9e-05,1056,-42779.61769731369,42782.453434224546,,,96.83205352169992,,,,,,,,,,
7,5.7e-05,65535,22499.635793247282,45058.051574617304,,,-100.27327103122204,,,,,,,,,,
8,6.6e-05,65535,23736.964957672866,46383.5581501945,,,-33.34378278332288,,,,,,,,,,
9,7.4e-05,1088,-45915.98767047513,45925.016511013484,,,186.94194806375575,,,,,,,,,,
10,8.2e-05,65295,21879.19265546468,44026.0506322418,,,-168.78115945713557,,,,,,,,,,
11,9e-05,65535,19648.212795259442,41041.745671549405,,,-44.20957633169204,,,,,,,,,,
12,9.8e-05,1040,-36593.17355024078,36677.64787034809,,,248.34583492061915,,,,,,,,,,
13,0.000107,52220,19764.69304721512,31740.536123821174,,,-219.07247001111668,,,,,,,,,,
14,0.000115,65535,6730.9178459247305,26983.771125438274,,,-44.44463342180809,,,,,,,,,,
15,0.000123,1072,-20202.34450311226,22618.696006798073,,,293.4178149181004,,,,,,,,,,
16,0.000131,65535,19148.704661296695,19942.573630123206,,,-261.71545288045235,,,,,,,,,,
17,0.000139,1056,-10768.420167606306,19712.99841351679,,,-50.27681610295749,,,,,,,,,,
18,0.000148,50204,-3593.778793133147,21622.174974976282,,,332.74847815410146,,,,,,,,,,
19,0.000156,65535,21207.691741410923,25173.451911001684,,,-269.3882486187199,,,,,,,,,,
