Timestamps,Voltages
0.000000,63583
0.000008,61118
0.000016,65535
0.000025,1040
0.000033,65535
0.000041,64879
0.000049,1088
0.000057,65535
0.000066,65535
0.000074,1072
0.000082,65535
0.000090,65535
0.000098,1040
0.000107,65535
0.000115,65535
0.000123,992
0.000131,65535
0.000139,1040
0.000147,65535
0.000156,65535
0.000164,1024
0.000172,65535
0.000180,65535
0.000188,1024
0.000197,65535
0.000205,65535
0.000213,1024
0.000221,65535
0.000229,65535
0.000238,1008
0.000246,65535
0.000254,65535
0.000262,1008
0.000270,65535
0.000279,65535
0.000287,1040
0.000295,65535
0.000303,62655
0.000311,1040
0.000320,65535
0.000328,38617
0.000336,1024
0.000344,65535
0.000352,15779
0.000361,6529
0.000369,65535
0.000377,1040
0.000385,30103
0.000393,65535
0.000402,1040
0.000410,62095
0.000418,65535
0.000426,1056
0.000434,65535
0.000442,43450
0.000451,1024
0.000459,65535
0.000467,1040
0.000475,65535
0.000483,65535
0.000492,1072
0.000500,65535
0.000508,65535
0.000516,1056
0.000524,65535
0.000533,43418
0.000541,1056
0.000549,65535
0.000557,16804
0.000565,1024
0.000574,65535
0.000582,1088
0.000590,1472
0.000598,65535
0.000606,1040
0.000615,2944
0.000623,65535
0.000631,1056
0.000639,3072
0.000647,65535
0.000656,1040
0.000664,2208
0.000672,51676
0.000680,1040
0.000688,1952
0.000696,1008
0.000705,928
0.000713,3584
0.000721,1024
0.000729,1024
0.000737,11186
0.000746,1040
0.000754,1040
0.000762,26086
0.000770,1088
0.000778,1056
0.000787,40681
0.000795,7185
0.000803,1136
0.000811,50796
0.000819,21925
0.000828,1280
0.000836,54221
0.000844,33464
0.000852,1440
0.000860,52652
0.000869,41386
0.000877,1568
0.000885,48443
0.000893,47291
0.000901,1680
0.000910,43226
0.000918,51788
0.000926,1776
0.000934,37785
0.000942,55229
0.000951,2128
0.000959,32231
0.000967,57021
0.000975,7377
0.000983,28038
0.000991,56877
0.001000,12371
0.001008,24806
0.001016,56013
0.001024,16868
0.001032,21829
0.001041,53837
0.001049,21525
0.001057,20004
0.001065,50988
0.001073,25654
0.001082,19620
0.001090,47691
0.001098,28118
0.001106,20068
0.001114,45643
0.001123,30071
0.001131,20148
0.001139,42762
0.001147,32551
0.001155,21029
0.001164,39913
0.001172,34280
0.001180,21989
0.001188,37209
0.001196,35576
0.001205,23637
0.001213,34952
0.001221,36024
0.001229,25190
0.001237,33032
0.001245,36216
0.001254,26934
0.001262,31207
0.001270,36376
0.001278,28550
0.001286,29927
0.001295,36056
0.001303,29703
0.001311,29447
0.001319,35656
0.001327,30391
0.001336,28951
0.001344,35288
0.001352,31495
0.001360,28374
0.001368,34872
0.001377,32263
0.001385,28262
0.001393,34600
0.001401,32487
0.001409,28246
0.001418,34264
