,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,1072,222.56141697544814,13809.707842552465,545.0,722.0,436.7595915447453,84.53235,short,12,6,-7.125016348901798,-10.0,80.0
1,8e-06,65535,20780.271441513254,25736.585762893923,,,667.7938623232882,,,,,,,
2,1.6e-05,1056,-29516.47239267002,30513.55475775156,,,-1093.3100434708938,,,,,,,
3,2.5e-05,65535,17275.427798744462,33389.583369392225,,,371.23913745253566,,,,,,,
4,3.3e-05,22085,11023.194368625022,36028.455188635395,,,732.2341836221568,,,,,,,
5,4.1e-05,6369,-33605.96970836175,35592.24755003218,,,-1048.2029252284296,,,,,,,
6,4.9e-05,65535,28603.5924159931,35068.21069252665,,,276.4830204479677,,,,,,,
7,5.7e-05,26070,1969.5008543272018,35335.4529897158,,,727.65470503538,,,,,,,
8,6.6e-05,1408,-30534.65602905781,35028.24847293443,,,-927.6112812690408,,,,,,,
9,7.4e-05,65535,31233.627433745845,34561.87414909406,,,198.71915031675053,,,,,,,
10,8.2e-05,34680,-6190.399930227647,33020.35761774113,,,640.8902916142202,,,,,,,
11,9e-05,1040,-19521.571724298137,29535.539450680484,,,-770.6190397748763,,,,,,,
12,9.8e-05,65535,25846.4143643376,25856.2637237138,,,171.43003516237997,,,,,,,
13,0.000107,43242,-14137.398129365523,22587.621187783814,,,492.4639475545906,,,,,,,
14,0.000115,48875,-2686.25566437425,20318.8532972523,,,-618.4126763754556,,,,,,,
15,0.000123,65535,15994.774281539656,20450.93954961756,,,193.1304676686248,,,,,,,
16,0.000131,1024,-22104.308998202952,22231.306267379066,,,323.83807026940656,,,,,,,
17,0.000139,65535,15535.584394900447,25266.136540874428,,,-489.18577982648173,,,,,,,
18,0.000147,23269,5936.491026589455,28990.97866548672,,,230.9876059813983,,,,,,,
19,0.000156,5665,-29103.088747454087,32142.849933086884,,,171.08714928532063,,,,,,,
20,0.000164,65535,30307.26233677067,35050.01984887217,,,-371.67094144919605,,,,,,,
21,0.000172,25846,-1534.032059118358,37856.32041579126,,,245.31928311355153,,,,,,,
22,0.00018,3104,-33263.37732816064,40163.77418945867,,,46.93840822807681,,,,,,,
23,0.000188,65535,38507.48938991903,42103.06735725664,,,-240.79061589018627,,,,,,,
24,0.000197,28406,-6052.060699453502,43197.98250654682,,,214.39683377258694,,,,,,,
25,0.000205,1296,-32923.30332651204,42940.7940656804,,,-56.499848029961626,,,,,,,
26,0.000213,65535,39845.61444907902,41955.5022337811,,,-81.23621541563087,,,,,,,
27,0.000221,30455,-9186.626350249177,40605.53285168956,,,142.26361571883947,,,,,,,
28,0.000229,1152,-27635.79459096491,38945.99640392341,,,-150.45934407258443,,,,,,,
29,0.000238,65535,36508.74405094522,37367.65037894449,,,99.21952055036122,,,,,,,
30,0.000246,24021,-13088.777576584076,35644.615555113545,,,48.516723601400024,,,,,,,
31,0.000254,10178,-18454.94945241375,33574.16525145169,,,-234.6539624458377,,,,,,,
32,0.000262,65535,31744.325082362964,31780.654040445334,,,274.5915462073195,,,,,,,
33,0.00027,8017,-19177.360732933743,30510.139300360508,,,-46.90480892882575,,,,,,,
34,0.000279,26630,-7424.495741533771,29979.432633940345,,,-298.08151968132006,,,,,,,
