,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,20196,432.7893749832052,18975.73982786075,869.0,1047.0,299.4556172051786,128.7709465,15,11,20.0,130.0,131.52946437965906,8.74616226255521,tall,13.0,33.0
1,8e-06,1040,-35585.13612879827,37112.4153798881,,,-148.80942007158512,,,,,,,,,,
2,1.6e-05,51052,25180.043391809017,42336.18183831313,,,-111.6472061687237,,,,,,,,,,
3,2.5e-05,65535,17644.061378826504,39552.36887438249,,,186.93295810457346,,,,,,,,,,
4,3.3e-05,1024,-38311.03073105825,38320.20015428457,,,-77.48533856835897,,,,,,,,,,
5,4.1e-05,53004,10738.362092672149,37637.942482975544,,,-19.224022230992226,,,,,,,,,,
6,4.9e-05,65535,29937.727689834468,36964.77053190302,,,29.918369287586817,,,,,,,,,,
7,5.7e-05,1008,-32944.658888352205,38018.223046976804,,,-54.10693337537409,,,,,,,,,,
8,6.6e-05,42378,-4094.0159532714833,38464.48010800336,,,125.30878713455634,,,,,,,,,,
9,7.4e-05,65535,34285.57153035872,35929.20014399582,,,-111.90690154392993,,,,,,,,,,
10,8.2e-05,1296,-22015.935046352468,33350.82303917461,,,-66.46988777235062,,,,,,,,,,
11,9e-05,28967,-14466.494118858525,32092.7227274293,,,250.29308209613313,,,,,,,,,,
12,9.8e-05,65535,30193.49616625289,30284.31821462762,,,-203.51252899655933,,,,,,,,,,
13,0.000107,16884,-10368.702914620866,27891.49808883219,,,-70.320575748254,,,,,,,,,,
14,0.000115,15043,-16594.26099707085,25158.316146807567,,,299.0451639176309,,,,,,,,,,
15,0.000123,65535,20127.058122887604,20898.172251806438,,,-249.80134913004477,,,,,,,,,,
16,0.000131,41770,-3404.8976968550405,16318.20391343806,,,-21.128361353190225,,,,,,,,,,
17,0.000139,1024,-9518.194457073565,12743.121405764548,,,259.91975065259123,,,,,,,,,,
18,0.000147,65535,8661.891098558179,8896.804604079563,,,-281.360054032806,,,,,,,,,,
19,0.000156,65535,-4491.835997576746,5903.174511230564,,,94.22888648512844,,,,,,,,,,
20,0.000164,65535,4131.417274191812,7226.490129364921,,,164.08975661673503,,,,,,,,,,
21,0.000172,1056,224.0986826275859,11079.52947477067,,,-323.7366985770291,,,,,,,,,,
22,0.00018,16964,-12903.692532204044,16185.365335219212,,,249.95971986452668,,,,,,,,,,
23,0.000188,65535,19305.097551728562,20827.25418800931,,,55.80312484975638,,,,,,,,,,
24,0.000197,36776,-3460.2156643227445,25203.145520226808,,,-376.9108463252476,,,,,,,,,,
25,0.000205,960,-23923.058416504424,30001.163151896722,,,402.53792756273134,,,,,,,,,,
26,0.000213,65535,31189.603474948675,34087.806114048435,,,-37.422582091403996,,,,,,,,,,
27,0.000221,40297,-4314.360890509072,37114.15067247627,,,-421.78151366984076,,,,,,,,,,
28,0.000229,1024,-31362.076083893382,39457.88402820417,,,519.1738031759616,,,,,,,,,,
29,0.000238,65535,37488.94273419983,40515.26042801073,,,-108.11712105267773,,,,,,,,,,
30,0.000246,34456,-6359.388574858603,40724.92828925291,,,-443.6775990665077,,,,,,,,,,
31,0.000254,960,-30849.18914922342,40877.286978747245,,,584.1724056323422,,,,,,,,,,
32,0.000262,65535,38756.93669975388,40329.81971805348,,,-145.31187343003901,,,,,,,,,,
33,0.00027,20212,-12762.319991968994,39237.54270683108,,,-444.0029335604255,,,,,,,,,,
34,0.000279,6785,-21779.6329917868,38212.89159502335,,,574.0171771620128,,,,,,,,,,
35,0.000287,65535,36904.33201015606,36933.896562233705,,,-111.87676908620936,,,,,,,,,,
36,0.000295,1248,-23549.07964258501,36181.61124560461,,,-420.15349381751264,,,,,,,,,,
37,0.000303,27174,-7060.577586953625,36519.65524209072,,,423.65852690694135,,,,,,,,,,
38,0.000311,65535,33293.651492019344,37355.47121316686,,,46.252844165676386,,,,,,,,,,
39,0.00032,1104,-35350.0015580154,38942.17055162606,,,-324.0537950200386,,,,,,,,,,
40,0.000328,48411,8728.817357162305,40837.966112742164,,,21.20429833519271,,,,,,,,,,
41,0.000336,65535,27816.16479563055,42194.66927138877,,,353.178745692356,,,,,,,,,,
42,0.000344,1072,-43138.82715381496,43334.66954700372,,,-35.34834818120864,,,,,,,,,,
43,0.000352,65535,21454.586329975544,43976.563905673924,,,-747.2095294683637,,,,,,,,,,
44,0.000361,65535,19436.626178025228,43819.81751914689,,,746.9039690916237,,,,,,,,,,
45,0.000369,1040,-42842.99020525626,43304.82496465114,,,614.90046423205,,,,,,,,,,
46,0.000377,65535,28723.93229047935,41998.10698844983,,,-1916.936699460067,,,,,,,,,,
47,0.000385,65535,7675.765026164171,39685.64487709022,,,1060.0589198255543,,,,,,,,,,
48,0.000393,1024,-33383.54234370971,36963.13338029555,,,1763.8905275366135,,,,,,,,,,
49,0.000402,65535,29970.062951480806,33756.75392596099,,,-3376.6676256356773,,,,,,,,,,
50,0.00041,40553,-6081.125152016634,30473.42497530083,,,1068.4547765876614,,,,,,,,,,
51,0.000418,960,-17121.817239862376,27873.724709650407,,,3416.718319923197,,,,,,,,,,
52,0.000426,65535,25700.665133915798,25774.231884573706,,,-4864.963584090692,,,,,,,,,,
53,0.000434,1104,-18468.26970276119,24567.643718459123,,,595.2293419514604,,,,,,,,,,
54,0.000442,48411,1394.316585912076,24388.047334598166,,,5387.67136723958,,,,,,,,,,
55,0.000451,65535,16718.619600468413,24630.057187763832,,,-6049.998796970889,,,,,,,,,,
56,0.000459,1104,-25477.68311764611,25477.989696147546,,,-384.2757758507483,,,,,,,,,,
57,0.000467,65535,17538.391300272673,26542.274294604245,,,7329.872548770843,,,,,,,,,,
58,0.000475,38489,3951.274021600748,27533.586428965067,,,-6659.166198711194,,,,,,,,,,
59,0.000483,1024,-24499.521039803858,28793.12976660621,,,-1701.8499663683588,,,,,,,,,,
60,0.000492,65535,28327.866399180126,29930.87921587523,,,8851.330812746071,,,,,,,,,,
