Timestamps,Voltages
0.000000,65535
0.000008,65535
0.000016,65535
0.000025,1024
0.000033,65535
0.000041,65535
0.000049,1024
0.000057,65535
0.000066,65535
0.000074,1024
0.000082,65535
0.000090,65535
0.000098,1040
0.000107,65535
0.000115,65535
0.000123,1088
0.000131,65535
0.000139,1024
0.000147,65535
0.000156,65535
0.000164,1056
0.000172,65535
0.000180,65535
0.000188,1040
0.000197,65535
0.000205,65535
0.000213,1056
0.000221,65535
0.000229,65535
0.000238,1072
0.000246,65535
0.000254,65535
0.000262,1088
0.000270,65535
0.000279,65535
0.000287,1056
0.000295,65535
0.000303,65535
0.000311,1024
0.000320,65535
0.000328,59230
0.000336,1008
0.000344,65535
0.000352,35288
0.000361,960
0.000369,65535
0.000377,9826
0.000385,13123
0.000393,65535
0.000402,1072
0.000410,47771
0.000418,65535
0.000426,1072
0.000434,65535
0.000442,48219
0.000451,944
0.000459,65535
0.000467,1040
0.000475,56205
0.000483,65535
0.000492,1040
0.000500,65535
0.000508,65535
0.000516,1040
0.000524,65535
0.000533,60846
0.000541,1024
0.000549,65535
0.000557,34552
0.000565,1024
0.000574,65535
0.000582,16804
0.000590,1024
0.000598,65535
0.000606,1344
0.000615,1024
0.000623,65535
0.000631,1056
0.000639,1024
0.000647,65535
0.000656,1040
0.000664,1088
0.000672,46075
0.000680,1024
0.000688,1232
0.000696,1040
0.000705,1040
0.000713,1728
0.000721,1040
0.000729,1024
0.000737,5633
0.000746,1088
0.000754,1040
0.000762,18180
0.000770,10738
0.000778,1072
0.000787,32968
0.000795,28134
0.000803,1152
0.000811,42186
0.000819,41306
0.000828,1216
0.000836,44362
0.000844,50492
0.000852,1312
0.000860,41482
0.000869,56093
0.000877,1392
0.000885,36136
0.000893,57534
0.000901,1536
0.000910,30775
0.000918,59614
0.000926,2416
0.000934,25926
0.000942,59422
0.000951,11394
0.000959,21445
0.000967,58606
0.000975,17908
0.000983,17940
0.000991,56157
0.001000,23445
0.001008,15747
0.001016,53261
0.001024,27798
0.001032,14755
0.001041,49980
0.001049,31255
0.001057,15059
0.001065,46635
0.001073,33944
0.001082,15923
0.001090,43530
0.001098,35592
0.001106,17172
0.001114,41114
0.001123,36728
0.001131,18676
0.001139,38297
0.001147,37593
0.001155,20805
0.001164,35720
0.001172,37929
0.001180,23125
0.001188,33304
0.001196,38073
0.001205,25014
0.001213,31287
0.001221,38313
0.001229,26918
0.001237,29687
0.001245,37321
0.001254,29415
0.001262,28967
0.001270,35864
0.001278,30807
0.001286,28614
0.001295,35304
0.001303,31639
0.001311,28262
0.001319,34664
0.001327,32952
0.001336,27798
0.001344,33896
0.001352,33704
0.001360,28262
0.001368,32968
0.001377,33880
0.001385,28358
0.001393,33240
0.001401,33816
0.001409,28326
0.001418,32936
0.001426,34408
0.001434,27990
0.001442,32375
0.001450,34840
0.001459,28262
0.001467,31767
0.001475,34776
0.001483,29031
0.001491,31287
0.001500,34760
0.001508,29815
0.001516,30679
0.001524,34424
0.001532,30295
0.001540,30775
0.001549,33720
0.001557,31063
0.001565,30647
0.001573,33560
0.001581,31351
0.001590,30439
0.001598,32984
0.001606,31735
0.001614,30839
0.001622,32663
0.001631,31751
0.001639,31159
0.001647,32567
0.001655,31431
0.001663,31479
0.001672,32247
0.001680,31767
0.001688,31463
0.001696,31767
0.001704,32279
0.001713,31335
0.001721,32023
0.001729,32055
0.001737,31591
0.001745,31175
0.001754,32599
0.001762,32151
0.001770,30807
0.001778,32247
0.001786,32343
0.001794,30983
0.001803,31927
0.001811,32407
0.001819,30871
0.001827,32279
0.001835,32263
0.001844,31207
0.001852,32151
0.001860,32087
0.001868,31191
0.001876,31991
0.001885,32199
0.001893,31303
0.001901,32023
0.001909,32071
0.001917,31335
0.001926,31783
0.001934,32391
0.001942,31367
0.001950,31687
0.001958,32183
0.001967,31575
0.001975,31495
0.001983,32551
0.001991,31767
0.001999,31399
0.002008,31959
0.002016,32135
0.002024,31383
0.002032,32087
0.002040,32023
0.002048,31351
0.002057,32151
0.002065,32135
0.002073,31175
0.002081,32023
0.002089,32535
0.002098,31079
0.002106,31783
0.002114,32615
0.002122,31303
0.002130,31447
0.002139,32936
0.002147,31175
0.002155,31511
0.002163,32327
0.002171,32071
0.002180,31431
0.002188,31639
0.002196,32375
0.002204,31543
0.002212,31655
0.002221,32343
