,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,26822,357.85668120386845,21737.345674876135,1203.0,1380.0,7.807715549275124,177.7997095,"short 20cm, sensor 30 cm",12,17,-3.01278750418334,-10.0,190.0
1,8e-06,65535,35613.59116583332,40957.26115307906,,,-205.02371792010032,,,,,,,
2,1.6e-05,1088,-41112.713721106265,46507.61046563224,,,145.64591880842184,,,,,,,
3,2.5e-05,65535,10781.14577369106,46398.974685845824,,,62.47709771133693,,,,,,,
4,3.3e-05,65535,29303.575704592655,46683.55915815394,,,-156.2913419832662,,,,,,,
5,4.1e-05,1072,-42707.15336770479,42998.6080098554,,,49.87321819773204,,,,,,,
6,4.9e-05,65535,16897.221193189704,39738.239314771316,,,93.08002973724855,,,,,,,
7,5.7e-05,65535,22741.60190818481,39401.63805646396,,,-103.65403873511943,,,,,,,
8,6.6e-05,1072,-37939.275389314425,38100.73170697583,,,8.020868176149909,,,,,,,
9,7.4e-05,65535,17279.422487716114,35562.70537136548,,,62.445716240066425,,,,,,,
10,8.2e-05,65535,14179.815981709924,32105.09215339324,,,-63.9768593226111,,,,,,,
11,9e-05,1040,-25823.793269171874,26069.444347937802,,,47.26003600352632,,,,,,,
12,9.8e-05,65535,13995.041421362022,19937.51911261581,,,-23.67187213683536,,,,,,,
13,0.000106,65535,2054.8287570702264,15327.082859344242,,,-50.271941887018784,,,,,,,
14,0.000115,21157,-8942.542936349875,11436.602381344144,,,143.40355216225458,,,,,,,
15,0.000123,1088,10897.911932405697,11092.456218662635,,,-124.84074325452397,,,,,,,
16,0.000131,1024,-12958.96011489432,14144.222085378524,,,-55.778731215917766,,,,,,,
17,0.000139,65535,7652.990632253429,18700.347417663663,,,236.18752065575916,,,,,,,
18,0.000147,65535,10874.406126132812,23968.78767837653,,,-197.6374802300585,,,,,,,
19,0.000156,1072,-27835.716384614454,28006.884091565207,,,-55.94123720255867,,,,,,,
20,0.000164,65535,19320.875809111014,31677.508881215148,,,269.75492800308314,,,,,,,
21,0.000172,65535,14207.533489165846,35757.20182914705,,,-221.9345915258385,,,,,,,
22,0.00018,1072,-39119.60663417448,39284.72014506252,,,-28.735061827190368,,,,,,,
23,0.000188,62063,24283.84163173328,42244.19959930229,,,226.05955758073415,,,,,,,
24,0.000197,65535,19088.42514043052,44467.8910984982,,,-203.32289175094581,,,,,,,
25,0.000205,1104,-45149.1096410034,45223.23341256294,,,26.42957736645885,,,,,,,
26,0.000213,61198,23980.91496745846,45538.224379296764,,,127.75274246334894,,,,,,,
27,0.000221,65535,23346.592028106672,46282.03779027784,,,-159.4165466270133,,,,,,,
28,0.000229,1104,-46765.64012588316,46798.49992804263,,,89.92612769801721,,,,,,,
29,0.000238,65535,21528.755305340626,47046.67330458668,,,17.030237197179193,,,,,,,
