,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,65535,-567.5114080617006,6613.083374080728,378.0,556.0,-130.09529074633528,60.017968499999995,"short 20cm, sensor 30 cm",11,4,-18.43494882292201,-20.0,60.0
1,8e-06,1024,-7458.650195742763,13404.817446651039,,,28.73541812259613,,,,,,,
2,1.6e-05,65535,19739.65423383285,20277.429273052272,,,60.11383872673034,,,,,,,
3,2.5e-05,1056,-23006.266073158673,27530.29436625511,,,-98.28364052956947,,,,,,,
4,3.3e-05,65535,2834.0099351168346,33497.44811778773,,,106.4066654491676,,,,,,,
5,4.1e-05,65535,28505.020339641203,37087.27649757073,,,-66.78034939582511,,,,,,,
6,4.9e-05,1088,-37396.925835351445,39285.85315978896,,,-56.11429047986072,,,,,,,
7,5.7e-05,65535,8806.253611503149,40679.19348158361,,,193.83236606754784,,,,,,,
8,6.6e-05,65535,30335.38704308042,41265.07150770459,,,-185.6808357779231,,,,,,,
9,7.4e-05,1040,-39253.133260209324,40872.63664381231,,,-18.99494430131966,,,,,,,
10,8.2e-05,65535,10527.148686487044,38785.17125105058,,,240.10425758305692,,,,,,,
11,9e-05,65535,23015.972991668063,34694.10722486148,,,-244.3542207974679,,,,,,,
12,9.8e-05,1024,-29006.802494109415,29306.495994229987,,,23.297000901669467,,,,,,,
13,0.000107,61070,10284.552447869231,23338.662615007386,,,196.08908926360823,,,,,,,
14,0.000115,65535,7526.795217891233,17440.125760516676,,,-223.33892235361407,,,,,,,
15,0.000123,27638,-11671.757741058604,12678.438213370142,,,94.02441290569482,,,,,,,
16,0.000131,1088,10891.55937586507,10904.709030061322,,,45.68853479009103,,,,,,,
17,0.000139,1024,-11922.322414135162,13747.48101667996,,,-139.1490531690722,,,,,,,
18,0.000147,65535,5744.290658239125,19069.09947113656,,,203.43465776982978,,,,,,,
19,0.000156,65535,13739.484790436676,24587.864701879134,,,-180.9206438440477,,,,,,,
20,0.000164,1072,-29652.956668673443,29652.95998541477,,,-26.435600022532224,,,,,,,
21,0.000172,60782,17755.500500520047,34109.741165345426,,,331.61103199096385,,,,,,,
22,0.00018,65535,18103.801598568836,37995.36431890534,,,-420.17875617478836,,,,,,,
23,0.000188,1056,-41334.06733673063,41346.09974588931,,,84.72011484781481,,,,,,,
24,0.000197,55917,22657.649433786744,43863.47565615259,,,434.35395678146284,,,,,,,
25,0.000205,65535,22167.6282225897,45340.1018108209,,,-605.2230217238683,,,,,,,
26,0.000213,1056,-45989.86871800699,45989.880399672846,,,179.8813235807497,,,,,,,
27,0.000221,55261,22289.96346692332,46122.17213610496,,,468.96398959199706,,,,,,,
28,0.000229,65535,24629.24567399074,46033.869134445624,,,-693.5873244273788,,,,,,,
29,0.000238,1072,-45832.965256360556,45910.7742471667,,,253.2477238499693,,,,,,,
30,0.000246,62111,20004.639360209592,45620.85383920436,,,421.6912340417673,,,,,,,
31,0.000254,65535,25423.39524624826,45055.82888610229,,,-674.6787832130152,,,,,,,
32,0.000262,1072,-44263.543050234206,44408.74469831963,,,290.61872327374556,,,,,,,
33,0.00027,65535,18555.34538677564,43896.055852708356,,,315.2702734401506,,,,,,,
34,0.000279,65535,25149.638688875813,43659.47197464315,,,-553.8915994901672,,,,,,,
35,0.000287,1072,-43572.59486336106,43732.70235781479,,,260.2275419390408,,,,,,,
36,0.000295,65535,19113.609036491704,43886.08188799422,,,188.12430648849644,,,,,,,
37,0.000303,65535,23957.096826363286,43898.69283728003,,,-328.69861807601313,,,,,,,
38,0.000311,1120,-43771.08846952296,43792.47361040224,,,124.44816611775438,,,,,,,
39,0.00032,65535,21499.46522927172,43610.66671839148,,,58.73275598678582,,,,,,,
40,0.000328,65535,20941.87447389364,43374.203967631765,,,22.333944570849862,,,,,,,
41,0.000336,1104,-42996.963670392615,43065.74195975901,,,-132.61962283308995,,,,,,,
42,0.000344,65535,24948.14298610443,42479.73709676946,,,-99.94457573829435,,,,,,,
43,0.000352,62463,14586.897658755872,41458.681893302666,,,529.4682235863897,,,,,,,
44,0.000361,1120,-38970.14075436962,40075.57793357067,,,-480.46126448627723,,,,,,,
45,0.000369,65535,28673.42060102681,38459.92502030803,,,-360.1626851950269,,,,,,,
46,0.000377,44474,3971.529096337615,36826.0749544762,,,1209.1288991595663,,,,,,,
47,0.000385,1056,-30511.07427958006,35417.622238310825,,,-835.7053445921805,,,,,,,
48,0.000393,65535,31911.99337361252,34320.13158845835,,,-815.0207232546782,,,,,,,
49,0.000401,25110,-10050.890640376956,33635.053004000736,,,2041.4519034461164,,,,,,,
50,0.00041,6017,-18289.605370725843,33477.39398404169,,,-1076.2517902294348,,,,,,,
51,0.000418,65535,33629.66564968466,33829.74289800505,,,-1540.4870615760613,,,,,,,
52,0.000426,4048,-24513.03335111796,34681.04619339046,,,2955.4599543704594,,,,,,,
53,0.000434,26886,-4500.516821826158,35915.792020517896,,,-1071.8077280565099,,,,,,,
54,0.000442,65535,32333.19069981308,37260.25114262006,,,-2553.526378236815,,,,,,,
55,0.000451,1088,-35187.20451921045,38455.98382857008,,,3828.0432601174653,,,,,,,
56,0.000459,50636,8242.229701167402,39201.3888480635,,,-727.5996651431668,,,,,,,
57,0.000467,65535,26375.463305651516,39254.74738275889,,,-3778.9879958923157,,,,,,,
58,0.000475,1072,-38339.3937277965,38600.10085882774,,,4506.663774036468,,,,,,,
59,0.000483,65535,18089.89313006368,37297.77640279832,,,-32.614423966815224,,,,,,,
60,0.000492,65535,14820.817613369052,35473.68458097214,,,-5045.995685449113,,,,,,,
61,0.0005,1072,-32526.46913485196,33350.02643505565,,,4859.35838308386,,,,,,,
62,0.000508,65535,24487.091262586728,31133.804420631266,,,910.8864652023381,,,,,,,
63,0.000516,47323,-1527.651035213447,29159.87491331805,,,-6130.824865709561,,,,,,,
64,0.000524,1024,-19402.960037106164,27911.168126649143,,,4833.290818525043,,,,,,,
65,0.000533,65535,27752.31654165494,27752.582895548647,,,1904.8048570552912,,,,,,,
66,0.000541,1072,-19684.963199837868,28857.98472976088,,,-6836.482346031847,,,,,,,
67,0.000549,57918,-2957.1214577040073,31071.782813394857,,,4484.2114544971555,,,,,,,
68,0.000557,65535,28143.055649822785,33960.38209124854,,,2724.692438968611,,,,,,,
69,0.000565,1072,-35227.69388820174,37088.57894816937,,,-7066.951156779426,,,,,,,
70,0.000574,65535,12431.30426877496,40017.01789648095,,,3950.7280429250154,,,,,,,
71,0.000582,65535,25279.372224869683,42397.29964306709,,,3206.842846746061,,,,,,,
72,0.00059,1056,-44065.994379943564,44093.914735358594,,,-6850.858682963826,,,,,,,
73,0.000598,65535,23895.202772431378,45058.328385232264,,,3387.5486986460987,,,,,,,
74,0.000606,65535,18467.73176630594,45311.021697258024,,,3300.8406577731353,,,,,,,
75,0.000614,1056,-44241.252687523185,44929.071447728544,,,-6305.382496503586,,,,,,,
76,0.000623,65535,30815.01401999853,43937.00003904871,,,2903.4481140786106,,,,,,,
77,0.000631,49660,7617.637848447265,42418.180348987444,,,3061.5393451410787,,,,,,,
78,0.000639,1024,-36641.24033914448,40590.74967394284,,,-5573.919458138316,,,,,,,
79,0.000647,65535,34192.944408244366,38706.10761372487,,,2539.889895405514,,,,,,,
80,0.000655,22757,-6073.173808154919,37069.27997964475,,,2600.3758039145905,,,,,,,
81,0.000664,7617,-24290.50286603098,35957.58554088537,,,-4779.23666585477,,,,,,,
82,0.000672,65535,35390.674558830324,35476.24007386105,,,2286.8934311402923,,,,,,,
83,0.00068,1280,-20235.960322219737,35636.78547378678,,,2036.4581376946317,,,,,,,
84,0.000688,21909,-10800.136893608125,36343.48191319624,,,-4005.6445362260897,,,,,,,
85,0.000696,65535,35151.59257959889,37402.20187114541,,,2107.4979373096585,,,,,,,
86,0.000705,1056,-32155.00146532631,38672.63443375802,,,1469.1233807679826,,,,,,,
87,0.000713,34056,1070.2154614818478,40015.548549177525,,,-3296.9790169864523,,,,,,,
88,0.000721,65535,33366.12866112309,41264.83670627498,,,1953.0313188035611,,,,,,,
89,0.000729,1040,-39744.93895375902,42290.14805313673,,,966.5457394365314,,,,,,,
90,0.000737,44842,10097.25506563464,42940.521371120274,,,-2659.2743673593523,,,,,,,
91,0.000746,65535,29453.645404791198,43108.00026824868,,,1774.4573720965632,,,,,,,
92,0.000754,1040,-42171.55979082941,42821.192189552545,,,561.129161435488,,,,,,,
93,0.000762,53981,16467.539432478043,42146.918362464945,,,-2072.538129495302,,,,,,,
94,0.00077,65535,22965.349790258148,41160.66988996387,,,1537.5862117267125,,,,,,,
95,0.000778,1040,-39949.47847833119,39951.13749685578,,,254.55295766915108,,,,,,,
96,0.000787,60798,21163.38176742233,38547.69864599864,,,-1514.8059192206952,,,,,,,
97,0.000795,64575,14071.241226317103,37002.39141717863,,,1235.0641423060322,,,,,,,
98,0.000803,1040,-34619.72441834743,35461.4313431864,,,35.26121405935728,,,,,,,
99,0.000811,64335,25242.606950392965,34076.50658756181,,,-985.0791549998897,,,,,,,
100,0.000819,41594,3741.4217698234747,33005.18030621799,,,884.5477355704292,,,,,,,
101,0.000828,1040,-28182.493902553837,32374.362344947993,,,-103.22805587674449,,,,,,,
