,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,36344,309.8837029660011,21293.128597995932,827.0,1005.0,-23.57667806292122,122.43102025000002,"short 20cm, sensor 30 cm",11,11,-8.74616226255521,-20.0,130.0
1,8e-06,65535,35047.55339255587,40129.06185490046,,,-88.27912111789902,,,,,,,
2,1.6e-05,1088,-39886.15061520122,45483.641070709986,,,140.4232257684919,,,,,,,
3,2.5e-05,65535,9541.322488549748,45122.19892945197,,,-26.30777718320164,,,,,,,
4,3.3e-05,65535,29266.27310473173,45153.18295587884,,,-160.03973175652933,,,,,,,
5,4.1e-05,1152,-40888.81224964882,41357.20540524899,,,206.11469488837335,,,,,,,
6,4.9e-05,65535,14733.605709667405,37960.2906684787,,,-28.344368858213052,,,,,,,
7,5.7e-05,65535,22964.894876240014,37481.41927094657,,,-211.35959733476614,,,,,,,
8,6.6e-05,1152,-35687.39527325217,36039.8410137838,,,260.3175204640866,,,,,,,
9,7.4e-05,65311,14740.494769479626,33280.22983884129,,,-41.49551163510136,,,,,,,
10,8.2e-05,65535,14359.601860734922,29682.530486414453,,,-243.95657966019644,,,,,,,
11,9e-05,1104,-23568.616660227613,23662.081160557962,,,299.4028362009042,,,,,,,
12,9.8e-05,56685,11833.14253597232,17613.721550457933,,,-43.99696374195969,,,,,,,
13,0.000106,65535,2044.7609358189952,13206.803361204582,,,-268.372639831467,,,,,,,
14,0.000115,31927,-7375.556035449608,9709.973727352617,,,296.35232918963175,,,,,,,
15,0.000123,1104,9789.099517733006,10182.459706920285,,,-0.5535675584383452,,,,,,,
16,0.000131,1024,-12989.37225094406,13863.827547186493,,,-280.32420430865704,,,,,,,
17,0.000139,65535,7832.503458225327,18608.822307403083,,,215.5274659703388,,,,,,,
18,0.000147,65535,11071.013751202827,23746.588718549425,,,102.65871408862326,,,,,,,
19,0.000156,1056,-27463.494073191352,27549.944947395397,,,-257.81552809738594,,,,,,,
20,0.000164,59342,17793.265985119524,30937.68350278757,,,45.06956903645262,,,,,,,
21,0.000172,65535,15397.474059236301,34734.933636550806,,,240.5964697902757,,,,,,,
22,0.00018,1072,-37958.71890626318,37982.9279991769,,,-181.10832610391924,,,,,,,
23,0.000188,54845,21343.948555129085,40627.84298433933,,,-184.50317195993298,,,,,,,
24,0.000197,65535,20601.182253752864,42581.83730989654,,,364.31547942230753,,,,,,,
25,0.000205,1056,-43163.58466331249,43164.42239734732,,,-52.57586759036295,,,,,,,
26,0.000213,53933,20424.68966068724,43368.13019705689,,,-415.73833271566656,,,,,,,
27,0.000221,65535,24575.698722807378,44070.18993765998,,,432.8189536557542,,,,,,,
28,0.000229,1040,-44380.54006919634,44593.00863683817,,,106.46387773468318,,,,,,,
29,0.000238,60846,18260.289029119725,44863.75997585445,,,-603.3720017882628,,,,,,,
30,0.000246,65535,26503.593640274485,44976.8313773841,,,433.28991550030895,,,,,,,
31,0.000254,1056,-44159.18415454365,44448.77660159063,,,281.85733519629986,,,,,,,
32,0.000262,65535,17369.737881607452,43991.817694789395,,,-745.7010567657436,,,,,,,
33,0.00027,65535,26635.662061156545,44278.85823304791,,,373.4881634386761,,,,,,,
34,0.000279,1072,-44334.33590089791,44650.97504018366,,,492.4824902274447,,,,,,,
35,0.000287,65535,18648.505611911267,44966.00511131489,,,-880.3727960255029,,,,,,,
36,0.000295,65535,25229.606985259183,45233.928017961174,,,254.26038070122902,,,,,,,
37,0.000303,1056,-44871.983604253284,44914.98554385,,,787.0301651279419,,,,,,,
38,0.000311,65535,21656.744218114367,44499.086525217535,,,-1041.2940815781951,,,,,,,
39,0.000319,65535,21760.20970189199,44438.980309218336,,,49.35693202822235,,,,,,,
40,0.000328,1056,-44103.29075281453,44149.346978131834,,,1200.2038427207206,,,,,,,
41,0.000336,65535,25447.275871976937,43594.81813781817,,,-1204.900588512166,,,,,,,
42,0.000344,63903,15089.430136115541,42724.592786126945,,,-281.18290793987495,,,,,,,
43,0.000352,1040,-39973.947514472304,41075.16156833492,,,1690.0310562104487,,,,,,,
44,0.00036,65535,29177.437978889542,39228.48886246219,,,-1269.288402746596,,,,,,,
45,0.000369,46059,4474.071424871436,37622.5317481553,,,-743.5863075792088,,,,,,,
46,0.000377,1024,-31432.96530601665,36041.647915213,,,2102.56481095106,,,,,,,
47,0.000385,65535,32169.031168670208,34917.02609990392,,,-1091.6478817794218,,,,,,,
48,0.000393,26486,-9313.91900242152,34211.63799615322,,,-1261.0904518884684,,,,,,,
49,0.000401,3488,-19162.670124268134,33634.864355478065,,,2201.757755678015,,,,,,,
50,0.00041,65535,33587.29361856227,33709.86568997336,,,-567.0140783896056,,,,,,,
51,0.000418,4769,-23563.34785750009,34284.85944208506,,,-1666.1295499260902,,,,,,,
52,0.000426,24598,-5317.040973401555,35187.814714856904,,,1759.8793624165057,,,,,,,
53,0.000434,65535,32180.75512169629,36616.30220962899,,,302.9814963746241,,,,,,,
54,0.000442,1040,-34311.36593248522,37895.49640197306,,,-1750.8422036687225,,,,,,,
55,0.000451,49035,7508.577248831472,38650.920394008426,,,657.7925848857246,,,,,,,
56,0.000459,65535,26477.194624222262,38907.47681286635,,,1396.3260218754826,,,,,,,
57,0.000467,1056,-37937.78560395623,38263.57769730865,,,-1347.0398513768887,,,,,,,
58,0.000475,65535,17442.21567513465,36986.631653957236,,,-1063.011295701096,,,,,,,
59,0.000483,65535,15535.234187944974,35465.09725817969,,,2512.4611892034936,,,,,,,
60,0.000491,1056,-32892.678274932245,33488.54493818802,,,-385.824673546849,,,,,,,
61,0.0005,65535,23919.309077951548,31396.977177961842,,,-3214.024989850858,,,,,,,
62,0.000508,50012,-86.01382450167064,29509.39916743842,,,3432.6398629670625,,,,,,,
63,0.000516,1024,-20560.860529091726,27914.260754990028,,,1086.855512370939,,,,,,,
64,0.000524,65535,27345.76588998809,27403.59426307406,,,-5509.7509848090285,,,,,,,
65,0.000532,1072,-17829.082746714805,28152.731556778373,,,3967.846450523437,,,,,,,
66,0.000541,51404,-4647.360024087248,29979.14637869918,,,2920.828268220908,,,,,,,
67,0.000549,65535,28186.659397590916,32886.38623179333,,,-7619.84781743463,,,,,,,
68,0.000557,1056,-33709.40485201135,36122.049356254596,,,3997.1758035768426,,,,,,,
69,0.000565,65535,10617.520322269818,39211.71744826684,,,4872.909713258169,,,,,,,
70,0.000573,65535,26297.709165807253,41991.071092276274,,,-9221.76245981075,,,,,,,
71,0.000582,1056,-43869.242344994105,43997.70274233757,,,3512.017894159468,,,,,,,
72,0.00059,65535,22334.87331550039,45358.03252668471,,,6625.727175452284,,,,,,,
73,0.000598,65535,21070.78238427092,46286.85603010538,,,-10072.667976126844,,,,,,,
74,0.000606,1056,-46234.85458598667,46515.21737431671,,,2652.700071374998,,,,,,,
75,0.000614,65535,29756.43443612176,46131.95454221047,,,7847.177586396631,,,,,,,
76,0.000623,55869,12203.348775998018,45207.38131640737,,,-10093.841198030508,,,,,,,
77,0.000631,1024,-41264.96560768969,43607.31584217047,,,1692.3471897567488,,,,,,,
78,0.000639,65535,33807.07069219541,41798.24454475574,,,8298.910817131222,,,,,,,
79,0.000647,32295,392.28166938148524,40138.26249571023,,,-9416.23278127568,,,,,,,
80,0.000655,1024,-31439.535515207637,38642.635055247614,,,939.4883821233794,,,,,,,
81,0.000663,65535,35916.75342794337,37651.837888451955,,,7943.037467466543,,,,,,,
82,0.000672,12387,-12588.364916586062,37130.8119189119,,,-8332.937890448018,,,,,,,
83,0.00068,6721,-19960.162438644522,36874.34359698204,,,596.6805019750265,,,,,,,
