,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,65535,393.9866877442361,19750.06474620433,443.0,620.0,-94.24001005529713,70.02096325,"short 20cm, sensor 30 cm",15,5,15.945395900922854,20.0,70.0
1,8e-06,65535,32005.00077044052,37179.69032559743,,,-43.64806007163227,,,,,,,
2,1.6e-05,1088,-38195.64221219457,42510.1160523759,,,104.82109229102416,,,,,,,
3,2.5e-05,65535,11747.66134083832,43115.542466870196,,,-52.194730524045674,,,,,,,
4,3.3e-05,65535,26060.639437621212,44038.54291112658,,,-27.881408353110718,,,,,,,
5,4.1e-05,1088,-41150.905442597024,41237.16324603511,,,70.50517334208587,,,,,,,
6,4.9e-05,65535,18328.199422075726,38771.89005364386,,,-76.9645489753997,,,,,,,
7,5.7e-05,65535,20743.27086631101,38789.69527520368,,,39.679849352113855,,,,,,,
8,6.6e-05,1120,-37837.75380537467,37874.52363600489,,,65.56798462168126,,,,,,,
9,7.4e-05,65535,18538.320278990424,35799.85223117714,,,-175.34792672133335,,,,,,,
10,8.2e-05,65535,13718.691640285459,32661.71405367992,,,131.28791844073072,,,,,,,
11,9e-05,1056,-26685.703913870933,26985.318442327552,,,112.86389476716239,,,,,,,
12,9.8e-05,65535,14612.099005119217,21040.021826393735,,,-325.8250615056567,,,,,,,
13,0.000107,65535,2775.884393560388,16308.550968608153,,,201.69023332850475,,,,,,,
14,0.000115,15875,-10004.744985073907,12064.951997954997,,,218.42497661117105,,,,,,,
15,0.000123,1088,10766.805547482365,10805.945400853032,,,-475.7886204410672,,,,,,,
16,0.000131,1088,-11811.123469752381,13179.194163368193,,,203.58980020217692,,,,,,,
17,0.000139,65535,7053.6826627608525,17568.912183597895,,,355.0479809216964,,,,,,,
18,0.000147,65535,10241.628707537795,22918.650728710796,,,-551.6713760427714,,,,,,,
19,0.000156,1024,-27036.349892042665,27250.880756753686,,,116.44785136943491,,,,,,,
20,0.000164,65535,19495.803884234247,31257.136735179698,,,457.8069201277894,,,,,,,
21,0.000172,65535,13497.59339554574,35591.19444025638,,,-492.9690509090866,,,,,,,
22,0.00018,1040,-39138.13940726147,39387.04919164135,,,-27.82172236021094,,,,,,,
23,0.000188,65535,25148.471148445642,42616.73932008111,,,449.4235837947038,,,,,,,
24,0.000197,65535,18663.214839344208,45084.51741859712,,,-295.6267884535466,,,,,,,
25,0.000205,1072,-46002.41484652955,46127.18816962982,,,-149.63153894745855,,,,,,,
26,0.000213,65535,25199.987083843997,46678.50862446677,,,288.9351974551552,,,,,,,
27,0.000221,65535,23311.21046996618,47522.5617799516,,,-29.4780078077002,,,,,,,
28,0.000229,1040,-48076.406273357105,48087.11942967048,,,-165.88283412397146,,,,,,,
29,0.000238,65535,22744.2636010291,48338.19849320787,,,9.67616666716268,,,,,,,
30,0.000246,65535,25879.263012107585,48284.82771583093,,,193.79072161475048,,,,,,,
31,0.000254,1056,-47405.0192392464,47474.12412759247,,,-47.62733691902306,,,,,,,
32,0.000262,65535,20760.89243806701,46599.34170016445,,,-287.4192734315263,,,,,,,
33,0.00027,65535,25874.714826323856,46281.48607975494,,,286.98798684348554,,,,,,,
34,0.000279,1104,-45844.519197195004,45955.193491326034,,,151.77115109452538,,,,,,,
35,0.000287,65535,20841.861908286784,45519.810060902564,,,-486.9697213173233,,,,,,,
36,0.000295,65535,23210.57730258508,44963.84855599804,,,242.73784140902,,,,,,,
37,0.000303,1056,-43813.83315328461,43816.605729322306,,,321.1368403101311,,,,,,,
38,0.000311,65535,23062.297054333845,42579.43374917721,,,-524.1878589703686,,,,,,,
39,0.00032,64479,17579.686463274542,41689.4181770966,,,139.6964543879108,,,,,,,
40,0.000328,1072,-40286.407028762944,40674.468568652,,,352.33365416209415,,,,,,,
41,0.000336,65535,26580.270527276192,39591.0464016066,,,-419.398054135042,,,,,,,
42,0.000344,49884,8512.503425667446,38396.00406856215,,,98.34457997220404,,,,,,,
43,0.000352,1024,-33808.859091462844,36704.74805894294,,,197.03175433604932,,,,,,,
44,0.00036,65535,30292.679536290918,35123.121130083135,,,-263.8007588269797,,,,,,,
45,0.000369,32759,-3903.9453517846177,34015.16195422531,,,218.23968278517947,,,,,,,
46,0.000377,1088,-23757.260352069432,33271.349084421425,,,-113.57247908750458,,,,,,,
47,0.000385,65535,33115.85671636477,33338.16598254557,,,-171.22752061213671,,,,,,,
48,0.000393,13539,-18214.827589410892,33973.2204750226,,,535.0195118033213,,,,,,,
49,0.000401,17300,-11021.887170303822,34799.80193425056,,,-490.76071960623904,,,,,,,
50,0.00041,65535,33889.67942784992,36064.39396072069,,,-228.48587319863165,,,,,,,
51,0.000418,1008,-31391.157223395945,37403.88508540766,,,1015.5192451037879,,,,,,,
52,0.000426,38169,2270.822926592949,38719.599079502565,,,-830.0952225880616,,,,,,,
53,0.000434,65535,31244.17131351918,40182.166607421335,,,-469.9123045524598,,,,,,,
54,0.000442,1040,-39619.3166909995,41202.31743841755,,,1580.9938368812138,,,,,,,
55,0.000451,62031,13783.439261669111,41534.97368113422,,,-1045.3863059880239,,,,,,,
56,0.000459,65535,23846.95035399625,41198.44798367101,,,-878.1450801448547,,,,,,,
57,0.000467,1040,-39879.10495309752,39879.338478292855,,,2134.8793112634753,,,,,,,
58,0.000475,65535,22038.71584473472,37939.128262337355,,,-1084.4677180555161,,,,,,,
59,0.000483,65535,11176.596274328755,35799.992946649625,,,-1395.2441805762273,,,,,,,
60,0.000492,1056,-31503.499914871296,33397.13444239288,,,2582.3877107720887,,,,,,,
61,0.0005,65535,26795.719534519325,31195.77821958605,,,-936.1890498089306,,,,,,,
62,0.000508,36200,-5556.0768554374345,29531.14821887764,,,-1932.7567236056482,,,,,,,
63,0.000516,1952,-16725.084296329467,28521.76403565998,,,2847.798791737754,,,,,,,
64,0.000524,65535,28508.784368899265,28775.370379722237,,,-637.468770898184,,,,,,,
65,0.000533,1056,-23105.875156140195,30162.989740560293,,,-2386.2095531300647,,,,,,,
66,0.000541,65535,278.2504607879458,32375.52901079339,,,2896.510884418806,,,,,,,
67,0.000549,65535,27402.45003926026,35296.90633185913,,,-272.3495231211387,,,,,,,
68,0.000557,1072,-37075.67720208046,38210.09310376353,,,-2663.2582771121065,,,,,,,
69,0.000565,65535,15334.039969798761,40730.47027328842,,,2752.1550124072514,,,,,,,
70,0.000573,65535,23039.23612055104,42704.80094053226,,,51.597085242113735,,,,,,,
71,0.000582,1088,-43725.90963109321,43748.9708039585,,,-2718.343921836146,,,,,,,
72,0.00059,65535,25994.111960289192,44057.677888552374,,,2489.4686991335034,,,,,,,
73,0.000598,64575,14801.941569858103,43877.1822913995,,,247.40380161779504,,,,,,,
74,0.000606,1056,-41649.30429366154,43058.08055654751,,,-2570.946221539085,,,,,,,
75,0.000614,65535,32011.37557579313,41807.352109831714,,,2197.4442326177045,,,,,,,
76,0.000623,38889,2846.339168029023,40248.153312250666,,,288.3256987274098,,,,,,,
77,0.000631,1024,-32254.732608526174,38353.450052012224,,,-2289.687297234987,,,,,,,
78,0.000639,65535,34549.591343340384,36653.73247889455,,,1932.7283268323195,,,,,,,
79,0.000647,11970,-11335.157842001128,35465.34210331997,,,213.56011039345142,,,,,,,
80,0.000655,15235,-18854.73107376798,34861.79394341197,,,-1949.0390184807072,,,,,,,
81,0.000664,65535,34935.25224957404,35133.852945863044,,,1696.243099383358,,,,,,,
82,0.000672,1088,-25211.863858236262,36019.4356876628,,,93.11297353582361,,,,,,,
83,0.00068,29543,-5054.9914439309505,37198.457161957616,,,-1589.2514052288516,,,,,,,
84,0.000688,65535,33814.93336244238,38651.75395132977,,,1451.3271843160978,,,,,,,
85,0.000696,1136,-36143.81042381085,40048.27202706374,,,-22.279680971484833,,,,,,,
86,0.000705,41738,6601.568069935094,41327.55455178028,,,-1209.6463059288044,,,,,,,
87,0.000713,65535,31051.03616433215,42587.997828030384,,,1168.3787752696378,,,,,,,
88,0.000721,1088,-42336.97935590788,43502.106935887445,,,-127.85657215811416,,,,,,,
89,0.000729,52492,15181.051097352412,43959.10848011957,,,-797.3057049231275,,,,,,,
90,0.000737,65535,26157.162604009303,43989.62708321691,,,859.7388744138325,,,,,,,
91,0.000746,1104,-43358.191060534315,43434.581482512476,,,-251.48470236668243,,,,,,,
92,0.000754,61487,21109.063278382724,42528.87356142977,,,-363.9620620972977,,,,,,,
93,0.000762,65535,18882.98009206363,41536.403764428826,,,579.6369118571098,,,,,,,
94,0.00077,1088,-40098.09841205184,40354.29353660894,,,-416.9428949323925,,,,,,,
95,0.000778,65535,25472.72382052557,39104.586990622935,,,39.214891561256294,,,,,,,
96,0.000786,58302,9631.327447718213,37872.16164915952,,,393.0743758797129,,,,,,,
97,0.000795,1120,-34313.77361442396,36569.0654706527,,,-614.3501017023165,,,,,,,
98,0.000803,65535,29273.531678071613,35504.70497001275,,,339.1010159576956,,,,,,,
99,0.000811,34280,-474.9339897106522,34870.56582799146,,,336.70685059636276,,,,,,,
100,0.000819,1104,-27966.541229666695,34585.907424846446,,,-797.3035996168011,,,,,,,
101,0.000827,65535,32946.67627728035,34767.466114062954,,,478.57340684143713,,,,,,,
102,0.000836,1408,-9904.951055353575,35253.08111486228,,,394.77208651524467,,,,,,,
103,0.000844,1104,-22609.39470398206,35781.56245748647,,,-906.4267879772655,,,,,,,
104,0.000852,59406,36300.611191778065,36457.96349265152,,,452.5688779819682,,,,,,,
105,0.00086,1056,-17232.56775366252,37216.76906422448,,,501.9946429122539,,,,,,,
106,0.000868,1120,-19060.488412577884,37967.16626149391,,,-904.4158382513656,,,,,,,
107,0.000877,53405,38784.065588089805,38801.489750425404,,,321.5153224324897,,,,,,,
108,0.000885,1088,-21539.061721586073,39490.89891909305,,,572.4311293301292,,,,,,,
109,0.000893,1152,-17423.64532574763,39827.98994653699,,,-802.8051056719075,,,,,,,
110,0.000901,54189,39803.77069223933,39932.854120796954,,,191.30096315033325,,,,,,,
111,0.000909,1104,-22525.43276071899,39786.8902889196,,,541.9342659369368,,,,,,,
112,0.000918,1488,-17291.210771050926,39412.79995972528,,,-663.4403099199633,,,,,,,
113,0.000926,58686,38899.45868953298,38962.578755621835,,,164.26765258512359,,,,,,,
114,0.000934,1168,-20428.46806948529,38265.00159521743,,,402.20398987042125,,,,,,,
115,0.000942,2656,-17944.33138643074,37166.940482262784,,,-567.7803173742856,,,,,,,
116,0.00095,61006,35823.96946967251,35824.47194273553,,,284.9001263069876,,,,,,,
117,0.000959,2288,-15921.893510269398,34281.163242559385,,,202.81187611388393,,,,,,,
118,0.000967,6833,-18534.18943116253,32584.842175420934,,,-567.435052389102,,,,,,,
119,0.000975,59822,30654.70371131652,30892.929368196495,,,515.2362580622429,,,,,,,
120,0.000983,17636,-10030.267365642956,29078.540382721552,,,15.8220604637913,,,,,,,
121,0.000991,10578,-18318.262518534764,27008.05590682858,,,-649.0551381604259,,,,,,,
122,0.001,54813,23913.759710478244,24872.932188726685,,,759.9721317403513,,,,,,,
123,0.001008,28711,-3949.0516736721966,22786.927614208158,,,-111.99280171236616,,,,,,,
124,0.001016,14259,-16925.222359154413,20772.861537237455,,,-742.0485886882852,,,,,,,
125,0.001024,46443,16536.269130279732,18942.164073257758,,,924.1466627961267,,,,,,,
126,0.001032,33768,1264.6905778484768,17207.395343475404,,,-182.30903113257776,,,,,,,
127,0.00104,18276,-14490.017145669677,15439.866647062903,,,-764.7603937845876,,,,,,,
128,0.001049,39545,9601.613584885694,13836.99379078521,,,961.4625273689252,,,,,,,
129,0.001057,36792,4991.988152805696,12563.940242247869,,,-229.42694799677122,,,,,,,
130,0.001065,20741,-11537.148577889662,11539.665804080876,,,-674.0288193938587,,,,,,,
131,0.001073,35464,3953.4923853390546,10718.306502319065,,,884.4942822531912,,,,,,,
132,0.001081,38233,7155.575140489717,10048.362703790945,,,-285.48768964460703,,,,,,,
133,0.00109,22821,-8676.315417101854,9423.13112947721,,,-485.47585460028955,,,,,,,
134,0.001098,32103,-58.2799051523344,8953.670329720982,,,742.776828089858,,,,,,,
135,0.001106,39481,8078.714973638525,8761.931024379783,,,-356.5599086202426,,,,,,,
