Timestamps,Voltages
0.000000,1072
0.000008,1088
0.000016,65535
0.000025,65535
0.000033,1056
0.000041,65535
0.000049,65535
0.000057,1056
0.000066,65535
0.000074,65535
0.000082,1072
0.000090,65535
0.000098,65535
0.000107,20565
0.000115,1072
0.000123,1024
0.000131,65535
0.000139,65535
0.000147,1088
0.000156,65535
0.000164,65535
0.000172,1088
0.000180,63407
0.000188,65535
0.000197,1056
0.000205,62479
0.000213,65535
0.000221,1088
0.000229,65535
0.000238,65535
0.000246,1088
0.000254,65535
0.000262,65535
0.000270,1088
0.000279,65535
0.000287,65535
0.000295,1088
0.000303,65535
0.000311,65535
0.000320,1104
0.000328,65535
0.000336,54461
0.000344,1024
0.000352,65535
0.000360,36953
0.000369,1024
0.000377,65535
0.000385,17300
0.000393,12819
0.000401,65535
0.000410,1072
0.000418,33880
0.000426,65535
0.000434,1072
0.000442,58510
0.000451,65535
0.000459,1072
0.000467,65535
0.000475,65535
0.000483,1072
0.000492,65535
0.000500,39529
0.000508,1040
0.000516,65535
0.000524,1056
0.000533,62847
0.000541,65535
0.000549,1056
0.000557,65535
0.000565,65535
0.000573,1056
0.000582,65535
0.000590,65535
0.000598,1040
0.000606,65535
0.000614,44442
0.000623,992
0.000631,65535
0.000639,21013
0.000647,4129
0.000655,65535
0.000664,1920
0.000672,17748
0.000680,65535
0.000688,1040
0.000696,29383
0.000705,65535
0.000713,1040
0.000721,39769
0.000729,65535
0.000737,1056
0.000746,48683
0.000754,65535
0.000762,1072
0.000770,55117
0.000778,65535
0.000786,1056
0.000795,61422
0.000803,42746
0.000811,1072
0.000819,58590
0.000827,4113
0.000836,1040
0.000844,50876
0.000852,1056
0.000860,1056
0.000868,48363
0.000877,1072
0.000885,1120
0.000893,51468
0.000901,1104
0.000909,1360
0.000918,56141
0.000926,1216
0.000934,2080
0.000942,58414
0.000950,13043
0.000959,4769
0.000967,56269
0.000975,26566
0.000983,8354
0.000991,50956
0.001000,34008
0.001008,14083
0.001016,43226
0.001024,37113
0.001032,17700
0.001040,37433
0.001049,39545
0.001057,19748
0.001065,34072
0.001073,39897
0.001081,22837
0.001090,31271
0.001098,39497
0.001106,25558
0.001114,29127
0.001122,39465
0.001131,27510
0.001139,27398
0.001147,38937
0.001155,29543
0.001163,26310
0.001172,37625
0.001180,31479
0.001188,26022
0.001196,36104
0.001204,33000
0.001213,26662
0.001221,34424
0.001229,33992
0.001237,26550
0.001245,33928
0.001253,34360
0.001262,26934
0.001270,33368
0.001278,34680
0.001286,26886
0.001294,32840
0.001303,35144
0.001311,27206
0.001319,32135
0.001327,35304
0.001335,28006
0.001344,31095
0.001352,35256
0.001360,28903
0.001368,30631
0.001376,35320
0.001385,29239
0.001393,30375
0.001401,34936
0.001409,29623
0.001417,30215
0.001426,34456
0.001434,30535
0.001442,30327
0.001450,33752
0.001458,30679
0.001466,30487
0.001475,33784
0.001483,30599
0.001491,30135
0.001499,33736
0.001507,31575
0.001516,29687
0.001524,32888
0.001532,32231
0.001540,30167
0.001548,32359
0.001557,31815
0.001565,30407
0.001573,32952
0.001581,31751
0.001589,29991
0.001598,32808
0.001606,32471
0.001614,29783
0.001622,32551
0.001630,32199
0.001639,30503
0.001647,31879
0.001655,32263
0.001663,30903
0.001671,31831
0.001679,31911
0.001688,31207
0.001696,31735
0.001704,32151
0.001712,30951
0.001720,31783
0.001729,32279
0.001737,30679
0.001745,31975
0.001753,31975
0.001761,31031
0.001770,31831
0.001778,32135
0.001786,31159
0.001794,31367
0.001802,32487
0.001811,31127
0.001819,31255
0.001827,32343
0.001835,31543
0.001843,31159
0.001852,32103
0.001860,31703
0.001868,31175
0.001876,31975
0.001884,31975
0.001893,31127
0.001901,32183
0.001909,31559
0.001917,31127
0.001925,32343
0.001933,31479
0.001942,31527
0.001950,31911
0.001958,31191
0.001966,31991
0.001974,31847
0.001983,31415
0.001991,31687
0.001999,32199
0.002007,31191
0.002015,31191
0.002024,33000
0.002032,31143
0.002040,30583
0.002048,33016
0.002056,31591
0.002065,30439
0.002073,32840
0.002081,31975
0.002089,30807
0.002097,31991
0.002106,31895
0.002114,31303
0.002122,32247
0.002130,31479
0.002138,31607
0.002146,31943
0.002155,31431
0.002163,31543
0.002171,32199
0.002179,31591
0.002187,31223
0.002196,31719
0.002204,32423
0.002212,30999
0.002220,31399
0.002228,32295
0.002237,31271
0.002245,32135
0.002253,31223
0.002261,31543
0.002269,32391
0.002278,31415
0.002286,31479
0.002294,32167
0.002302,31335
0.002310,31591
0.002319,32487
0.002327,31191
0.002335,31079
0.002343,32792
0.002351,31431
0.002359,31047
0.002368,32279
0.002376,31815
0.002384,31127
0.002392,31959
0.002400,31703
0.002409,31847
0.002417,31447
0.002425,31799
0.002433,31751
0.002441,31639
0.002450,32007
0.002458,31287
0.002466,31655
0.002474,32359
0.002482,31383
0.002491,31191
0.002499,32727
0.002507,31415
0.002515,31079
0.002523,32439
0.002532,31591
0.002540,31255
0.002548,32135
0.002556,31959
0.002564,30919
0.002572,31895
0.002581,32487
0.002589,31127
0.002597,31415
0.002605,32359
0.002613,31623
0.002622,31255
0.002630,32055
0.002638,31959
0.002646,31623
0.002654,31591
0.002663,31799
0.002671,31863
0.002679,31815
0.002687,31719
0.002695,31527
0.002704,31895
0.002712,31815
0.002720,31591
0.002728,31815
0.002736,31687
0.002745,31687
0.002753,31895
0.002761,31431
0.002769,31927
0.002777,31975
0.002786,31271
0.002794,31799
0.002802,32295
0.002810,31175
0.002818,31767
0.002826,32087
0.002835,31639
0.002843,31799
0.002851,31911
0.002859,31783
0.002867,31335
0.002876,32055
0.002884,31959
0.002892,31463
0.002900,31959
0.002908,31767
0.002917,31623
0.002925,31927
0.002933,31815
0.002941,31655
0.002949,31719
0.002958,31783
0.002966,31735
0.002974,31959
0.002982,31655
0.002990,31671
0.002999,31847
0.003007,31959
0.003015,31255
0.003023,31847
0.003031,32135
0.003039,31351
0.003048,31751
0.003056,32039
0.003064,31959
0.003072,31255
0.003080,31927
0.003089,32359
0.003097,31287
0.003105,31703
0.003113,32087
0.003121,31479
0.003130,32199
0.003138,31767
0.003146,31495
0.003154,32119
0.003162,31431
0.003171,32023
0.003179,32023
0.003187,31543
0.003195,31399
0.003203,32199
0.003212,31799
0.003220,31591
0.003228,31447
0.003236,32439
0.003244,31479
0.003252,31495
0.003261,32279
0.003269,31591
0.003277,32023
0.003285,31783
0.003293,31463
0.003302,31895
0.003310,31783
0.003318,31671
0.003326,31991
0.003334,31463
0.003343,32087
0.003351,31959
0.003359,31399
0.003367,31975
0.003375,32087
0.003384,31479
0.003392,31767
0.003400,32023
0.003408,31831
0.003416,31431
0.003425,31895
0.003433,31959
0.003441,31527
0.003449,31991
0.003457,31975
0.003465,31719
0.003474,31367
0.003482,31895
0.003490,32439
0.003498,31495
0.003506,31447
0.003515,32423
0.003523,31463
0.003531,31703
0.003539,32199
0.003547,31783
0.003556,31847
0.003564,31399
0.003572,31895
0.003580,32311
0.003588,31527
0.003597,31367
0.003605,32439
0.003613,31847
0.003621,31031
0.003629,32535
0.003638,31767
0.003646,31143
0.003654,32599
0.003662,31463
0.003670,31399
0.003679,31895
0.003687,32103
0.003695,31719
0.003703,31735
0.003711,31991
0.003719,31703
0.003728,31703
0.003736,31815
0.003744,32023
0.003752,32007
0.003760,31495
0.003769,31703
0.003777,32151
0.003785,32023
0.003793,31367
0.003801,31943
0.003810,32407
0.003818,31207
0.003826,31799
0.003834,32039
0.003842,31943
0.003851,31543
0.003859,31783
0.003867,32055
0.003875,31927
0.003883,31447
0.003892,32215
0.003900,32071
0.003908,31447
0.003916,31943
0.003924,31943
0.003932,32039
0.003941,31767
0.003949,31335
0.003957,32439
0.003965,31911
0.003973,31127
0.003982,32151
0.003990,32231
0.003998,31479
0.004006,31591
0.004014,32567
0.004023,31655
0.004031,31319
0.004039,32215
0.004047,32071
0.004055,31431
0.004064,31959
0.004072,32055
0.004080,31639
0.004088,32039
0.004096,31623
0.004105,31735
0.004113,32231
0.004121,31479
0.004129,31559
0.004137,32615
0.004145,31511
0.004154,31479
0.004162,32391
0.004170,31943
0.004178,31479
0.004186,31895
0.004195,32167
0.004203,31687
0.004211,31463
0.004219,32135
0.004227,31927
0.004236,31959
0.004244,31655
0.004252,31831
0.004260,31831
0.004268,31879
0.004277,31879
0.004285,31879
0.004293,32039
0.004301,31447
0.004309,31895
0.004318,32343
0.004326,31447
0.004334,31671
0.004342,32167
0.004350,31911
0.004358,31863
0.004367,31559
0.004375,32167
0.004383,31655
0.004391,31879
0.004399,32151
0.004408,31639
0.004416,31959
0.004424,31911
