,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,14083,409.74221315277987,22317.77684587325,656.0,834.0,-82.24625224582046,100.17083475,"short 20cm, sensor 30 cm",17,8,21.80140948635181,40.0,100.0
1,8e-06,65535,36650.242446505035,42098.18293575538,,,-388.7018865392251,,,,,,,
2,1.6e-05,1056,-42074.7421742506,47736.19854651928,,,544.9228134870533,,,,,,,
3,2.5e-05,65535,10688.501833964341,47464.39726737342,,,-190.61393742098858,,,,,,,
4,3.3e-05,65535,30194.501327729326,47615.89640681646,,,-389.7207375252743,,,,,,,
5,4.1e-05,1040,-43357.01895735375,43706.14288435548,,,627.136129657575,,,,,,,
6,4.9e-05,65535,16724.759833689666,40250.003157488616,,,-236.22385635095588,,,,,,,
7,5.7e-05,65535,23354.084967204595,39853.33467059689,,,-418.6577700623079,,,,,,,
8,6.6e-05,1056,-38278.298561219344,38482.88499178032,,,649.5349438912801,,,,,,,
9,7.4e-05,65535,17111.358685223822,35848.29832543442,,,-194.68575260376736,,,,,,,
10,8.2e-05,65535,14526.605954277164,32320.970987778892,,,-455.46232974814137,,,,,,,
11,9e-05,1040,-25963.528066890216,26178.26231854392,,,589.5762966686327,,,,,,,
12,9.8e-05,65535,13867.814724264083,19956.61144356733,,,-82.57663568739476,,,,,,,
13,0.000106,65535,2244.7103537036814,15314.544226648462,,,-471.3332124288577,,,,,,,
14,0.000115,19988,-8999.344520382918,11365.295348356714,,,459.69753433639505,,,,,,,
15,0.000123,1072,10802.045986444598,10976.260798870033,,,53.02866880556179,,,,,,,
16,0.000131,1088,-12838.09818109316,14033.163980530931,,,-448.02712430965977,,,,,,,
17,0.000139,65535,7630.616525681307,18609.447158262137,,,300.3301357157162,,,,,,,
18,0.000147,65535,10810.81017884916,23922.342921854713,,,161.39445673818472,,,,,,,
19,0.000156,1088,-27801.387706731588,27977.45338497877,,,-385.6952472350778,,,,,,,
20,0.000164,65535,19353.563616699605,31678.405638974244,,,156.14937637683911,,,,,,,
21,0.000172,65535,14227.546170779306,35831.29433499037,,,211.9500125780744,,,,,,,
22,0.00018,1088,-39279.488556881704,39443.527853874395,,,-297.4098331946191,,,,,,,
23,0.000188,63295,24417.289532468265,42501.58126377098,,,53.37604629540573,,,,,,,
24,0.000197,65535,19260.121538255084,44832.23660750938,,,202.66788401183044,,,,,,,
25,0.000205,1072,-45595.31614672984,45669.00302153638,,,-197.91933965516174,,,,,,,
26,0.000213,62415,24247.447540195222,46062.45067717633,,,-7.941099078972533,,,,,,,
27,0.000221,65535,23654.252919528673,46897.21734737012,,,151.86564521577867,,,,,,,
28,0.000229,1072,-47448.777452993934,47480.866224152254,,,-96.02733172297867,,,,,,,
29,0.000238,65535,21942.535964689552,47764.78322408016,,,-44.25076263485367,,,,,,,
30,0.000246,65535,25984.53201394628,47773.87017908486,,,82.29816916102335,,,,,,,
31,0.000254,1072,-46874.946422176115,46963.49430524667,,,4.938722059436991,,,,,,,
32,0.000262,65535,20326.795076468643,46102.70739839463,,,-71.20347480750148,,,,,,,
33,0.00027,65535,25791.562206129132,45888.55810471076,,,8.533078670545505,,,,,,,
34,0.000278,1136,-45537.48254639762,45653.90500530351,,,102.30811435335433,,,,,,,
35,0.000287,65535,20800.492397312024,45293.7224870295,,,-91.48167178726023,,,,,,,
36,0.000295,65535,22943.237548449,44809.26808785862,,,-67.98051496299985,,,,,,,
37,0.000303,1072,-43641.105870338695,43648.539447828545,,,191.326250928682,,,,,,,
38,0.000311,65535,23302.863145723524,42386.58157713539,,,-92.57862549758664,,,,,,,
39,0.000319,65087,17091.33203225654,41522.28980443437,,,-158.11316272122826,,,,,,,
40,0.000328,1088,-40055.24176126243,40513.80229064403,,,265.5296781646327,,,,,,,
41,0.000336,65535,26936.034199234666,39449.98934896834,,,-50.738632995606686,,,,,,,
42,0.000344,48187,7793.337727748954,38285.155049927955,,,-280.3388625700755,,,,,,,
43,0.000352,1024,-33364.906201959595,36564.85796209881,,,315.97194903161665,,,,,,,
44,0.00036,65535,30600.218287134838,34977.90244516564,,,63.28543596732198,,,,,,,
45,0.000369,30807,-4777.232661139704,33906.81834516926,,,-451.49913919029075,,,,,,,
46,0.000377,1152,-23068.56993582134,33205.36538418711,,,327.36741705363204,,,,,,,
47,0.000385,65535,33254.00748094591,33381.135696708676,,,276.6437873518049,,,,,,,
48,0.000393,11090,-19090.061734017876,34129.08313352214,,,-674.6480641494276,,,,,,,
49,0.000401,18212,-10177.203145945801,35019.76236138761,,,275.5818169079343,,,,,,,
50,0.00041,65535,33815.88464199724,36347.68803697774,,,604.5967148084455,,,,,,,
51,0.000418,1056,-32120.519418147505,37703.23870750378,,,-930.650754662015,,,,,,,
52,0.000426,39465,3118.7166973021663,39015.32028398785,,,131.1192591785098,,,,,,,
53,0.000434,65535,31023.989085872847,40518.59881509617,,,1042.7726990723563,,,,,,,
54,0.000442,1056,-40147.70524764336,41567.19059078917,,,-1178.7075712911403,,,,,,,
55,0.00045,63855,14484.572019552877,41918.410679300025,,,-134.00292525623237,,,,,,,
56,0.000459,65535,23645.23962641896,41609.376068427606,,,1565.0942249707514,,,,,,,
57,0.000467,1072,-40273.8414351713,40274.8239239377,,,-1361.8100621836572,,,,,,,
58,0.000475,65535,22499.002295396094,38321.02038099591,,,-539.9901044082571,,,,,,,
59,0.000483,65535,11183.670884965475,36202.96552311719,,,2122.196486202943,,,,,,,
60,0.000491,1088,-31901.549006299505,33797.72289313359,,,-1411.9905755715997,,,,,,,
61,0.0005,65535,27015.072642685795,31579.84929736328,,,-1088.2165425980043,,,,,,,
62,0.000508,35448,-5251.209619560766,29860.832175670865,,,2635.37568880512,,,,,,,
