,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,65535,-316.07324421160007,21178.06829697863,781.0,959.0,-234.61736094895718,117.64085374999999,"short 20cm, sensor 30 cm",9,10,-18.43494882292201,-40.0,120.0
1,8e-06,960,-37301.82531029732,40754.82945045769,,,388.9818697985665,,,,,,,
2,1.6e-05,65535,35479.134269929506,46215.31126809618,,,-116.35415907886245,,,,,,,
3,2.5e-05,26486,3903.341475895318,44429.70618334223,,,-275.66990726397773,,,,,,,
4,3.3e-05,1408,-39124.55871170803,43853.92633580058,,,369.3652135358578,,,,,,,
5,4.1e-05,65535,32398.46392712628,41375.17821901764,,,-91.11910314142652,,,,,,,
6,4.9e-05,35000,9067.250805725962,39509.33724302922,,,-260.39014456163426,,,,,,,
7,5.7e-05,1024,-40018.015952323585,41134.99972095149,,,355.6174919935204,,,,,,,
8,6.6e-05,65535,26961.734653805997,41905.42401854291,,,-127.37641048729377,,,,,,,
9,7.4e-05,43818,14233.199552280897,39881.649636004724,,,-219.46786842305448,,,,,,,
10,8.2e-05,1056,-37141.112162128986,37490.36730638412,,,390.3424142944966,,,,,,,
11,9e-05,65535,18655.48535454797,34360.81212330986,,,-214.69853784343206,,,,,,,
12,9.8e-05,52652,16363.605727493077,30797.911030144198,,,-198.79370577684077,,,,,,,
13,0.000106,1056,-28158.364752491878,28269.69686105677,,,482.6994018921325,,,,,,,
14,0.000115,65535,9406.457082153987,24952.83066309441,,,-306.7315699810811,,,,,,,
15,0.000123,65535,12094.969835140138,19446.434221573603,,,-235.35648545252022,,,,,,,
16,0.000131,1104,-13443.312556001443,13542.244425790352,,,604.3728995087645,,,,,,,
17,0.000139,1072,2769.7956958402992,7521.099540308376,,,-345.87709057746315,,,,,,,
18,0.000147,61903,414.93049932568357,1390.203090091907,,,-336.35547143221373,,,,,,,
19,0.000156,65535,3504.987280000171,4663.8469233245505,,,702.7812921186717,,,,,,,
20,0.000164,33368,1436.5324157951454,10341.559695367661,,,-295.71264519880214,,,,,,,
21,0.000172,1056,-15892.541119173986,17089.100939805514,,,-470.8025621690441,,,,,,,
22,0.00018,65535,17987.33022116076,23466.843100551654,,,729.2543767992431,,,,,,,
23,0.000188,64639,5034.125844444519,28658.496740812592,,,-166.75382409924975,,,,,,,
24,0.000197,1104,-31403.8247167722,33252.63157994299,,,-583.5262356995875,,,,,,,
25,0.000205,65535,26903.099802863064,36798.549156447916,,,672.0981934531048,,,,,,,
26,0.000213,60030,10121.40431411914,39531.70667412813,,,-16.989220205147454,,,,,,,
27,0.000221,1072,-40980.02726894742,42246.84996437787,,,-630.7399728216918,,,,,,,
