,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,65535,-323.1961882977046,3471.8005084469846,183.0,361.0,-1620.7928908015865,32.26318025,"short 20cm, sensor 30 cm",13,2,0.0,0.0,40.0
1,8e-06,65535,10287.65767981256,10924.757001508588,,,-806.447691898177,,,,,,,
2,1.6e-05,61631,4027.6954137001244,19366.83241257852,,,2200.5064379698265,,,,,,,
3,2.5e-05,1056,-25905.201734498445,26185.97870974836,,,-1228.3286589440763,,,,,,,
4,3.3e-05,65535,18889.45204098173,32782.29020124073,,,-903.6912330613885,,,,,,,
5,4.1e-05,65119,18429.598673279765,38918.97731652087,,,1912.3183986818099,,,,,,,
6,4.9e-05,1072,-42750.756294511324,42767.76336403406,,,-873.2872313713885,,,,,,,
7,5.7e-05,65535,20042.48200487603,45233.288471467415,,,-955.0211345035036,,,,,,,
8,6.6e-05,65535,27495.81742332029,46830.387975122125,,,1623.172270762018,,,,,,,
9,7.4e-05,1040,-45971.13440349347,46446.81421189298,,,-557.9710462235361,,,,,,,
10,8.2e-05,65535,15623.15183568878,44461.11725743605,,,-976.303174699918,,,,,,,
11,9e-05,65535,26866.905401484444,41371.9508186906,,,1353.6170312192517,,,,,,,
12,9.8e-05,1024,-35868.264660514775,36607.90873316559,,,-295.5970195986094,,,,,,,
13,0.000106,65535,9856.157506461484,30736.905695840105,,,-972.3011640292992,,,,,,,
14,0.000115,65535,15657.094740330138,24465.87481933206,,,1125.0238704179378,,,,,,,
15,0.000123,1056,-17437.844655581965,17516.484490386756,,,-102.17585356068828,,,,,,,
16,0.000131,1072,6977.083544376224,10822.61871589175,,,-952.3625720191147,,,,,,,
17,0.000139,31687,-3016.228814773295,7257.588777054543,,,958.3039378298421,,,,,,,
18,0.000147,65535,2150.833189032431,10415.393603022558,,,22.626992999655705,,,,,,,
19,0.000156,64063,8980.876249119543,16921.768596811988,,,-938.3680252843698,,,,,,,
20,0.000164,1040,-23388.836785299798,23420.170085774957,,,858.4472529070628,,,,,,,
21,0.000172,65535,16926.853730379393,29520.333301507246,,,106.65981304002517,,,,,,,
22,0.00018,65535,14754.035802998584,35174.112780066884,,,-950.3255479426118,,,,,,,
23,0.000188,1040,-39743.80329782111,39874.21741749736,,,799.6716809522233,,,,,,,
24,0.000197,65535,24503.683392376686,43737.32326595614,,,190.08523091741932,,,,,,,
25,0.000205,65535,21104.389739149523,46846.23880500932,,,-981.931231574791,,,,,,,
26,0.000213,1040,-48854.79940792894,48892.13692646189,,,733.7574794845244,,,,,,,
27,0.000221,65535,26200.00239954043,50135.527537342066,,,293.45828512151246,,,,,,,
28,0.000229,65535,24776.679730108717,50808.395832995506,,,-994.8436323672202,,,,,,,
29,0.000238,1056,-50693.61301041897,50694.31999181844,,,619.5121002788629,,,,,,,
30,0.000246,65535,25255.166204604688,50003.200817905665,,,400.34312491620415,,,,,,,
31,0.000254,65535,23950.848391378666,48932.20419632645,,,-939.1020670107454,,,,,,,
32,0.000262,1072,-47297.11219766214,47311.76597372036,,,444.95484659898574,,,,,,,
33,0.00027,65535,24640.49126895006,45407.24974308276,,,468.57818736174187,,,,,,,
34,0.000279,61727,18478.08638956306,43452.124876000555,,,-775.6776235137464,,,,,,,
