,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,type,grid_x,grid_y,angle,real_x,real_y
0,0.0,14995,422.2643375508175,19658.045154915104,963.0,1141.0,35.68394410128367,143.141446,"short 20cm, sensor 30 cm",10,13,-11.309932474020215,-30.0,150.0
1,8e-06,65535,32002.671330068828,37169.06421097741,,,-68.00764775580775,,,,,,,
2,1.6e-05,1024,-38388.102121128286,42758.18942460093,,,52.83141039444775,,,,,,,
3,2.5e-05,65535,11618.025029724911,43737.15130963471,,,-21.22031426032618,,,,,,,
4,3.3e-05,57149,27264.744993689783,45097.7286440431,,,-19.29569102712803,,,,,,,
5,4.1e-05,1088,-42672.67526565096,42857.04601328743,,,45.04421635311479,,,,,,,
6,4.9e-05,65535,17781.262124868368,41024.20078719167,,,-26.79478986880957,,,,,,,
7,5.7e-05,64831,24341.259405489945,41793.7463836204,,,-11.977988170970534,,,,,,,
8,6.6e-05,1088,-41375.60505028256,41662.439835515506,,,14.284691362045146,,,,,,,
9,7.4e-05,65535,17238.158652956296,40140.380106589044,,,17.22494383362195,,,,,,,
10,8.2e-05,65535,20173.097092199696,37410.73803751229,,,-12.516930571911365,,,,,,,
11,9e-05,1056,-32057.378625127458,32084.64703077429,,,-48.02794242591856,,,,,,,
12,9.8e-05,65535,12364.506546111748,26203.028908975226,,,74.35750189544041,,,,,,,
13,0.000106,65535,11326.928528024106,21337.686703181425,,,9.176368922793207,,,,,,,
14,0.000115,1072,-16099.540494699508,16099.580153648501,,,-122.67227461303558,,,,,,,
15,0.000123,1072,7851.550891762665,10985.656425300493,,,106.15710446971177,,,,,,,
16,0.000131,39705,-3125.655790152891,8059.1356697682995,,,57.007330406402104,,,,,,,
17,0.000139,65535,1782.5491206173174,9836.539078047714,,,-180.91813144705694,,,,,,,
18,0.000147,55277,7479.71243951326,15428.749525732266,,,97.89950214854166,,,,,,,
19,0.000156,1072,-20545.31163730907,20703.30114758432,,,113.57547434270668,,,,,,,
20,0.000164,65535,16286.353343922086,25859.279717674133,,,-204.46523562565278,,,,,,,
21,0.000172,65535,11724.230255003795,31434.05313711179,,,58.53988156273533,,,,,,,
22,0.00018,1072,-36234.39768930933,36494.311628234056,,,156.6395752700079,,,,,,,
23,0.000188,65535,24491.118176804142,40939.53267785089,,,-188.7465298825923,,,,,,,
24,0.000197,65535,17823.583588313933,44489.37941552762,,,6.608799644338206,,,,,,,
25,0.000205,1072,-46189.18541841145,46399.9257746164,,,167.35355856188718,,,,,,,
26,0.000213,65535,26939.307393732222,47534.44606475422,,,-135.88415337839234,,,,,,,
27,0.000221,65535,21865.725002497562,48599.670251328906,,,-37.167533829029296,,,,,,,
28,0.000229,1072,-48953.66273634583,48997.13785171235,,,129.20548451338277,,,,,,,
29,0.000238,65535,26456.395909297677,48734.98434228968,,,-54.193500284581326,,,,,,,
30,0.000246,65407,21058.763760554764,47801.548462090555,,,-46.355452040015585,,,,,,,
31,0.000254,1088,-45560.44775265254,45738.247534226095,,,30.78243345200985,,,,,,,
32,0.000262,65535,26009.452800385952,43326.600210454315,,,32.334276166300405,,,,,,,
33,0.00027,51196,14749.254583875554,41216.63019997474,,,11.294965440753272,,,,,,,
34,0.000279,1024,-38157.001495821685,39028.53125565889,,,-121.6102924165025,,,,,,,
35,0.000287,65535,27153.58503432494,37016.733850067336,,,79.91331533492966,,,,,,,
36,0.000295,35544,4044.937917537232,35216.03155873369,,,158.83057403110035,,,,,,,
37,0.000303,1024,-28605.106610739138,33255.74640063884,,,-293.7302416463746,,,,,,,
38,0.000311,65535,29747.270560481436,31875.81595743287,,,41.29715266382272,,,,,,,
39,0.000319,21461,-9158.14433296549,31349.25020513909,,,389.1177942925209,,,,,,,
40,0.000328,9218,-17943.150584100465,31485.25376004847,,,-433.3961546844294,,,,,,,
41,0.000336,65535,32600.49502455861,32672.140276991526,,,-104.34560537727666,,,,,,,
42,0.000344,6529,-22864.480485225766,34385.767832538426,,,661.1994483950141,,,,,,,
43,0.000352,23877,-6723.63612551133,36132.35742220969,,,-500.58241373308624,,,,,,,
44,0.00036,65535,34266.1731200101,38124.22673196866,,,-334.82557768357464,,,,,,,
45,0.000369,1056,-35081.45851900776,39984.51671650617,,,924.6999220799735,,,,,,,
46,0.000377,40970,4393.742774199513,41768.42494961671,,,-493.78089283774915,,,,,,,
47,0.000385,65535,33440.72824413153,43778.24314468101,,,-601.1251507807827,,,,,,,
48,0.000393,1072,-43682.3171714843,45444.040241866365,,,1154.8190637522669,,,,,,,
49,0.000401,59966,14420.27408247702,46538.88531477292,,,-447.11717026576497,,,,,,,
50,0.00041,65535,29023.98216281781,47089.53307142876,,,-866.3527167268072,,,,,,,
51,0.000418,1072,-46585.82447577734,46728.635234207744,,,1367.149535682435,,,,,,,
52,0.000426,65535,22334.227015204015,45766.48696865785,,,-397.30423211232517,,,,,,,
53,0.000434,65535,20261.254352184136,44555.77049690303,,,-1135.1201330916897,,,,,,,
54,0.000442,1072,-42465.10818080052,42800.67534514539,,,1597.6918078192004,,,,,,,
55,0.000451,65535,27525.809553378465,40645.53904729267,,,-347.0466008464585,,,,,,,
56,0.000459,64319,7249.300016959239,38207.897160089386,,,-1447.762952517123,,,,,,,
57,0.000467,1072,-31605.921294620974,35368.3180483108,,,1863.7242135076995,,,,,,,
58,0.000475,65535,29899.5951948802,32782.966431234156,,,-255.70453604160838,,,,,,,
59,0.000483,31735,-8433.693283661934,30887.23819941644,,,-1842.8554911687565,,,,,,,
