,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,-420.6162826524584,1513.8947175766368,956.0,1178.0,553.687888639532,144.69120575,10,12,-30.0,140.0,143.17821063276352,-12.094757077012101,short,13.0,50.0
1,8e-06,65535,6949.291032617305,8675.8688250307,,,-90.88328404300354,,,,,,,,,,
2,1.6e-05,61983,6840.928396256437,17945.234286557938,,,-251.5188487743585,,,,,,,,,,
3,2.5e-05,1024,-25754.832746068092,25782.091427742376,,,163.98934087025452,,,,,,,,,,
4,3.3e-05,65535,17691.8719475116,32793.2620123526,,,54.97104171151987,,,,,,,,,,
5,4.1e-05,65407,18206.392573304212,38815.92958061073,,,-7.715758103622939,,,,,,,,,,
6,4.9e-05,1056,-42522.417406955385,42528.62910161519,,,-225.77046092852717,,,,,,,,,,
7,5.7e-05,65535,22862.962849889318,44882.92103462135,,,217.91854549254938,,,,,,,,,,
8,6.6e-05,65535,23086.673370613324,46379.29439782587,,,166.3578037788784,,,,,,,,,,
9,7.4e-05,1056,-46147.32336068878,46147.36275594238,,,-506.6159015514884,,,,,,,,,,
10,8.2e-05,65535,23121.94862917369,44466.29382997179,,,332.1103117364629,,,,,,,,,,
11,9e-05,65535,18739.842014721828,41620.025984010164,,,242.75395725608357,,,,,,,,,,
12,9.8e-05,1040,-37094.63835723785,37299.000026400914,,,-598.3831111359863,,,,,,,,,,
13,0.000106,65535,21139.437029162385,32350.359496897127,,,343.23010893743975,,,,,,,,,,
14,0.000115,65535,5740.838220550753,27532.560194497106,,,217.55332057631165,,,,,,,,,,
15,0.000123,1024,-20104.083888853835,23072.697194322456,,,-471.3624034802055,,,,,,,,,,
16,0.000131,65535,19820.686938535724,20339.066960094544,,,235.6394681125345,,,,,,,,,,
17,0.000139,1072,-12263.522440399776,20197.614096867273,,,100.92366973946979,,,,,,,,,,
18,0.000147,65535,-1671.011744917825,22450.32540698686,,,-161.60309947817137,,,,,,,,,,
19,0.000156,65535,20759.005294816503,26546.304055991834,,,51.34207097224154,,,,,,,,,,
20,0.000164,1072,-30252.359228253175,31142.851007912443,,,-84.06411354538835,,,,,,,,,,
21,0.000172,65535,12894.761588496096,35747.75958749634,,,225.83151832673104,,,,,,,,,,
22,0.00018,65535,23671.552004373345,40257.42019457796,,,-123.85829674948748,,,,,,,,,,
23,0.000188,1040,-44024.578941616965,44154.415521187,,,-290.1764156307858,,,,,,,,,,
24,0.000197,65535,21349.41664146498,47379.18269204019,,,545.118672373017,,,,,,,,,,
25,0.000205,65535,26901.292592514415,49962.58166915303,,,-209.1590055523925,,,,,,,,,,
26,0.000213,1008,-51619.88406713509,51663.733599283856,,,-444.4027594786439,,,,,,,,,,
27,0.000221,65535,24573.000706469444,52707.27365771506,,,671.5210113915911,,,,,,,,,,
28,0.000229,65535,28387.657930445126,53319.1243084424,,,-179.42848631876944,,,,,,,,,,
29,0.000238,1008,-53282.7891454359,53316.59062708614,,,-474.2555959391423,,,,,,,,,,
30,0.000246,65535,25197.040607620846,52792.68961543232,,,565.0866372954856,,,,,,,,,,
31,0.000254,65535,26446.029313803774,51853.75197837637,,,-79.04006646137107,,,,,,,,,,
32,0.000262,1024,-50363.53239096169,50365.19332614216,,,-350.67472022801144,,,,,,,,,,
33,0.00027,65535,25844.725622799666,48556.78863759631,,,293.74941419174274,,,,,,,,,,
34,0.000278,65535,20185.071644984706,46641.59160070007,,,10.513762918864538,,,,,,,,,,
35,0.000287,1024,-44154.770214519674,44510.329828324764,,,-115.12404205296156,,,,,,,,,,
36,0.000295,65535,27856.556360841798,42322.44104754175,,,-1.8061603586109396,,,,,,,,,,
37,0.000303,63263,9766.844853647573,40200.803397803655,,,23.71576132551838,,,,,,,,,,
38,0.000311,1008,-35404.78287965858,38081.58412435013,,,133.09241106483992,,,,,,,,,,
39,0.000319,65535,30833.280580524854,36248.568418006085,,,-180.35110341891624,,,,,,,,,,
40,0.000328,40233,-3376.064912812964,34849.162291131935,,,-51.82495780005662,,,,,,,,,,
41,0.000336,960,-24549.834448524365,33809.52585660765,,,283.9554402613274,,,,,,,,,,
42,0.000344,65535,32926.839273960475,33268.00753181048,,,-166.84082388643182,,,,,,,,,,
43,0.000352,17908,-16568.539346724196,33067.55414034189,,,-173.60212198249272,,,,,,,,,,
44,0.00036,5665,-12209.359003339432,32970.00793063082,,,269.33927116054264,,,,,,,,,,
45,0.000369,65535,31674.294145910684,32981.49415647736,,,19.691699942646107,,,,,,,,,,
46,0.000377,1040,-26461.9957334579,32871.56172502511,,,-271.185485695761,,,,,,,,,,
47,0.000385,29383,525.303611159347,32521.96966476487,,,91.93897288238267,,,,,,,,,,
48,0.000393,65535,25124.200465297126,31990.685987993114,,,283.37542917920916,,,,,,,,,,
49,0.000401,1008,-30146.07862386539,31101.963792618102,,,-281.44965599573476,,,,,,,,,,
50,0.000409,62175,12163.615629063874,29891.07753130983,,,-179.9613900560195,,,,,,,,,,
51,0.000418,65535,12913.537191556468,28530.416543012765,,,497.50046140171105,,,,,,,,,,
52,0.000426,1024,-26346.749956880347,27062.4881709991,,,-175.14420501438155,,,,,,,,,,
53,0.000434,65535,21085.500957147062,25830.653903549613,,,-443.312797696947,,,,,,,,,,
54,0.000442,39609,-3151.4991298648742,25135.397036448365,,,556.8221536272,,,,,,,,,,
55,0.00045,2112,-16002.124270208296,25071.479037346257,,,32.7426411148481,,,,,,,,,,
56,0.000459,65535,25783.20220294137,25829.901363661484,,,-602.0725785135587,,,,,,,,,,
57,0.000467,1040,-19448.13845536547,27241.777692730193,,,417.31241127556547,,,,,,,,,,
58,0.000475,65535,-1761.159221387756,29041.080776558283,,,292.5920657283914,,,,,,,,,,
59,0.000483,65535,25096.677193109488,31098.728989316933,,,-606.0622359038682,,,,,,,,,,
60,0.000491,1056,-31932.089062672887,33113.89786877918,,,107.30484916075204,,,,,,,,,,
61,0.0005,65535,13304.870752781102,34986.31233579097,,,549.165268080223,,,,,,,,,,
62,0.000508,65535,18668.1067015564,36728.39094459611,,,-470.6271502388262,,,,,,,,,,
63,0.000516,1104,-37986.44765470524,38208.510199705575,,,-298.24532348196647,,,,,,,,,,
64,0.000524,65535,26843.62917633526,39492.837566910835,,,776.342583318051,,,,,,,,,,
65,0.000532,43898,7571.92132161289,40651.48697827217,,,-262.6198022815242,,,,,,,,,,
66,0.000541,1024,-37582.88009366151,41643.72704443827,,,-728.6926197466495,,,,,,,,,,
67,0.000549,65535,37473.44936883204,42617.72499208421,,,993.106934587627,,,,,,,,,,
68,0.000557,17908,-5439.816058671058,43618.75792025078,,,-54.77058049977377,,,,,,,,,,
69,0.000565,960,-32940.10321882454,44558.425289648265,,,-1161.920016015599,,,,,,,,,,
70,0.000573,65535,44299.18725227425,45457.46071472195,,,1244.0017146779232,,,,,,,,,,
71,0.000581,1376,-16633.475266408634,46176.02810749193,,,125.67083324157495,,,,,,,,,,
72,0.00059,1248,-26953.37701911116,46530.20041086984,,,-1629.2157722533968,,,,,,,,,,
73,0.000598,65535,46463.8519013363,46508.50572799396,,,1553.2371302914341,,,,,,,,,,
74,0.000606,1040,-22793.104718327755,46004.96407403247,,,317.1585086168611,,,,,,,,,,
75,0.000614,2048,-21516.772396764118,44931.55659687081,,,-2173.8785593642588,,,,,,,,,,
76,0.000622,65535,43288.53477096762,43334.74204638325,,,1886.6158174679183,,,,,,,,,,
77,0.000631,1040,-22688.143970948156,41140.17789630035,,,593.1599227680414,,,,,,,,,,
78,0.000639,1840,-16786.760993018208,38311.61218108113,,,-2793.0575605259355,,,,,,,,,,
79,0.000647,65535,34878.431492488424,34978.05943943402,,,2155.1003162763805,,,,,,,,,,
80,0.000655,1040,-17612.044249281025,31191.526449177312,,,998.9501002138032,,,,,,,,,,
81,0.000663,1616,-11662.07393378629,27034.71101557031,,,-3408.952255104098,,,,,,,,,,
82,0.000672,33336,22607.938267081987,22688.45128346162,,,2262.32168339866,,,,,,,,,,
83,0.00068,1056,-10667.73159877075,18202.674268559436,,,1502.904304176734,,,,,,,,,,
84,0.000688,1888,-4943.825449233178,13660.843446461162,,,-3893.5859128778734,,,,,,,,,,
85,0.000696,1040,8971.491901341373,9342.816771599173,,,2161.072724926689,,,,,,,,,,
86,0.000704,1072,-5243.630495410105,5723.99062878738,,,1999.3712637548997,,,,,,,,,,
87,0.000713,4769,3679.3301291523912,4562.592372075818,,,-4128.159915655424,,,,,,,,,,
88,0.000721,1040,-3213.6327307224105,6854.122241153499,,,1877.2344856641162,,,,,,,,,,
89,0.000729,1056,-3566.4805274807013,10220.137366251976,,,2358.6118861298505,,,,,,,,,,
90,0.000737,16035,13370.184331920393,13732.460863427123,,,-4054.1330666614276,,,,,,,,,,
91,0.000745,1040,-11772.613259123427,17083.04491314441,,,1489.4683396207877,,,,,,,,,,
