,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,1024,-465.9328071426603,18730.91547160821,1100.0,1323.0,-117.41311149711626,165.11985699999997,11,14,-20.0,160.0,161.24515496597098,-7.125016348901798,short,13.0,50.0
1,8e-06,1008,-33775.57727911467,36439.004474215275,,,-154.62963236202856,,,,,,,,,,
2,1.6e-05,65535,30073.94302749689,41642.172362452875,,,205.52120398613536,,,,,,,,,,
3,2.5e-05,45883,7901.445643643033,40187.03865342736,,,-35.96847138435537,,,,,,,,,,
4,3.3e-05,960,-38170.07305524558,40273.69039004703,,,-124.2615466525157,,,,,,,,,,
5,4.1e-05,65535,26207.307389282927,39448.275984056774,,,120.21150098137105,,,,,,,,,,
6,4.9e-05,55645,15915.491803728632,39053.41325859856,,,-7.140648821571581,,,,,,,,,,
7,5.7e-05,1008,-41486.810763886635,41536.91646947686,,,-78.3956615841272,,,,,,,,,,
8,6.6e-05,65535,21364.882579918612,43197.312976719186,,,78.3552287698105,,,,,,,,,,
9,7.4e-05,65535,22156.070864046902,42029.60754376668,,,-23.558403324765237,,,,,,,,,,
10,8.2e-05,1008,-40461.89427340079,40529.227505589064,,,-38.69968472556833,,,,,,,,,,
11,9e-05,65535,14666.604199088411,38572.037106927004,,,74.49023693254472,,,,,,,,,,
12,9.8e-05,65535,23877.76495078004,35860.051510723504,,,-57.84585049220192,,,,,,,,,,
13,0.000107,1024,-32654.794540565923,33634.38992534988,,,-9.34277457883902,,,,,,,,,,
14,0.000115,65535,7411.0853436785455,30506.003619465755,,,77.56846433588339,,,,,,,,,,
15,0.000123,65535,18363.08157986004,25158.56476643194,,,-86.58100912130934,,,,,,,,,,
16,0.000131,1088,-18501.163733835703,19296.952046188537,,,25.749694694879086,,,,,,,,,,
17,0.000139,48635,2718.6515372198855,13317.645159499236,,,59.01139436307652,,,,,,,,,,
18,0.000148,65535,4968.483234496246,6881.266807369588,,,-108.33594998538054,,,,,,,,,,
19,0.000156,65535,-1619.527404101733,2322.6866594079006,,,82.5165384586036,,,,,,,,,,
20,0.000164,7585,3428.9237836688467,6606.619152744254,,,20.468187645419587,,,,,,,,,,
21,0.000172,1040,-13704.288511441893,13830.313433038767,,,-136.99075256476848,,,,,,,,,,
22,0.00018,65535,13094.546486946825,21014.115401038292,,,150.4852639718511,,,,,,,,,,
23,0.000188,65535,9784.348910237975,27175.422286960784,,,-5.928638181033908,,,,,,,,,,
24,0.000197,1040,-32637.001532180766,32976.173257620314,,,-177.00407079408197,,,,,,,,,,
25,0.000205,65535,22315.368778302036,38087.705133939555,,,189.19148192960463,,,,,,,,,,
26,0.000213,65535,18767.134309164954,42478.27174281334,,,13.268429015634574,,,,,,,,,,
27,0.000221,1072,-46755.565566193545,46795.621714193745,,,-207.90595531812625,,,,,,,,,,
28,0.000229,65535,25943.846995126736,50213.48656966354,,,155.60532398250027,,,,,,,,,,
29,0.000238,65535,25597.114320526387,52076.06117097944,,,81.00791693737463,,,,,,,,,,
30,0.000246,1008,-53083.756530672195,53084.858777735106,,,-195.56040820683248,,,,,,,,,,
