,Timestamps,Voltages,filtered_signal,envelope,start_rx,finish_rx,extracted_signal,distance,grid_x,grid_y,real_x,real_y,grid_distance,angle,type,sensor_position,sensor_height
0,0.0,65535,-841.8357639168121,12112.747886045052,1205.0,1427.0,-195.0759233975065,180.0539055,5,14,-80.0,160.0,178.88543819998318,-26.56505117707799,short,13.0,50.0
1,8e-06,7425,-19428.748072129536,23234.540428110493,,,28.552280480898446,,,,,,,,,,
2,1.6e-05,65535,25215.571729036667,27385.811876885033,,,188.83465521871437,,,,,,,,,,
3,2.5e-05,1024,-9070.365456153184,29238.408073683604,,,-118.56080679342533,,,,,,,,,,
4,3.3e-05,34824,-18469.392472949574,31376.981502093575,,,-165.8148023783082,,,,,,,,,,
5,4.1e-05,65535,31081.425918638342,31253.241173281163,,,264.03869571628104,,,,,,,,,,
6,4.9e-05,2240,-12042.063389688534,31417.519264164308,,,-9.702719796500393,,,,,,,,,,
7,5.7e-05,24117,-21834.00173940736,33284.62257206441,,,-280.13672169350167,,,,,,,,,,
8,6.6e-05,65535,33502.48014554939,34604.98255154062,,,230.9536144987802,,,,,,,,,,
9,7.4e-05,20356,-8481.41306534102,34777.65642812966,,,81.56020873331394,,,,,,,,,,
10,8.2e-05,10754,-25258.5633097542,34063.998556868755,,,-253.1035995207706,,,,,,,,,,
11,9e-05,65535,29568.451840499867,31860.04380583554,,,109.88155757580205,,,,,,,,,,
12,9.8e-05,36985,-1938.2568722140234,29250.733820960853,,,96.10345242559947,,,,,,,,,,
13,0.000107,960,-23679.740418650617,27228.403081398403,,,-95.63997528977427,,,,,,,,,,
14,0.000115,65535,20495.397085441822,24644.118229465494,,,-23.671016199555023,,,,,,,,,,
15,0.000123,61631,1410.8044715964727,20964.695806299733,,,15.118638454690386,,,,,,,,,,
16,0.000131,1008,-14741.499163850407,16808.183575429117,,,107.42753519472636,,,,,,,,,,
17,0.000139,65535,10953.761378689971,12171.959540688464,,,-93.94327385374835,,,,,,,,,,
18,0.000147,65535,-3067.84131694088,8196.584762274191,,,-117.17918233460189,,,,,,,,,,
19,0.000156,65535,-399.9257807828948,7377.968454299122,,,249.47456785891512,,,,,,,,,,
20,0.000164,1040,5776.266077312428,10165.674391013286,,,-76.08516567201517,,,,,,,,,,
21,0.000172,976,-15217.275736924446,15386.837618464857,,,-219.95307564196776,,,,,,,,,,
22,0.00018,65535,14541.476985801919,21158.24062370806,,,265.2175213640959,,,,,,,,,,
23,0.000188,59358,6417.1602704066045,26476.622641099217,,,-3.845389034914013,,,,,,,,,,
24,0.000197,1056,-30080.23935209959,31426.36999116861,,,-226.84797535616556,,,,,,,,,,
25,0.000205,65535,25723.230049717917,35669.32522749336,,,158.75597455095223,,,,,,,,,,
26,0.000213,62959,9875.141529147713,39234.09624564699,,,62.55575145365507,,,,,,,,,,
27,0.000221,1056,-40959.944591948086,42425.35723263408,,,-121.12329255979888,,,,,,,,,,
28,0.000229,65535,31677.586095030598,44636.006924820824,,,-13.560999195447527,,,,,,,,,,
29,0.000238,57213,10818.564515132222,45487.935200886655,,,76.45603653933215,,,,,,,,,,
30,0.000246,1056,-43127.531808689804,45323.69818906209,,,63.804942879563384,,,,,,,,,,
31,0.000254,65535,33774.43768425222,44145.130565925094,,,-182.4901223050562,,,,,,,,,,
32,0.000262,42874,5151.257970391974,42276.51059212188,,,26.917232796890858,,,,,,,,,,
33,0.00027,1024,-35781.38282567385,40340.92396412192,,,268.24467948480503,,,,,,,,,,
34,0.000279,65535,34255.252902641325,38247.95458759234,,,-299.82636699295745,,,,,,,,,,
35,0.000287,22501,-7450.893915179323,36230.98150528045,,,-61.91217687405041,,,,,,,,,,
36,0.000295,5185,-21629.025874835897,34875.611550391644,,,434.7193289883534,,,,,,,,,,
37,0.000303,65535,34163.82132687515,34186.01855472265,,,-353.1825062185197,,,,,,,,,,
38,0.000311,1328,-23339.17683448087,34503.5258294776,,,-146.58622681600065,,,,,,,,,,
39,0.00032,25606,-5018.423984632861,35877.37290102422,,,527.9979924005108,,,,,,,,,,
40,0.000328,65535,32584.419673761928,37697.91018218297,,,-361.38039656550757,,,,,,,,,,
