Timestamps,Voltages
0.000000,65535
0.000008,65535
0.000016,1056
0.000025,65535
0.000033,65535
0.000041,1040
0.000049,65535
0.000057,65535
0.000066,1056
0.000074,65535
0.000082,65535
0.000090,1056
0.000098,65535
0.000106,65535
0.000115,1024
0.000123,65535
0.000131,1040
0.000139,65535
0.000147,65535
0.000156,1024
0.000164,65535
0.000172,65535
0.000180,1008
0.000188,65535
0.000197,65535
0.000205,1056
0.000213,65535
0.000221,65535
0.000229,1072
0.000238,65535
0.000246,65535
0.000254,1040
0.000262,65535
0.000270,65535
0.000278,1056
0.000287,65535
0.000295,65535
0.000303,1072
0.000311,65535
0.000319,60094
0.000328,1056
0.000336,65535
0.000344,36856
0.000352,1024
0.000360,65535
0.000369,11858
0.000377,12162
0.000385,65535
0.000393,1040
0.000401,46379
0.000410,65535
0.000418,1072
0.000426,65535
0.000434,49019
0.000442,960
0.000450,65535
0.000459,1024
0.000467,54493
0.000475,65535
0.000483,1024
0.000491,65535
0.000500,65535
0.000508,1008
0.000516,65535
0.000524,63295
0.000532,1024
0.000541,65535
0.000549,38585
0.000557,1008
0.000565,65535
0.000573,22373
0.000582,1024
0.000590,65535
0.000598,6865
0.000606,1024
0.000614,65535
0.000622,1056
0.000631,1040
0.000639,65535
0.000647,1040
0.000655,1056
0.000663,40569
0.000672,1024
0.000680,1136
0.000688,1056
0.000696,1040
0.000704,1760
0.000713,1120
0.000721,1072
0.000729,7697
0.000737,1088
0.000745,1072
0.000754,22277
0.000762,9362
0.000770,1056
0.000778,37961
0.000786,20917
0.000794,1184
0.000803,48843
0.000811,29047
0.000819,1248
0.000827,52972
0.000835,35704
0.000844,1504
0.000852,52300
0.000860,40089
0.000868,1760
0.000876,49083
0.000885,45050
0.000893,1968
0.000901,44490
0.000909,49548
0.000917,2048
0.000926,39273
0.000934,52924
0.000942,4689
0.000950,33480
0.000958,54829
0.000966,10018
0.000975,28230
0.000983,55357
0.000991,14611
0.000999,24117
0.001007,54477
0.001016,19044
0.001024,21573
0.001032,52636
0.001040,23141
0.001048,19780
0.001057,49820
0.001065,26870
0.001073,19364
0.001081,46955
0.001089,29751
0.001098,19620
0.001106,44442
0.001114,31703
0.001122,20228
0.001130,41578
0.001139,33864
0.001147,20549
0.001155,39529
0.001163,35448
0.001171,21829
0.001179,36264
0.001188,36184
0.001196,24005
0.001204,35032
0.001212,36664
0.001220,24341
0.001229,32984
0.001237,37481
0.001245,26406
0.001253,31159
0.001261,36728
0.001270,28246
0.001278,30247
0.001286,36600
0.001294,28759
0.001302,29799
0.001311,36168
0.001319,30199
0.001327,29191
0.001335,35432
0.001343,31191
0.001351,28871
0.001360,35128
0.001368,32023
0.001376,27654
0.001384,35000
0.001392,33736
0.001401,27734
0.001409,33480
0.001417,33496
0.001425,28550
0.001433,33800
0.001442,32615
0.001450,28983
0.001458,34024
0.001466,32439
0.001474,28855
0.001483,33736
0.001491,32743
0.001499,29079
0.001507,33688
0.001515,32824
0.001523,29079
0.001532,33288
0.001540,32824
0.001548,29767
0.001556,32631
0.001564,32856
0.001573,30551
0.001581,31303
0.001589,32599
0.001597,32087
0.001605,32119
0.001614,30967
0.001622,31367
0.001630,33320
0.001638,31367
0.001646,30855
0.001655,33080
0.001663,31575
0.001671,31207
0.001679,32439
0.001687,31607
0.001695,31143
0.001704,32663
0.001712,31831
0.001720,31399
0.001728,32055
0.001736,31927
0.001745,31847
0.001753,32007
0.001761,31287
0.001769,32279
0.001777,32343
0.001786,30791
0.001794,31543
0.001802,33528
0.001810,31735
0.001818,30407
0.001827,32471
0.001835,32631
0.001843,31335
0.001851,30503
0.001859,32904
0.001867,33464
0.001876,29831
0.001884,30919
0.001892,34664
0.001900,31159
0.001908,29895
0.001917,33688
0.001925,32343
0.001933,29447
0.001941,33160
0.001949,33848
0.001958,29911
0.001966,31527
0.001974,32808
0.001982,31767
0.001990,31751
0.001999,31143
0.002007,32599
0.002015,32615
0.002023,30535
0.002031,32087
0.002039,32904
0.002048,30967
0.002056,31767
0.002064,33112
0.002072,31031
0.002080,31479
0.002089,32615
0.002097,31783
0.002105,31943
0.002113,32007
0.002121,31911
0.002130,31847
0.002138,31415
0.002146,32215
0.002154,32840
0.002162,31335
0.002171,31255
0.002179,32904
0.002187,32023
0.002195,30759
0.002203,32727
0.002211,32503
0.002220,30167
