,max amp,std,kurtosis,skewness,power,rise time,fall time,peak entropy,distance,grid_x,grid_y,angle,real_x,real_y,plateau_sizes 1,plateau_sizes 2,left_edges 1,left_edges 2,right_edges 1,right_edges 2,peak_heights 1,peak_heights 2,left_thresholds 1,left_thresholds 2,right_thresholds 1,right_thresholds 2,prominences 1,prominences 2,left_bases 1,left_bases 2,right_bases 1,right_bases 2,widths 1,widths 2,width_heights 1,width_heights 2,left_ips 1,left_ips 2,right_ips 1,right_ips 2,label
box_20cm_sensor_50cm_1_16 7_filtered.csv,0.0076350418232676714,0.001685044065871384,0.8828381410758523,0.07058279715875293,0.005075225512082643,0.022727272727272735,0.11864406779661016,0.0,0.3830128205128206,0.6842105263157894,0.3529411764705882,0.6906812531250043,0.6842105263157894,0.35294117647058826,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.0076350418232676714,0.0,0.07587173224192074,0.0,0.04359545739253518,0.0,0.009516209568371133,0.0,0.6588235294117647,0.0,0.8749999999999999,0.0,0.5781544923473043,0.0,0.0018293353992985088,0.0,0.5272451190802941,0.0,0.8903337597227516,0.0,0.0
box_20cm_sensor_50cm_1_16 7_1_filtered.csv,0.16286870935438671,0.04356726638169076,0.20637350475070895,0.6279181437845778,0.12109811739978599,0.11363636363636362,0.06779661016949151,0.34062029932305266,0.4439102564102564,0.6842105263157894,0.3529411764705882,0.6906812531250043,0.6842105263157894,0.35294117647058826,0.0,1.0,0.5944055944055944,0.22613065326633167,0.5944055944055944,0.22613065326633167,0.16286870935438671,0.06993234608447109,0.15351628882776389,0.03265555211304644,0.08678187426834072,0.023260911149755464,0.16598355312432322,0.09366854958931341,0.2588235294117647,0.12429378531073446,0.7499999999999999,0.335,0.6948882862640691,0.5324390411563887,0.016698173900361886,0.005003686995009652,0.2071320110672584,0.12025296137277483,0.7746282847802664,0.335,0.0
box_20cm_sensor_50cm_1_16 6_1_filtered.csv,0.11080421444270819,0.024279248570449913,0.2880301223533342,0.5333423868560774,0.08035332673009285,0.0681818181818182,0.06779661016949151,0.0,0.39583333333333337,0.6842105263157894,0.2941176470588235,0.7095915276919044,0.6842105263157894,0.29411764705882354,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.11080421444270819,0.0,0.1438192968060992,0.0,0.10563995544841817,0.0,0.11125086611632798,0.0,0.023529411764705882,0.0,0.8482142857142857,0.0,0.6142511846970566,0.0,0.026405008989088638,0.0,0.01883018282429622,0.0,0.5182232372677942,0.0,0.0
box_20cm_sensor_50cm_1_16 5_filtered.csv,0.10427249799030958,0.039124957788493085,0.19649199692902716,0.6411804775270976,0.1298750426778282,0.09090909090909091,0.1016949152542373,0.16373878706261194,0.34134615384615385,0.6842105263157894,0.23529411764705882,0.7331506913135517,0.6842105263157894,0.23529411764705882,0.0,1.0,0.5944055944055944,0.1708542713567839,0.5944055944055944,0.1708542713567839,0.10427249799030958,0.1488841498406063,0.12198587182212876,0.15286637211026802,0.08517836665512989,0.04917201345510448,0.10836435697162922,0.21091521882932834,0.8705882352941177,0.0,0.5446428571428571,0.37,0.24184953691003241,0.9085370082197923,0.0016825199178653594,0.0020996865356044843,0.6967167644989601,1.3210615966348608e-17,0.6053093371428822,0.3677306196240081,0.0
box_20cm_sensor_50cm_1_16 4_filtered.csv,0.03620759434311735,0.012953547726581699,0.40123523262586563,0.42244594389313217,0.05094844723511049,0.18181818181818185,0.06779661016949151,0.2874556293022362,0.3092948717948718,0.6842105263157894,0.1764705882352941,0.7631637994232665,0.6842105263157894,0.1764705882352941,0.0,1.0,0.5944055944055944,0.1407035175879397,0.5944055944055944,0.1407035175879397,0.03620759434311735,0.06542588910658147,0.04759594270732268,0.07250117468739188,0.022395539414253568,0.003776580134721499,0.035913597462977516,0.08628897521681107,0.5882352941176471,0.01694915254237288,0.8749999999999999,0.25,0.6116943896739921,0.5535496099907512,0.020223282932556833,0.005680737395835408,0.4707545706074055,0.015095127578370462,0.8862383741328619,0.2390493664351454,0.0
box_20cm_sensor_50cm_1_16 3_filtered.csv,0.07881591293810569,0.018822617581130394,0.35909743443452297,0.4595052336391833,0.05714214009909436,0.11363636363636362,0.1864406779661017,0.0,0.26682692307692313,0.6842105263157894,0.1176470588235294,0.8023797097104102,0.6842105263157894,0.11764705882352944,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.07881591293810569,0.0,0.07080464038070948,0.0,0.07663039312506212,0.0,0.08035142821676258,0.0,0.5058823529411764,0.0,0.4821428571428571,0.0,0.3732673428876106,0.0,0.014587192009738115,0.0,0.4293026512765481,0.0,0.5514177719793905,0.0,0.0
box_20cm_sensor_50cm_1_16 2_1_filtered.csv,0.021463499171329267,0.0069387566658896584,0.5567340774704294,0.2940056937291853,0.02955368290434985,0.0681818181818182,0.06779661016949151,0.0,0.23798076923076925,0.6842105263157894,0.058823529411764705,0.8550349074034758,0.6842105263157894,0.05882352941176472,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.021463499171329267,0.0,0.038375451816077585,0.0,0.0971789918713734,0.0,0.015509332719611031,0.0,0.9294117647058824,0.0,0.7678571428571427,0.0,0.11092082577834889,0.0,0.05493886339620218,0.0,0.7437922215597006,0.0,0.4788171942950652,0.0,0.0
box_20cm_sensor_50cm_1_16 17_filtered.csv,0.13735290263107128,0.02664549396249114,0.29909084204829395,0.5202699719403312,0.0745892197372672,0.0681818181818182,0.1016949152542373,0.0,0.9134615384615384,0.6842105263157894,0.9411764705882353,0.6063215270532046,0.6842105263157894,0.9411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.13735290263107128,0.0,0.1877692121224907,0.0,0.12089462854210359,0.0,0.1413281344528509,0.0,0.27058823529411763,0.0,0.7589285714285713,0.0,0.6930934713053221,0.0,0.007324722825489835,0.0,0.2165471024794065,0.0,0.7800983506444508,0.0,0.0
box_20cm_sensor_50cm_1_16 17_1_filtered.csv,0.3759193005263549,0.10159096894203812,0.11669519375247214,0.7536052369253754,0.21696660326853218,0.11363636363636362,0.06779661016949151,0.0,0.9535256410256411,0.6842105263157894,0.9411764705882353,0.6063215270532046,0.6842105263157894,0.9411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.3759193005263549,0.0,0.25316343890098847,0.0,0.24799901903721933,0.0,0.3858281662682361,0.0,0.08235294117647059,0.0,0.7499999999999999,0.0,0.7822740563241668,0.0,0.003858810961646811,0.0,0.08366978552855511,0.0,0.7834430623348783,0.0,0.0
box_20cm_sensor_50cm_1_16 16_filtered.csv,0.13792819743443685,0.022913568808165627,0.32422006273104736,0.4934181279334542,0.06573571188214197,0.09090909090909091,0.0847457627118644,0.0,0.8693910256410257,0.6842105263157894,0.8823529411764706,0.6106873249183323,0.6842105263157894,0.8823529411764706,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.13792819743443685,0.0,0.03593673569935325,0.0,0.23298887300672302,0.0,0.1420994005101409,0.0,0.16470588235294117,0.0,0.7946428571428571,0.0,0.42987897664716784,0.0,0.006132335237526933,0.0,0.6718959636986476,0.0,0.8221139440607927,0.0,0.0
box_20cm_sensor_50cm_1_16 16_1_filtered.csv,0.0654370603221136,0.01637468209368797,0.385312764645757,0.4351404041881226,0.05186633203947593,0.04545454545454547,0.11864406779661016,0.0,0.8934294871794871,0.6842105263157894,0.8823529411764706,0.6106873249183323,0.6842105263157894,0.8823529411764706,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.0654370603221136,0.0,0.06728318176609482,0.0,0.10371276785185204,0.0,0.06817657853836012,0.0,0.0,0.0,0.5892857142857143,0.0,0.7017402456615784,0.0,0.004765337379975753,0.0,2.0536453634947457e-17,0.0,0.613119966469075,0.0,0.0
box_20cm_sensor_50cm_1_16 15_filtered.csv,0.052892318531316304,0.006859256307996255,0.5550745009722617,0.2886450817348547,0.02446550756886994,0.13636363636363638,0.033898305084745756,0.0,0.8052884615384616,0.6842105263157894,0.8235294117647058,0.6155520424895122,0.6842105263157894,0.8235294117647058,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.052892318531316304,0.0,0.040712467527067454,0.0,0.09595406679633031,0.0,0.05513452592728108,0.0,0.4117647058823529,0.0,0.4999999999999999,0.0,0.4184675698060017,0.0,0.006155309768502567,0.0,0.32952819942518385,0.0,0.5264753267529381,0.0,0.0
box_20cm_sensor_50cm_1_16 15_1_filtered.csv,0.2315670590885607,0.05916379381196808,0.17259994301967682,0.6717735646234748,0.14716206447529667,0.11363636363636362,0.06779661016949151,0.34000465107362715,0.8477564102564102,0.6842105263157894,0.8235294117647058,0.6155520424895122,0.6842105263157894,0.8235294117647058,0.0,1.0,0.5944055944055944,0.3417085427135678,0.5944055944055944,0.3417085427135678,0.2315670590885607,0.09089564197361395,0.28277806625796204,0.060596850277692516,0.2107901322391348,0.20575820771816541,0.2374268468747845,0.008474906694250713,0.24705882352941178,0.11864406779661017,0.6339285714285713,0.38,0.6095158839582846,0.15835771410636706,0.00894593928517891,0.09076866373911932,0.2265673397479111,0.31790808534076787,0.6828987698474993,0.38,0.0
box_20cm_sensor_50cm_1_16 14_filtered.csv,0.019481162225952142,0.0031489365260237816,0.697462846351607,0.18459718494134347,0.012916657179593345,0.18181818181818185,0.05084745762711865,0.0,0.75,0.6842105263157894,0.7647058823529411,0.6210053312654882,0.6842105263157894,0.7647058823529411,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.019481162225952142,0.0,0.06013321692465725,0.0,0.06120300926667949,0.0,0.021040718585160732,0.0,0.023529411764705882,0.0,0.5446428571428571,0.0,0.6763852278841513,0.0,0.005673784748660082,0.0,0.018830182824296333,0.0,0.596603650647515,0.0,0.0
box_20cm_sensor_50cm_1_16 14_1_filtered.csv,0.1747061206679838,0.048282548308137364,0.19522093864743628,0.6420479456361415,0.12894571581831857,0.11363636363636362,0.06779661016949151,0.35131609374800027,0.7996794871794873,0.6842105263157894,0.7647058823529411,0.6210053312654882,0.6842105263157894,0.7647058823529411,0.0,1.0,0.5944055944055944,0.34673366834170855,0.5944055944055944,0.34673366834170855,0.1747061206679838,0.09239930760662544,0.020827598891604363,0.02393566258543808,0.06933941109247051,0.03678389944366873,0.17882787463000335,0.02146708063006898,0.16470588235294117,0.0790960451977401,0.7321428571428571,0.39,0.728695999663302,0.21686464628286833,0.011882374308418245,0.08270943633383027,0.1318112797700736,0.30414062666449687,0.7554023892251751,0.39,0.0
box_20cm_sensor_50cm_1_16 13_filtered.csv,0.15209017902304614,0.053956390284298765,0.18456884799604031,0.655924246982215,0.13725590495502613,0.04545454545454547,0.0847457627118644,0.3006499445918897,0.733173076923077,0.6842105263157894,0.7058823529411764,0.6271593803504071,0.6842105263157894,0.7058823529411764,0.0,1.0,0.5944055944055944,0.3316582914572864,0.5944055944055944,0.3316582914572864,0.15209017902304614,0.13885368173318524,0.16717054513040497,0.030985883302590077,0.08641137739512439,0.16405227322610375,0.15065695645665933,0.1695565318915704,0.3411764705882353,0.1638418079096045,0.9999999999999999,0.405,0.7730597655221405,0.4595057527347495,0.04475059424442165,0.022154902735283286,0.36144214567488026,0.22040386949180227,1.0,0.405,0.0
box_20cm_sensor_50cm_1_16 12_filtered.csv,0.19738455048485723,0.06685725211334664,0.1526408830932513,0.6997249184411835,0.16787826899222727,0.0681818181818182,0.0847457627118644,0.3424810750387996,0.6891025641025644,0.6842105263157894,0.6470588235294117,0.6341563507628761,0.6842105263157894,0.6470588235294117,0.0,1.0,0.5944055944055944,0.32160804020100503,0.5944055944055944,0.32160804020100503,0.19738455048485723,0.1317469997737225,0.21346532146107358,0.024841240130535416,0.022450246395361674,0.13630305859923178,0.2006863086353859,0.15050517324867527,0.2,0.096045197740113,0.6428571428571427,0.395,0.629418488199375,0.4538027673954062,0.02057381465595975,0.028737835276404982,0.160056554006518,0.21266337485989661,0.6533690252025237,0.39499999999999996,0.0
box_20cm_sensor_50cm_1_16 11_filtered.csv,0.09732303513776377,0.015456688869631809,0.39689927889112125,0.42279002587236447,0.047847596723397286,0.0681818181818182,0.06779661016949151,0.0,0.6338141025641026,0.6842105263157894,0.5882352941176471,0.6421788971720438,0.6842105263157894,0.588235294117647,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.09732303513776377,0.0,0.18776018230811325,0.0,0.021450259490343012,0.0,0.10074577894473821,0.0,0.47058823529411764,0.0,0.9017857142857143,0.0,0.6891916150874695,0.0,0.005018028977078681,0.0,0.38666712702855227,0.0,0.9149240602029878,0.0,0.0
box_20cm_sensor_50cm_1_16 10_filtered.csv,0.06115981084317279,0.014995317320563075,0.38626260285264186,0.4340991450334638,0.051540630632459124,0.20454545454545456,0.06779661016949151,0.0,0.5745192307692308,0.6842105263157894,0.5294117647058824,0.6514653428378605,0.6842105263157894,0.5294117647058822,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.06115981084317279,0.0,0.05468260743350959,0.0,0.08384363641424561,0.0,0.06370168168791218,0.0,0.4588235294117647,0.0,0.3214285714285713,0.0,0.3006598095449741,0.0,0.005422309315997254,0.0,0.37132977894618224,0.0,0.41220259776609824,0.0,0.0
box_20cm_sensor_50cm_1_15 9_filtered.csv,0.11711282245420565,0.020903884463240076,0.32882636608256033,0.48960061328385507,0.06540402811157309,0.09090909090909091,0.06779661016949151,0.0,0.48397435897435903,0.631578947368421,0.47058823529411764,0.618198706826742,0.631578947368421,0.4705882352941177,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.11711282245420565,0.0,0.011526644236036726,0.0,0.22338807259045707,0.0,0.1168141281648469,0.0,0.24705882352941178,0.0,0.6160714285714285,0.0,0.41221059338088367,0.0,0.03219401728216561,0.0,0.19771691965511354,0.0,0.410303851549763,0.0,0.0
box_20cm_sensor_50cm_1_15 9_1_filtered.csv,0.15102601275462452,0.028636680866469907,0.2804267457653731,0.5404097434562474,0.08151944364443842,0.09090909090909091,0.0847457627118644,0.0,0.5176282051282053,0.631578947368421,0.47058823529411764,0.618198706826742,0.631578947368421,0.4705882352941177,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.15102601275462452,0.0,0.10792875107069307,0.0,0.18881339209478024,0.0,0.15595525655549605,0.0,0.07058823529411765,0.0,0.4999999999999999,0.0,0.5442456597549086,0.0,0.003124615497820148,0.0,0.18557230246229595,0.0,0.5668861246697565,0.0,0.0
box_20cm_sensor_50cm_1_15 8_filtered.csv,0.12943783373627005,0.026937648246092488,0.27716600974861433,0.5451447592517535,0.08444574764123342,0.0681818181818182,0.0847457627118644,0.0,0.43669871794871795,0.631578947368421,0.4117647058823529,0.6271593803504071,0.631578947368421,0.411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.12943783373627005,0.0,0.20038904351258383,0.0,0.03346848046947468,0.0,0.1289703134494655,0.0,0.8588235294117647,0.0,0.9642857142857143,0.0,0.43020355755584455,0.0,0.035113326023116155,0.0,0.687301673086812,0.0,0.8351786586981478,0.0,0.0
box_20cm_sensor_50cm_1_15 8_1_filtered.csv,0.0851664060671285,0.016720708516867536,0.38637271127283185,0.43389920040393004,0.0513780908968464,0.04545454545454547,0.0847457627118644,0.0,0.4639423076923077,0.631578947368421,0.4117647058823529,0.6271593803504071,0.631578947368421,0.411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.0851664060671285,0.0,0.17704654791400887,0.0,0.045636803415740675,0.0,0.08494522055718814,0.0,0.6705882352941176,0.0,0.6249999999999999,0.0,0.25869883195528065,0.0,0.026974133693052592,0.0,0.5366602104924423,0.0,0.4950832688280731,0.0,0.0
box_20cm_sensor_50cm_1_15 7_filtered.csv,0.06501127770478629,0.011125747141546264,0.4593463111665166,0.36678164726584295,0.036585308059415726,0.09090909090909091,0.06779661016949151,0.0,0.3878205128205129,0.631578947368421,0.3529411764705882,0.6380260554319388,0.631578947368421,0.35294117647058826,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.06501127770478629,0.0,0.054274865266819725,0.0,0.10909308061549843,0.0,0.06606256539791044,0.0,0.058823529411764705,0.0,0.8035714285714285,0.0,0.8331894038468588,0.0,0.015705954213028058,0.0,0.047075457060740754,0.0,0.8176104026372244,0.0,0.0
box_20cm_sensor_50cm_1_15 7_1_filtered.csv,0.19361120766419856,0.05279686659702903,0.17438812647604407,0.6696906122913585,0.14644631309430536,0.09090909090909091,0.0847457627118644,0.3513896268380091,0.4174679487179487,0.631578947368421,0.3529411764705882,0.6380260554319388,0.631578947368421,0.35294117647058826,0.0,1.0,0.5944055944055944,0.20603015075376885,0.5944055944055944,0.20603015075376885,0.19361120766419856,0.10943074770213423,0.045439987735949705,0.07949938012663751,0.27432868011452954,0.04472656842145457,0.19714891349639108,0.14821475564882794,0.8470588235294118,0.0790960451977401,0.5267857142857143,0.36,0.15863602267301397,0.6853920030941276,0.018479092322797052,0.006608757564861279,0.677886581674664,0.07044392869906248,0.48486938900946486,0.3474126135786103,0.0
box_20cm_sensor_50cm_1_15 6_filtered.csv,0.013155406894907518,0.0023308642025162123,0.7566520293858744,0.14747057322351154,0.010140143954598002,0.13636363636363638,0.05084745762711865,0.0,0.34134615384615385,0.631578947368421,0.2941176470588235,0.6514653428378605,0.631578947368421,0.29411764705882354,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.013155406894907518,0.0,0.08315373875143393,0.0,0.0011715232900981,0.0,0.015131048088333661,0.0,0.6352941176470588,0.0,0.3482142857142857,0.0,0.2286975638300041,0.0,0.002028285598237449,0.0,0.5084149362559979,0.0,0.4340349522506728,0.0,0.0
box_20cm_sensor_50cm_1_15 6_1_filtered.csv,0.12236908666349197,0.026680070367865925,0.26656178633312394,0.5568696971934375,0.08893788039231637,0.09090909090909091,0.05084745762711865,0.35025621242478844,0.3733974358974359,0.631578947368421,0.2941176470588235,0.6514653428378605,0.631578947368421,0.29411764705882354,0.0,1.0,0.5944055944055944,0.18592964824120603,0.5944055944055944,0.18592964824120603,0.12236908666349197,0.08217343693090023,0.1594042266435964,0.07092728008035495,0.0931479136590072,0.009058099132180884,0.1258858104032289,0.11567352025034969,0.15294117647058825,0.07344632768361582,0.8749999999999999,0.31,0.8324580215365318,0.6032298134562141,0.008101826583315984,0.00170687914523568,0.12239618835792543,0.06626011955647339,0.8785611944142857,0.3099999999999999,0.0
box_20cm_sensor_50cm_1_15 5_filtered.csv,0.0491083717878404,0.007760529766013774,0.5352352426071662,0.3038769084114231,0.026240668283585032,0.0681818181818182,0.15254237288135591,0.0,0.2988782051282052,0.631578947368421,0.23529411764705882,0.6684860670043111,0.631578947368421,0.23529411764705882,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.0491083717878404,0.0,0.03819347628857519,0.0,0.10383502113128198,0.0,0.04983053066402047,0.0,0.8470588235294118,0.0,0.7589285714285713,0.0,0.37555627101723016,0.0,0.015504156326115239,0.0,0.6778865816746639,0.0,0.758508409802864,0.0,0.0
box_20cm_sensor_50cm_1_15 5_1_filtered.csv,0.1308892330606631,0.026811410244793513,0.2802042149810715,0.541574571990344,0.08295967347429206,0.09090909090909091,0.05084745762711865,0.341118568979635,0.3261217948717948,0.631578947368421,0.23529411764705882,0.6684860670043111,0.631578947368421,0.23529411764705882,0.0,1.0,0.5944055944055944,0.1658291457286432,0.5944055944055944,0.1658291457286432,0.1308892330606631,0.06023242066673972,0.16637297005502155,0.048460454400578896,0.10471394436522072,0.0560801192171563,0.13485392108695696,0.08239216485310603,0.023529411764705882,0.011299435028248588,0.8749999999999999,0.34500000000000003,0.9077880303222501,0.8129115927177885,0.006439526302350228,0.003033199727129187,0.02273723470763469,0.016075098480441995,0.8917215311674391,0.34500000000000003,0.0
box_20cm_sensor_50cm_1_15 4_3_filtered.csv,0.09756210321922304,0.0234600937946002,0.3067732872563656,0.5138896325162166,0.07439168686883901,0.09090909090909091,0.0847457627118644,0.0,0.30208333333333337,0.631578947368421,0.1764705882352941,0.6906812531250043,0.631578947368421,0.1764705882352941,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.09756210321922304,0.0,0.16543362442544007,0.0,0.017742436237560655,0.0,0.09677311317017842,0.0,0.8470588235294118,0.0,0.5267857142857143,0.0,0.10303476225769492,0.0,0.03250431438837976,0.0,0.6778865816746639,0.0,0.41472990424000444,0.0,0.0
box_20cm_sensor_50cm_1_15 2_2_filtered.csv,0.08537509420953698,0.014509191986782228,0.40733049851728237,0.4144956723191734,0.04692869689121252,0.0681818181818182,0.06779661016949151,0.0,0.22115384615384617,0.631578947368421,0.058823529411764705,0.7631637994232665,0.631578947368421,0.05882352941176472,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.08537509420953698,0.0,0.0031425015291321285,0.0,0.22534520632986807,0.0,0.08704631763004553,0.0,0.7647058823529411,0.0,0.5624999999999999,0.0,0.2953029585362083,0.0,0.014670695119762715,0.0,0.6119809417896274,0.0,0.6031317943197598,0.0,0.0
box_20cm_sensor_50cm_1_15 17_filtered.csv,0.27695952112067246,0.06363712613879516,0.17095462125779348,0.6740037097312227,0.14864764258765553,0.09090909090909091,0.06779661016949151,0.0,0.9150641025641025,0.631578947368421,0.9411764705882353,0.5798998705778948,0.631578947368421,0.9411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.27695952112067246,0.0,0.006524363581287184,0.0,0.5864591852198895,0.0,0.28286938888550606,0.0,0.09411764705882353,0.0,0.4464285714285713,0.0,0.5649393506010032,0.0,0.015318620072881386,0.0,0.09730376851343961,0.0,0.520481066598659,0.0,0.0
box_20cm_sensor_50cm_1_15 17_1_filtered.csv,0.7657266718753324,0.25485581028378873,0.04467526631347373,0.8854415765878276,0.4444197408466908,0.09090909090909091,0.0847457627118644,0.0,0.9463141025641025,0.631578947368421,0.9411764705882353,0.5798998705778948,0.631578947368421,0.9411764705882353,0.0,0.0,0.5314685314685315,0.0,0.5314685314685315,0.0,0.7657266718753324,0.0,0.6545523097262662,0.0,0.22929521039258455,0.0,0.7824508383117771,0.0,0.4,0.0,0.6874999999999999,0.0,0.46822365439652,0.0,0.016966795879178705,0.0,0.3201131080130357,0.0,0.5815071041155802,0.0,0.0
box_20cm_sensor_50cm_1_15 16_filtered.csv,0.21794698002568738,0.043458992115351223,0.22048974946573643,0.6099586905730934,0.11110952526949855,0.09090909090909091,0.06779661016949151,0.0,0.8533653846153847,0.631578947368421,0.8823529411764706,0.582852501208661,0.631578947368421,0.8823529411764706,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.21794698002568738,0.0,0.2199910300209562,0.0,0.19964927840350008,0.0,0.22092688817907835,0.0,0.07058823529411765,0.0,0.7857142857142857,0.0,0.8011773659041928,0.0,0.025706185503564814,0.0,0.09230154039188725,0.0,0.8143797677156099,0.0,0.0
box_20cm_sensor_50cm_1_15 16_1_filtered.csv,0.11264337543366576,0.023634012822365685,0.31461143489316257,0.5041431954478405,0.06976020464895938,0.0681818181818182,0.06779661016949151,0.0,0.8846153846153847,0.631578947368421,0.8823529411764706,0.582852501208661,0.631578947368421,0.8823529411764706,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.11264337543366576,0.0,0.04906033578076096,0.0,0.3541778731568645,0.0,0.11435983071812586,0.0,0.2588235294117647,0.0,0.9196428571428571,0.0,0.8180595699863613,0.0,0.018400180234886546,0.0,0.20713201106725848,0.0,0.9300055246871219,0.0,0.0
box_20cm_sensor_50cm_1_15 15_filtered.csv,0.04433618167699152,0.006160048051502744,0.5629066090846833,0.2813351759395093,0.022977645129474387,0.11363636363636362,0.06779661016949151,0.0,0.8020833333333335,0.631578947368421,0.8235294117647058,0.5861480089577799,0.631578947368421,0.8235294117647058,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.04433618167699152,0.0,0.08801159668393108,0.0,0.06849369541472378,0.0,0.046663956649516565,0.0,0.07058823529411765,0.0,0.6071428571428571,0.0,0.6952325541358642,0.0,0.004334874383993805,0.0,0.06669242437060376,0.0,0.6596962408119516,0.0,0.0
box_20cm_sensor_50cm_1_15 15_1_filtered.csv,0.19655603689616682,0.05514659203038734,0.17690398877031246,0.6660432454248988,0.1435185586269639,0.11363636363636362,0.06779661016949151,0.35154254009609154,0.8437500000000001,0.631578947368421,0.8235294117647058,0.5861480089577799,0.631578947368421,0.8235294117647058,0.0,1.0,0.5944055944055944,0.33668341708542715,0.5944055944055944,0.33668341708542715,0.19655603689616682,0.10946087261979523,0.21809340940784552,0.12035194657039651,0.11240401484163537,0.1392439964506327,0.2012463286683055,0.03902050997532906,0.1411764705882353,0.06779661016949153,0.5357142857142857,0.4,0.605089977542725,0.281854347276682,0.01140143456566367,0.08787229550538893,0.11298109694577732,0.2877326250481224,0.5840083859078109,0.4,0.0
box_20cm_sensor_50cm_1_15 14_filtered.csv,0.055717674028885805,0.00887533681610837,0.5006355891437564,0.3327471728058843,0.03127860777408822,0.11363636363636362,0.05084745762711865,0.0,0.7491987179487181,0.631578947368421,0.7647058823529411,0.58984947162113,0.631578947368421,0.7647058823529411,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.055717674028885805,0.0,0.05595911623437504,0.0,0.0901123809792097,0.0,0.05718681646601905,0.0,0.44705882352941173,0.0,0.9553571428571427,0.0,0.7411848136599255,0.0,0.011610919626076657,0.0,0.3577734736616282,0.0,0.9567769222675289,0.0,0.0
box_20cm_sensor_50cm_1_15 14_1_filtered.csv,0.23460133299848532,0.060511879228797985,0.16856248689058148,0.6773492122690539,0.15111703736205725,0.0681818181818182,0.06779661016949151,0.34341454630802754,0.7828525641025642,0.631578947368421,0.7647058823529411,0.58984947162113,0.631578947368421,0.7647058823529411,0.0,1.0,0.5944055944055944,0.32160804020100503,0.5944055944055944,0.32160804020100503,0.23460133299848532,0.09641355265724988,0.03212582835504008,0.06403788381564558,0.36217954797732616,0.058028436996483954,0.24122259808299562,0.06888560137313245,0.23529411764705882,0.11299435028248588,0.4821428571428571,0.39,0.5282722493207934,0.3357428804819414,0.004430627942039536,0.051721101409069804,0.18830182824296285,0.2557194827224135,0.5489783121367149,0.39,0.0
box_20cm_sensor_50cm_1_15 13_filtered.csv,0.05740693537860489,0.007551035052121468,0.538195638685214,0.3017735275713932,0.02630865124656768,0.04545454545454547,0.05084745762711865,0.0,0.6995192307692307,0.631578947368421,0.7058823529411764,0.5940363515292494,0.631578947368421,0.7058823529411764,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.05740693537860489,0.0,0.07336016851160083,0.0,0.09085275178436507,0.0,0.059885268837863305,0.0,0.49411764705882355,0.0,0.4821428571428571,0.0,0.38710385908716477,0.0,0.005282574607984534,0.0,0.40805479297531144,0.0,0.5514177719793907,0.0,0.0
box_20cm_sensor_50cm_1_15 13_1_filtered.csv,0.03748175387971983,0.019340331326843166,0.3845070155397947,0.4341273947927401,0.05014870327912949,0.0681818181818182,0.033898305084745756,0.06060447518155177,0.6963141025641025,0.631578947368421,0.7058823529411764,0.5940363515292494,0.631578947368421,0.7058823529411764,0.0,1.0,0.5944055944055944,0.6582914572864321,0.5944055944055944,0.6582914572864321,0.03748175387971983,0.1012912131475699,0.08702692373871067,0.008963816466822502,0.045339289563008554,0.03403094997112399,0.03911094163368934,0.0987901844542922,0.8235294117647058,0.655367231638418,0.9374999999999999,0.965,0.5279939490249304,0.4314386220206175,0.007876500104109969,0.034683764711371426,0.6590563988503678,0.5836782663636579,0.9353360611068107,0.7546249083636544,0.0
